key,cc,tid,eid,name,official_url,result,asset_path,dark_asset_path,source_url,source_kind,source_sha256,asset_sha256,dark_asset_sha256,crop_mode,identity_review_status,review_status,reviewer,confirmed_at,logo_opacity_percent,provisional_review,reason,rights_status,print_clearance,legacy_manifest_match
FR:N04,FR,N04,NEW:H:envirobatoccitanie,Envirobat Occitanie,https://www.envirobat-oc.fr/,logo,bilder/FR/N04.png,,https://www.envirobat-oc.fr/sites/default/files/logo-envirobat.svg,header_logo,fe59e2cd3d69407ccafd3ca72a055c9495d89400bd646dc9c40d416eb00d2458,fe59e2cd3d69407ccafd3ca72a055c9495d89400bd646dc9c40d416eb00d2458,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M18,FR,M18,NEW:H:feretpierre,Fer et Pierre,https://fer-et-pierre.com/,logo,bilder/FR/M18.png,bilder/FR/M18-dark.png,https://fer-et-pierre.com/themes/classic-rocket/assets/img/logo-mobile.svg,header_logo,a95626a223432d52640cab0fcb5760528bb647175f16acc0e07b4b6dfaeeab02,a95626a223432d52640cab0fcb5760528bb647175f16acc0e07b4b6dfaeeab02,9679b8e935e1bbb7e2c2d77eb424a2d7fe4476450da2aa4022e219fc7d33b9ec,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M20,FR,M20,NEW:H:grayotailleurdepierre,Grayo tailleur de pierre,https://www.tailleurdepierre-bretagne.fr/,logo,bilder/FR/M20.png,,https://www.tailleurdepierre-bretagne.fr/wp-content/uploads/2020/10/logo_grayo2.png,header_logo,141a39df0532184e00f0cc3539d4709b7e392d794c6228a3a468429cf27eb4dc,141a39df0532184e00f0cc3539d4709b7e392d794c6228a3a468429cf27eb4dc,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M21,FR,M21,NEW:H:guerincheminees,Guérin Cheminées,https://www.guerin-cheminees.com/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
FR:N06,FR,N05,NEW:H:institutnationaldeleconomiecirculaire,Institut National de l'Économie Circulaire (INEC),https://institut-economie-circulaire.fr/,logo,bilder/FR/N06.png,bilder/FR/N06-dark.png,https://institut-economie-circulaire.fr/wp-content/uploads/2026/01/LOGO-inec-DEF-e1768319380122-768x358.png,header_logo,075c5e916a5513d69b45bab7c82bafc8e81d49317b2da2505b16cae6d1df016f,075c5e916a5513d69b45bab7c82bafc8e81d49317b2da2505b16cae6d1df016f,e0e7ef88b562b199dfb1294875f11d25651f7767eab4ae7700bda2af4f68276d,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M22,FR,M22,NEW:H:laboiscyclerie,La Bois'Cyclerie,https://www.laboiscyclerie.fr/,logo,bilder/FR/M22.png,bilder/FR/M22-dark.png,https://s3-eu-west-1.amazonaws.com/buypacker-prod/coldstorage/Platform_30VPNVGR8GWRM294TDAE4VT000/Nonprofit_0HXFD64PPK1PW9A8GY3VXF384N/Organization_01F9GYDHWZYF63Y4KFHEJR2Y2V/picture/2986865.jpg?response-content-disposition=inline%3B%20filename%2A%3DUTF-8%27%27Logo_avec_baseline_CMJN.jpg&response-x-robots-tag=noindex&AWSAccessKeyId=AKIAV4T67WN6ENNI5OX6&Expires=1801785600&Signature=mcFoqWEP61ia1ipsS898z54U7qA%3D&cache=1775954850,og_image,4acf401e5e61e964b8720b85311ccf4dd1e6332a17326286aeceec22c44eb00f,4acf401e5e61e964b8720b85311ccf4dd1e6332a17326286aeceec22c44eb00f,80cce377f8bc9b02cf6c0c6b26073f6cc604d4832d2f4262030c8f1288c2da8b,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M23,FR,M23,NEW:H:labrocantedubtiment,La brocante du Bâtiment (entreprise DRS),https://brocantedubatiment.fr/,logo,bilder/FR/M23.png,,https://brocantedubatiment.fr/wp-content/uploads/2017/06/cropped-logodroite1.png,apple_touch,831d840d363ed18c8de0c9c342a60dbd071e6afffa540f5ef5ace0dc7d2dfc81,831d840d363ed18c8de0c9c342a60dbd071e6afffa540f5ef5ace0dc7d2dfc81,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M25,FR,M25,NEW:H:labroucheantiquairedemateriaux,Labrouche Antiquaire de Matériaux,https://antiquairedemateriaux.com/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
FR:M26,FR,M26,NEW:H:labrouchemateriauxanciens,Labrouche Matériaux Anciens,https://labrouche.com/,logo,bilder/FR/M26.png,,https://labrouche.com/maintenance-assets/logo_labrouche.png,header_logo,07ae800d2db243b8d2179fbcb40044eb316a9155afe4a015359178bd4f20b5d1,07ae800d2db243b8d2179fbcb40044eb316a9155afe4a015359178bd4f20b5d1,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M24,FR,M24,NEW:H:lareservedesmateriaux,La Réserve des Matériaux,https://www.la-reserve.bzh/,logo,bilder/FR/M24.png,bilder/FR/M24-dark.png,https://www.la-reserve.bzh/favicon.svg,declared_icon,1bde5443406be03705501a14193e6d7d1256a26d1cd53e6c55cd603d04a30283,1bde5443406be03705501a14193e6d7d1256a26d1cd53e6c55cd603d04a30283,4cd96195e7304902d165590b3f8ce93e7180bba6904a87f58102d665e78dd90e,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M27,FR,M27,NEW:H:lascombesmateriauxanciens,Lascombes Matériaux Anciens,https://www.lascombesmateriauxanciens.com/,logo,bilder/FR/M27.png,bilder/FR/M27-dark.png,https://www.lascombesmateriauxanciens.com/img/lascombes-materiaux-anciens-logo-1584526826.jpg,header_logo,f53a4a055e559defa11fd19f29ea097353ffc32b3742791aeca89fca67394598,f53a4a055e559defa11fd19f29ea097353ffc32b3742791aeca89fca67394598,43c36af68321b9c9d6bef8d56cb126a5314e8c43aea4ce5d4cab28f402bf30f4,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M28,FR,M28,NEW:H:lascombesmateriauxancienssudouest,Lascombes Matériaux Anciens Sud-Ouest,https://www.lascombes-sud-ouest.fr/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
FR:M29,FR,M29,NEW:H:leradiateurfonte,Le Radiateur Fonte,https://leradiateurfonte.fr/,logo,bilder/FR/M29.png,,https://leradiateurfonte.fr/wp-content/uploads/2026/02/cropped-ijfe.png,apple_touch,9a4988372a23b2a3788ae3f025cc0fc06cfd5b272d13a08bf58a0cf69003dbbf,9a4988372a23b2a3788ae3f025cc0fc06cfd5b272d13a08bf58a0cf69003dbbf,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M31,FR,M30,NEW:H:maisoncarrelle,MAISON CARRELLE,https://maisoncarrelle.com/,logo,bilder/FR/M31.png,,https://maisoncarrelle.com/wp-content/uploads/2025/07/cropped-Fav-icon-maison-carrelle@300x.png,header_logo,82e260a446baa5ef6c6bd27be27f9a50ae4c7d239c292165055e3e1cfbb47531,82e260a446baa5ef6c6bd27be27f9a50ae4c7d239c292165055e3e1cfbb47531,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M32,FR,M31,NEW:H:maisondureemploi,Maison du Réemploi,https://reciprocite.fr/,logo,bilder/FR/M32.png,,https://reciprocite.fr/images/reciprocite.svg,declared_icon,d701726d22f2ca962eb1b004ad119291661ecf5fdc3d23621b05711142883c17,d701726d22f2ca962eb1b004ad119291661ecf5fdc3d23621b05711142883c17,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M33,FR,M32,NEW:H:materiauthequeleschutesdeladore,Matériauthèque les Chutes de la Dore,https://leschutesdeladore63.wordpress.com/,logo,bilder/FR/M33.png,bilder/FR/M33-dark.png,https://leschutesdeladore63.wordpress.com/wp-content/uploads/2022/07/logo_final_transp_vect-2.png,header_logo,2061620d7defaf31c975f9d8ef74f985a73845135befa88e35e8d57060662eb6,2061620d7defaf31c975f9d8ef74f985a73845135befa88e35e8d57060662eb6,d7680c4d914e9d4e4ae8eca21ac846353485a560fff9654e57bc1c16a4685eec,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M34,FR,M33,NEW:H:materiauxanciensdunord,Matériaux Anciens du Nord,https://www.materiauxanciensdunord.com/,logo,bilder/FR/M34.png,,https://www.materiauxanciensdunord.com/wp-content/uploads/2024/03/cropped-MAN-logo-1.png,apple_touch,6b8a282da88b236fcd1975a76ebd32c04ea33ec53cc62cba936766823f9beced,6b8a282da88b236fcd1975a76ebd32c04ea33ec53cc62cba936766823f9beced,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M35,FR,M34,NEW:H:materiauxanciensdupaysdauge,Matériaux Anciens du Pays d'Auge,https://www.mapa-materiauxanciens.com/,logo,bilder/FR/M35.png,,https://www.mapa-materiauxanciens.com/wp-content/uploads/2017/12/Materiaux-anciens-du-pays-dauge-logo.png,header_logo,70de8a78c68569323ac0f2875b1bd455a5e3d635d3f03419261496e86e64f3dc,70de8a78c68569323ac0f2875b1bd455a5e3d635d3f03419261496e86e64f3dc,,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M37,FR,M36,NEW:H:materiauxdantan,Matériaux d'Antan,https://materiauxdantan.fr/,logo,bilder/FR/M37.png,,https://materiauxdantan.fr/img/logo-1763117563.jpg,header_logo,66f919d297564b63f2431d49c548c9715f038890390ac2efb310b93057e2a0d1,66f919d297564b63f2431d49c548c9715f038890390ac2efb310b93057e2a0d1,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M38,FR,M37,NEW:H:metamo,METAMO,https://www.metamo.fr/,logo,bilder/FR/M38.png,,https://static.wixstatic.com/media/bd7e5e_886c51cbb0f2485e94096c65cff4389a%7Emv2.jpg/v1/fill/w_180%2Ch_180%2Clg_1%2Cusm_0.66_1.00_0.01/bd7e5e_886c51cbb0f2485e94096c65cff4389a%7Emv2.jpg,apple_touch,a37c83d8ab0e152cbcc24aa130649d6fe179881dff6cc1069715b04458ccc785,a37c83d8ab0e152cbcc24aa130649d6fe179881dff6cc1069715b04458ccc785,,circle_extend,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M39,FR,M38,NEW:H:mobious,MOBIOUS,https://www.mobius-reemploi.fr/,logo,bilder/FR/M39.png,,https://static.wixstatic.com/media/e4556a_ec866f8a133b4cb791f901e87ebc3fe3%7Emv2.png/v1/fill/w_180%2Ch_180%2Clg_1%2Cusm_0.66_1.00_0.01/e4556a_ec866f8a133b4cb791f901e87ebc3fe3%7Emv2.png,apple_touch,069945f9d13a2065dcd15cf9292b32c3c95639a6e3f4eb4a6e9043ed60dc950c,069945f9d13a2065dcd15cf9292b32c3c95639a6e3f4eb4a6e9043ed60dc950c,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M40,FR,M39,NEW:H:orak,ORAK,https://orak.pro/,logo,bilder/FR/M40.png,bilder/FR/M40-dark.png,https://orak.pro/wp-content/themes/orak/assets/images/orak-white.png,header_logo,2d0c536cf4091d67d716371b0c3521ec1ca0f898ea1e5a642035fde95e8f6185,2d0c536cf4091d67d716371b0c3521ec1ca0f898ea1e5a642035fde95e8f6185,042298ff7315260ed6141b385cd804bd2c507984839c6d43b2919df45ef20158,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M42,FR,M40,NEW:H:pierresandjardinsdautrefois,Pierres & Jardins d'Autrefois,https://www.pierres-et-jardins.com/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
FR:M43,FR,M41,NEW:H:plateaucirculaire,Plateau Circulaire,https://www.plateaucirculaire.fr/,logo,bilder/FR/M43.png,,https://www.plateaucirculaire.fr/web/image/website/1/logo/plateau%20circulaire?unique=2b7a1f8,header_logo,c66077d2403fa7a532cf9b8a5aa381f04b1ecdcec53cc8ada0796d57f76823fe,c66077d2403fa7a532cf9b8a5aa381f04b1ecdcec53cc8ada0796d57f76823fe,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:S03,FR,S03,NEW:H:plateformedereemploidesmateriauxdevoiriedelavilledeparis,Plateforme de réemploi des matériaux de voirie de la Ville de Paris,https://www.paris.fr/,logo,bilder/FR/S03.png,,https://www.paris.fr/apple-touch-icon.png,apple_touch,9c40d84549c34df7db6b032ffdd3e191b293a5af8e34a7f0bd4ff5afba5f523c,9c40d84549c34df7db6b032ffdd3e191b293a5af8e34a7f0bd4ff5afba5f523c,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M44,FR,M42,NEW:H:proclus,PROCLUS,https://proclus.eco/,logo,bilder/FR/M44.png,,https://proclus.eco/wp-content/uploads/2023/02/Logotype.avif,header_logo,3266ce7ec8b993b425f1d11acf1a34fac5b87fd57e708f1e545457c0a91f5b81,3266ce7ec8b993b425f1d11acf1a34fac5b87fd57e708f1e545457c0a91f5b81,,light_backdrop,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M45,FR,M43,NEW:H:provencevieuxmateriauxbrachet,Provence Vieux Matériaux Brachet,https://www.brachet-anciensmateriaux.fr/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
FR:M48,FR,M45,NEW:H:recyclobat,Recyclo'Bat,https://recyclobat.fr/,logo,bilder/FR/M48.png,bilder/FR/M48-dark.png,https://recyclobat.fr/wp-content/uploads/2021/01/cropped-logo_recyclobat_2020.jpg,header_logo,8e280c0982d4d7bc41d67f6636b44243394059db5213d1e1c8f7525f4db7c607,8e280c0982d4d7bc41d67f6636b44243394059db5213d1e1c8f7525f4db7c607,d7dae20c2d15754b10c1677eadc4def749fa6f0c59b6507e857a7f55bf5394b2,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M51,FR,M48,NEW:H:rewood,Rewood,https://rewood.fr/,logo,bilder/FR/M51.png,bilder/FR/M51-dark.png,https://cdn.shopify.com/s/files/1/0692/4084/8650/files/logo-white.png?v=1677608614,header_logo,df81609c40551316e0443543fcc86c380e0da24a301d5f9144450f8db833afba,df81609c40551316e0443543fcc86c380e0da24a301d5f9144450f8db833afba,9e16293777594f5badcbe5567cbec149dde2a481d47c53cbba9349e522f10e45,safe_contain,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M53,FR,M50,NEW:H:saintemilionmateriaux,Saint Emilion Matériaux,https://pierredetaille-gironde.fr/,none,,,,,,,,,agent_verified_explicit_none,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,No identity-safe candidate collected.,,,True
FR:U15,FR,U12,NEW:H:soprema,Soprema,https://www.soprema-entreprises.fr/,logo,bilder/FR/U15.png,bilder/FR/U15-dark.png,https://www.soprema-entreprises.fr/wp-content/themes/soprema/assets/favicons/apple-touch-icon.png,apple_touch,943c2c08958665d3661b15d380f6348f965a02ae25fdb7ad5bb87cbe61e98c0a,943c2c08958665d3661b15d380f6348f965a02ae25fdb7ad5bb87cbe61e98c0a,baea759468b83774251597531035fb7308423c0a549b213706933059b66d14a4,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
FR:M55,FR,M52,NEW:H:steelalive,Steel Alive,https://steelalive.co/,logo,bilder/FR/M55.png,bilder/FR/M55-dark.png,"https://ec362aa287288c3c6b848b9330349ee4.cdn.bubble.io/cdn-cgi/image/w=,h=,f=auto,dpr=1,fit=contain/f1691397718007x938299822293049500/SteelALive%20-%20Logo%20complet%202.jpg",og_image,882894efb4bdafd4944364b14f920646ecd1376fc1a02347b67d898fbc234c6b,882894efb4bdafd4944364b14f920646ecd1376fc1a02347b67d898fbc234c6b,6390e726e236340fe93a3efc4a3ebdc5da957aa0baaad47a5b0990c657a59add,neutral_knockout,agent_visual_verified_official_source,accepted_provisional,user (bulk suggestion acceptance),2026-08-17T13:57:10+00:00,100,True,Exact official identity retained from the validated frozen transport.,permission_required,blocked_pending_permission,True
