audit_status,key,cc,tid,name,official_url,source_url,source_kind,asset_path,dark_asset_path,asset_sha256,rights_status,recent_last_three_sessions,reason_codes,manual_reasons,technical_errors
manual_check,DE:F05,DE,F05,Forschungsteam Stuttgart 210 / HTWG Konstanz,https://www.htwg-konstanz.de/,https://www.htwg-konstanz.de/fileadmin/pub/allgemein/Grafiken/logo/logo_pos.svg,header_logo,bilder/DE/F05.png,bilder/DE/F05-dark.png,da2f72da7b08813b3c1f6b69fd61eb66e069fe2eaa0de5904edbda6c5010cd6a,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:F07,DE,F09,Professur Nachhaltiges Bauen / KIT,https://www.kit.edu/,https://www.kit.edu/apple-touch-icon-precomposed.png,apple_touch,bilder/DE/F07.png,bilder/DE/F07-dark.png,2210307974091e114efe6608c95210747e2761cf73d648b272049c6af43a156c,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:F09,DE,F08,Natural Building Lab,https://www.nbl.berlin/,https://www.nbl.berlin/wp-content/themes/nbl/graphics/NBL_logo_black.svg,header_logo,bilder/DE/F09.png,bilder/DE/F09-dark.png,eafc68d4bd9ae148b6c99f0905c3518b756a945e2cdec1858f1750fab6e8a739,permission_required,False,shared_asset_hash,Exakt dieselbe Logodatei wird auch verwendet für: DE:U31.,
manual_check,DE:F14,DE,F06,Lehrstuhl TEAMhillebrandt / Bergische Universität Wuppertal,https://www.uni-wuppertal.de/,https://assets.uni-wuppertal.de/relaunch-assets/Resources//Public/Images/logo_header_white.svg,header_logo,bilder/DE/F14.png,bilder/DE/F14-dark.png,5ea5e484ffd917f6aa4d4afc6374fc71338a59654641a8c9e50197035bfd19d9,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:G01,DE,G01,Bundeszentrale für politische Bildung (bpb),https://www.bpb.de/,https://www.bpb.de/apple-touch-icon.png,apple_touch,bilder/DE/G01.png,,ff500fd4a83c28a6e7ab9c746b3fd58232bb60bd78807c70993ba3fb53bbbd73,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:G02,DE,G02,Deutsche Bundesstiftung Umwelt (DBU),https://www.dbu.de/,https://www.dbu.de/app/uploads/dbu.svg,header_logo,bilder/DE/G02.png,bilder/DE/G02-dark.png,38ec6d96e13d9eaf9e57eed12757418d073f931a5488547a14e83598116deddc,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:I04,DE,I03,München Bauteilbörse (CirCoFin pilot),https://stadt.muenchen.de/,https://stadt.muenchen.de/.resources/lhmTemplates/themes/lhm/assets/svg/logo/logo-header-muenchen-de.svg,header_logo,bilder/DE/I04.png,bilder/DE/I04-dark.png,7db6e234d82ebc1be085ca41c1ba5cc43a103884a2dd9ab3776c7125cb78f7bb,permission_required,False,carrier_or_successor | multi_entity_label,"Programm-/Trägermarke: Münchner Bauteilbörse/CirCoFin wird mit der Stadt München dargestellt. | Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:M01,DE,M02,Bauteilbörse Berlin-Brandenburg (Fläming Antik / Brita Marx),https://flaeming-antik.de/,https://flaeming-antik.de/wp-content/uploads/2021/05/logo_flaeming_antik_web_rz-02-svg.png,header_logo,bilder/DE/M01.png,bilder/DE/M01-dark.png,c2586e38ab7cabd4c3e77b611f1ccd782659607c03d9d872ee8d7c71f02ebe14,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:M03,DE,M04,Bauteilbörse Bremerhaven (Förderwerk Bremerhaven),https://foerderwerk-bremerhaven.de/,https://foerderwerk-bremerhaven.de/static/images/foerderwerk-logo.png,header_logo,bilder/DE/M03.png,,ae0b7554dafcbc6c4562863252d0fff69275f2405a003d093593d43d9883a8a9,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:M04,DE,M05,Historische Bauelemente (Marwitz),https://www.historische-bauelemente.com/,https://www.historische-bauelemente.com/media/site/img/logo2.svg?new=10,header_logo,bilder/DE/M04.png,bilder/DE/M04-dark.png,6472f944e67f597b1ba372aab641905e23da66c51a6728f283ec41f6b908e0c6,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:M05,DE,M06,Historische Baustoffe Ostalb (Söhnstetten),https://www.historische-baustoffe-ostalb.de/,https://www.historische-baustoffe-ostalb.de/site/templates/images/touch-icon-144.png,apple_touch,bilder/DE/M05.png,,cfc4db78c4084180ff812581b82a34fb85e874f176d79c247ce21a71f218e865,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:M07,DE,M08,MÖWE gGmbH (Möwe Altmaterialverwendung),https://skm-osnabrueck.de/,https://skm-osnabrueck.de/wp-content/uploads/2023/09/skm_logo_os.png,structured_logo,bilder/DE/M07.png,,7921f75a33bc392da31ed93d109dd38f87f80178ab16d16a24d3ff6699c43c92,permission_required,False,carrier_or_successor | multi_entity_label,"Trägermarke: MÖWE wird mit SKM Osnabrück dargestellt. | Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:N05,DE,N03,Unternehmerverband Historische Baustoffe e.V. (UHB),https://www.historische-baustoffe.de/,https://www.historische-baustoffe.de/site/templates/images/UHB-Logo-3.svg,media_logo,bilder/DE/N05.png,bilder/DE/N05-dark.png,873085751f114c5b6046bf73b87944b068979021d767688ac4171ce810dfc583,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:U26,DE,U13,HTR – Holz-Transporte,https://htr-berlin.de/,https://htr-berlin.de/favicon.svg,declared_icon,bilder/DE/U26.png,,fea012100577695c6600e4183a07211e2c340b2e93b941c98d386024580dacab,permission_required,False,low_signal_source_kind,Deklariertes Site-Icon kann eine verkürzte Bildmarke statt des vollständigen Logos sein.,
manual_check,DE:U31,DE,U17,NBL Studio,https://www.nbl.berlin/,https://www.nbl.berlin/wp-content/themes/nbl/graphics/NBL_logo_black.svg,header_logo,bilder/DE/U31.png,bilder/DE/U31-dark.png,eafc68d4bd9ae148b6c99f0905c3518b756a945e2cdec1858f1750fab6e8a739,permission_required,False,shared_asset_hash,Exakt dieselbe Logodatei wird auch verwendet für: DE:F09.,
manual_check,DE:U35,DE,U20,Seidl + Seidl Architekten,https://www.seidlarchitekten.de/,https://www.seidlarchitekten.de/apple-touch-icon.png,apple_touch,bilder/DE/U35.png,bilder/DE/U35-dark.png,cdb1b2cb3839e67d7a7384ae757e727b3e659c6da6eaac0e9ae3c0373b0e7b3a,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DE:U38,DE,U21,TOMAS,https://www.materialandspace.de/,https://freight.cargo.site/t/original/i/X1755417765449512149588885384493/TOMAS-favicon_T.ico,declared_icon,bilder/DE/U38.png,,4a4ab7f0510caa980db5bfd2c31f656411986d5316a385834eb63c7e2908d060,permission_required,False,low_signal_source_kind | cross_origin_source,Deklariertes Site-Icon kann eine verkürzte Bildmarke statt des vollständigen Logos sein. | Quelldatei liegt auf anderer Domain (freight.cargo.site) als die offizielle Seite (materialandspace.de).,
manual_check,DE:I03,DK,I01,Høje-Taastrup Kommune,https://www.htk.dk/,https://cdn.moliri.dk/image/moliri-public/hojetaastrupkommune/thumbnail?filename=Byv%c3%a5aen_hvid-footer-logo-v3.png&folderPath=Billeder+HTK.dk%2fIcons&width=300,header_logo,bilder/DE/I03.png,bilder/DE/I03-dark.png,14634f1a235eab7ce1ca96869066aaad1d137d3109f9be3a29aebd57725260b7,permission_required,False,cross_origin_source | key_country_mismatch,Quelldatei liegt auf anderer Domain (cdn.moliri.dk) als die offizielle Seite (htk.dk). | Schlüsselpräfix DE weicht vom Länderfeld DK ab; Overlay-/Transportzuordnung prüfen.,
manual_check,DE:N04,DK,N02,Gate 21,https://gate21.dk/,https://b3185014.assetcdn.net/2.0/3185014/wp-content/uploads/2023/06/gate21-header.png?lossy=2&strip=1&webp=1,header_logo,bilder/DE/N04.png,bilder/DE/N04-dark.png,a9913e8d10c27f2e8866bfbd24b770223ea0430c5e4c0af0af8e3c8ee2e4f964,permission_required,False,cross_origin_source | shared_asset_hash | key_country_mismatch,Quelldatei liegt auf anderer Domain (b3185014.assetcdn.net) als die offizielle Seite (gate21.dk). | Exakt dieselbe Logodatei wird auch verwendet für: DE:U20. | Schlüsselpräfix DE weicht vom Länderfeld DK ab; Overlay-/Transportzuordnung prüfen.,
manual_check,DE:U20,DK,U07,Greater Copenhagen Area (CirCoFin pilot),https://gate21.dk/,https://b3185014.assetcdn.net/2.0/3185014/wp-content/uploads/2023/06/gate21-header.png?lossy=2&strip=1&webp=1,header_logo,bilder/DE/U20.png,bilder/DE/U20-dark.png,a9913e8d10c27f2e8866bfbd24b770223ea0430c5e4c0af0af8e3c8ee2e4f964,permission_required,False,cross_origin_source | multi_entity_label | shared_asset_hash | key_country_mismatch,"Quelldatei liegt auf anderer Domain (b3185014.assetcdn.net) als die offizielle Seite (gate21.dk). | Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz. | Exakt dieselbe Logodatei wird auch verwendet für: DE:N04. | Schlüsselpräfix DE weicht vom Länderfeld DK ab; Overlay-/Transportzuordnung prüfen.",
manual_check,DE:U33,DK,U18,Region Hovedstaden,https://www.regionh.dk/,https://upload.wikimedia.org/wikipedia/commons/3/35/Danish_Region_hovedstaden_logo.svg,wikimedia,bilder/DE/U33.png,bilder/DE/U33-dark.png,090e11bde6e5e9580ab3d8b973f89e76ce7d476c1f018693b80715279e1ddcfd,legal_review_required,False,low_signal_source_kind | cross_origin_source | key_country_mismatch,Wikimedia-Datei muss trotz zulässiger Nutzung gegen die aktuelle Eigenmarke geprüft werden. | Quelldatei liegt auf anderer Domain (upload.wikimedia.org) als die offizielle Seite (regionh.dk). | Schlüsselpräfix DE weicht vom Länderfeld DK ab; Overlay-/Transportzuordnung prüfen.,
manual_check,DK:M13,DK,M11,PlusByg,https://affaldplus.dk/,https://affaldplus.dk/themes/affaldplus/images/logo.svg?20211010,header_logo,bilder/DK/M13.png,,d6782de5508c1a07baedca6f1e612a0c9d2e96a6aebf455b5e2d392f59b9a840,permission_required,False,carrier_or_successor,Trägermarke: PlusByg wird mit AffaldPlus dargestellt.,
manual_check,DK:M15,DK,M13,Sydhavn Genbrugscenter,https://a-r-c.dk/,https://a-r-c.dk/app/themes/arc-theme/favicons/apple-touch-icon.png,apple_touch,bilder/DK/M15.png,bilder/DK/M15-dark.png,c10e8ea94d74343d8af2bdf4f66e05a8b57d7ef8793605b3a590d0167da32c8e,permission_required,False,carrier_or_successor,Trägermarke: Sydhavn Genbrugscenter wird mit ARC dargestellt.,
manual_check,DK:S02,DK,S02,Milva,https://milva.dk/,https://milva.dk/hubfs/Signatur_logo_milva_r%C3%A5d.png,og_image,bilder/DK/S02.png,,d24eea01852b2942cf12d3038d0e2397db002831d1764e0f948e6b5e958a3322,permission_required,False,low_signal_source_kind,"Open-Graph-Bild kann Kampagnenmotiv, Foto oder zusammengesetzte Grafik sein.",
manual_check,DK:U02,DK,U01,a:gain,https://www.again.dk/,https://www.again.dk/logos/favIconDark.svg,declared_icon,bilder/DK/U02.png,,2678828ac3af4d9ff4df176a55ba6273e3798d53a6267ab71e495912483bc2c9,permission_required,False,low_signal_source_kind,Deklariertes Site-Icon kann eine verkürzte Bildmarke statt des vollständigen Logos sein.,
manual_check,DK:U07,DK,U04,DOVISTA / KRONE,https://dovista.com/,https://dovista.com/wp-content/uploads/2018/08/cropped-fav-180x180.png,apple_touch,bilder/DK/U07.png,bilder/DK/U07-dark.png,fc8449be33bd6cc9b94b2939d5a68185c543b5c4526928f10e6b11e4ec5a4a9f,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DK:U09,DK,U06,Genbrugssten ApS,https://genbrugssten.dk/,https://etbptejadsb.exactdn.com/wp-content/uploads/2023/02/GENBRUGSSTEN_LOGO.png?strip=all,header_logo,bilder/DK/U09.png,,7d1213c6ecf2fec42e01b5ee2c9316da698c402af8fc65537ffd5b788bef6895,permission_required,False,cross_origin_source,Quelldatei liegt auf anderer Domain (etbptejadsb.exactdn.com) als die offizielle Seite (genbrugssten.dk).,
manual_check,DK:U15,DK,U10,Kingo (Kingo Karlsen A/S),https://kingo.biz/,https://kingo.biz/media/paaf2mus/kingo-fav-icon.png?width=152&height=152,apple_touch,bilder/DK/U15.png,,b30c1a13bb28b5ca54e6e96f48add91daba25828360dd0ab13eaa3f3b3cdb5e0,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DK:U25,DK,U15,P. Olesen / PO Genbrug,https://pogenbrug.dk/,https://pogenbrug.dk/wp-content/uploads/2020/06/PO-Genbrug-Logo-1400x285.png,header_logo,bilder/DK/U25.png,bilder/DK/U25-dark.png,10e770efbb691a9066a7917d82688123b3b46737e0e956282237d0edda8932d4,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,DK:U30,DK,U20,Skave Nedbrydning,https://www.skave-nedbrydning.dk/,https://www.skave-nedbrydning.dk/image/cache/catalog/sitegrafik/skave-nedbrydning-logo-200x200.png,og_image,bilder/DK/U30.png,bilder/DK/U30-dark.png,0c3f5c6d95491a11e82a1ec7079598683e9572da97dc3c9a00e0a76d54ea86ca,permission_required,False,low_signal_source_kind,"Open-Graph-Bild kann Kampagnenmotiv, Foto oder zusammengesetzte Grafik sein.",
manual_check,FI:F01,FI,F01,Housing Design / Department of Architecture / Aalto University,https://www.aalto.fi/,https://www.aalto.fi/sites/default/files/favicons/apple-touch-icon.png,apple_touch,bilder/FI/F01.png,bilder/FI/F01-dark.png,74a34b380aa0efab29a920dc4c82e2c062f224312901ef0f531a1edc564ae1e3,permission_required,False,carrier_or_successor | multi_entity_label | shared_asset_hash,"Aalto-Untereinheit wird mit der Aalto-University-Trägermarke dargestellt. | Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz. | Exakt dieselbe Logodatei wird auch verwendet für: FI:U05, FI:U10.",
manual_check,FI:F02,FI,F02,KIELO-Projektteam / Xamk,https://www.xamk.fi/,https://www.xamk.fi/app/uploads/sites/2/2024/02/xamklogo_tiivis.png,header_logo,bilder/FI/F02.png,bilder/FI/F02-dark.png,d90d5a64f0d0d9d93f931b7e746935b908a1fd25776333bdf5825d5e1ff8f696,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,FI:F04,FI,F03,ReCreate-Koordination / Faculty of Built Environment / Tampere University,https://www.tuni.fi/,https://www.tuni.fi/shared/apple-touch-icon.png,apple_touch,bilder/FI/F04.png,bilder/FI/F04-dark.png,00b00245035cb1fbc30ed2ac29ecdc59392948704f73686f99f9bb45fa1ee0fa,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,FI:G01,FI,G01,Ekokumppanit (Kiertotalous Pirkanmaa),https://ekokumppanit.fi/,https://ekokumppanit.fi/wp-content/uploads/2024/06/ekokumppanit_logo_2023_bluetxt_web.png,media_logo,bilder/FI/G01.png,,42a9acf300202bd4ccd6c2d3832b69ba8cacaff6f223501551a8e28f127823ba,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,FI:I02,FI,I02,Urban Environment Division / City of Helsinki,https://www.hel.fi/,https://makasiini.hel.fi/helsinki-logos/helsinki-logo-black.svg,media_logo,bilder/FI/I02.png,bilder/FI/I02-dark.png,1553261494109419d7b8b874c11cd9334cb3927ba2fcf1bacc0a93c50d806606,brand_approval_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,FI:I05,FI,I01,Tampereen kaupunki (City of Tampere),https://www.tampere.fi/,https://www.tampere.fi/themes/custom/tampere/images/favicon-files/tre-favicon-180-x-180.png,apple_touch,bilder/FI/I05.png,,e9bb4991c094d75389b1f515559738a5d1467e55755f17d596fabf8c52567389,permission_required,False,multi_entity_label,"Netzbezeichnung kombiniert Organisation, Untereinheit, Träger oder Ortszusatz.",
manual_check,FI:U01,FI,U01,A-Insinöörit,https://www.ains.fi/,https://7159986.fs1.hubspotusercontent-eu1.net/hubfs/7159986/Kuvat/Logot/A-Insinoorit-logo-RGB-valkoinen-tausta.jpeg,favicon,bilder/FI/U01.png,,7d46b762ffc5eab0334ba1dddf765435624718a2ebbe1eb47126b1ce3e71cac8,permission_required,False,low_signal_source_kind | cross_origin_source,Favicon ist häufig nur eine verkürzte oder generische Bildmarke. | Quelldatei liegt auf anderer Domain (7159986.fs1.hubspotusercontent-eu1.net) als die offizielle Seite (ains.fi).,
manual_check,FI:U02,FI,U02,A-Kruunu,https://www.a-kruunu.fi/,https://www.a-kruunu.fi/sites/default/files/A-Kruunu-facivon-02.png,declared_icon,bilder/FI/U02.png,,92b83817c02cb889715952840b1c40d76cd0e4dc98748cd6d1662091c121594e,permission_required,False,low_signal_source_kind,Deklariertes Site-Icon kann eine verkürzte Bildmarke statt des vollständigen Logos sein.,
manual_check,FI:U05,FI,U05,Havu Järvelä,https://www.aalto.fi/,https://www.aalto.fi/sites/default/files/favicons/apple-touch-icon.png,apple_touch,bilder/FI/U05.png,bilder/FI/U05-dark.png,74a34b380aa0efab29a920dc4c82e2c062f224312901ef0f531a1edc564ae1e3,permission_required,False,carrier_or_successor | shared_asset_hash,"Aalto-Untereinheit wird mit der Aalto-University-Trägermarke dargestellt. | Exakt dieselbe Logodatei wird auch verwendet für: FI:F01, FI:U10.",
manual_check,FI:U10,FI,U08,Markus Saarela,https://www.aalto.fi/,https://www.aalto.fi/sites/default/files/favicons/apple-touch-icon.png,apple_touch,bilder/FI/U10.png,bilder/FI/U10-dark.png,74a34b380aa0efab29a920dc4c82e2c062f224312901ef0f531a1edc564ae1e3,permission_required,False,carrier_or_successor | shared_asset_hash,"Aalto-Untereinheit wird mit der Aalto-University-Trägermarke dargestellt. | Exakt dieselbe Logodatei wird auch verwendet für: FI:F01, FI:U05.",
manual_check,FI:U13,FI,U10,Peikko Finland,https://www.peikko.com/,https://www.peikko.com/static/studio/pub/web/images/peikko-logo.jpg,og_image,bilder/FI/U13.png,bilder/FI/U13-dark.png,682d799a59fff9489681e8dc566098637db0fd90eb00bf9eb8f81eab3f95226e,permission_required,False,low_signal_source_kind,"Open-Graph-Bild kann Kampagnenmotiv, Foto oder zusammengesetzte Grafik sein.",
manual_check,FI:U16,FI,U13,Ramboll Finland,https://www.ramboll.com/,https://assets-eu-01.kc-usercontent.com:443/7c3778f1-714a-0155-9be8-162f4c282b22/25674e69-0e10-410a-a637-6f7665ccb064/ramboll.svg,header_logo,bilder/FI/U16.png,,9a999e281e94592efce2a8d7bf0cc148ef14581894966dfb11391673012c002c,permission_required,False,cross_origin_source,Quelldatei liegt auf anderer Domain (assets-eu-01.kc-usercontent.com) als die offizielle Seite (ramboll.com).,
manual_check,FI:U18,FI,U15,Skanska Finland,https://www.skanska.com/,inline+https://www.skanska.com/fi/fi#sha256=d5bd13c11cb9e01441651d1e82c7da1b408c47836d3debcda5c23be8c7e8131e,header_logo,bilder/FI/U18.png,bilder/FI/U18-dark.png,b32b48632e37a02c676be8b3f24943e3ffbc848205b1f5dee30afcaf338bb8e6,permission_required,False,inline_extraction,Logo wurde aus eingebettetem Seiten-SVG extrahiert; Ausschnitt manuell prüfen.,
manual_check,CURRENT:FR:toulousemetropole,FR,I02,Toulouse Métropole,https://metropole.toulouse.fr/,https://metropole.toulouse.fr/sites/toulouse-fr/files/header/logo_toulousemairiemetropoleok_3_0.svg,header_logo,current_only_final/FR/I02.png,current_only_final/FR/I02-dark.png,dc9cdbdd3ac74a5758fe027c775f79195b3b6ba839e0645a2d97e41323df7410,permission_required,True,current_overlay,Aktueller Overlay-Schlüssel statt eingefrorener Graph-ID; Identitätszuordnung manuell prüfen.,
manual_check,FR:I03,FR,I03,Ville de Paris,https://www.paris.fr/,https://www.paris.fr/apple-touch-icon.png,apple_touch,bilder/FR/I03.png,,6412d718f56b8a101f0405f4adc5f4b807f1dd89f5eeb0f0909e353f2ea0427f,permission_required,False,shared_asset_hash,Exakt dieselbe Logodatei wird auch verwendet für: FR:S03.,
