key,cc,tid,eid,name,stage,source_url,source_kind,official_url,source_checksum,source_provenance,rights_status,print_clearance,permission_required,rights_source_url,rights_contact,license_note,obligations,rendering_note,audited_at
GB:U33,GB,U12,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5222,Heyne Tillett Steel / HTS,existing_logo,https://hts.uk.com/apple-touch-icon.png,apple_touch,https://hts.uk.com/,e2e8abb9c8fae0d33646789e15f2eb9919b6f60b35f1352a55c5b06a3958a230,documented,permission_required,blocked_pending_permission,True,https://hts.uk.com/,Heyne Tillett Steel / HTS communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U42,GB,U13,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5595,Method,existing_logo,https://static.wixstatic.com/media/5f368d_71630f5ccc464a0b8762b2b7dc38429e%7Emv2.jpg/v1/fill/w_180%2Ch_180%2Clg_1%2Cusm_0.66_1.00_0.01/5f368d_71630f5ccc464a0b8762b2b7dc38429e%7Emv2.jpg,apple_touch,https://www.methodltd.com/,11cbc36221c809518f89b12ce169130957cbdff0c06e57ca80d49c04139927fa,documented,permission_required,blocked_pending_permission,True,https://www.methodltd.com/,Method communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U43,GB,U14,NEW:H:morgansindall,Morgan Sindall,existing_logo,https://morgan-sindall-pztazn5y-media.s3.amazonaws.com/construction/images/Morgan_Sindall_logo_300_x_300.width-500.png,media_logo,https://www.morgansindallconstruction.com/,69809d553d2b7c67587255d6a61a863c190e3e62220011c311c16853364da422,documented,permission_required,blocked_pending_permission,True,https://www.morgansindallconstruction.com/,Morgan Sindall communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U44,GB,U15,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5807,Opera Property & Asset Management,existing_logo,https://www.operapm.co.uk/images/opera-favicon.png,apple_touch,https://www.operapm.co.uk/,c39e3d53ce489cbe9b1e5769ea4c175ea47fe25b0ee02cf3feec5cab6b55eeb3,documented,permission_required,blocked_pending_permission,True,https://www.operapm.co.uk/,Opera Property & Asset Management communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U45,GB,U16,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6433,PLP Architecture,existing_logo,https://www.plparchitecture.com/apple-icon.png?7e3f6a693cc3daf0,apple_touch,https://www.plparchitecture.com/,fb501a05ff3d41ce9383279c336aad237933c53db28e61a2be3d46de9157a61a,documented,permission_required,blocked_pending_permission,True,https://www.plparchitecture.com/,PLP Architecture communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U50,GB,U17,NEW:H:simpleworks,Simple Works,existing_logo,https://www.simple-works.co.uk/images/simple_works_logo_white.png,media_logo,https://www.simple-works.co.uk/,49cbbeb0c6236fb30972d5e7e2ee3c1ca54dc2ed09bb61dc71b0eb4a56037849,documented,permission_required,blocked_pending_permission,True,https://www.simple-works.co.uk/,Simple Works communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U53,GB,U18,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5248,Studio PDP,existing_logo,https://images.squarespace-cdn.com/content/v1/5dbc33ba8afc9d0139170c84/fe47fc16-36d6-442f-9628-7ea6e62f2ee7/Studio+PDP+-+Website+Header+Logo.png,header_logo,https://www.studiopdp.com/,a8deb62695b41aa987de8104c08168933fd702e702b264b9bea4f236848ec8e0,documented,permission_required,blocked_pending_permission,True,https://www.studiopdp.com/,Studio PDP communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U56,GB,U19,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5225,TFT Consultants,existing_logo,https://cdn.prod.website-files.com/672e37d7cdde726486d69f27/672e37d7cdde726486d69fb1_Framelogo2.png,apple_touch,https://www.tftconsultants.com/,dc4d259a55397432270f0603178ef5d955873dd78fc0b5357ae2a4dfbe0a4d52,documented,permission_required,blocked_pending_permission,True,https://www.tftconsultants.com/,TFT Consultants communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U57,GB,U20,NEW:H:thebuiltenvironmenttrust,The Built Environment Trust,existing_logo,https://90years.buildingcentre.co.uk/wp-content/themes/the-building-center/img/SVG-images/roundel-logo.svg,header_logo,https://www.buildingcentre.co.uk/,a58bb062962f6c5ddf325cf2eda9473f448c8591ee322120b932b32b3c61dba2,documented,permission_required,blocked_pending_permission,True,https://www.buildingcentre.co.uk/,The Built Environment Trust communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U58,GB,U21,NEW:H:theengineersreusecollective,The Engineers Reuse Collective (TERC),existing_logo,https://terc.org.uk/wp-content/uploads/2025/02/Primary-Logo-Light-1024x398.png,header_logo,https://terc.org.uk/,18edc4a4b257cbb9ad25062068bc3b49811f66e929f93a26857962e2dd19637b,documented,permission_required,blocked_pending_permission,True,https://terc.org.uk/,The Engineers Reuse Collective (TERC) communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U59,GB,U22,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4827,UK CLT,existing_logo,https://ukclt.com/wp-content/uploads/2022/02/UK-CLT-logo_stone.png,header_logo,https://ukclt.com/,36dfffab628ed55215f1345b48302899d61ae6a0d1e379c3889d3927b86e3f1f,documented,permission_required,blocked_pending_permission,True,https://ukclt.com/,UK CLT communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U60,GB,U23,NEW:urbanminers,Urban Miners,existing_logo,"https://www.urban-miners.co.uk/wp-content/uploads/go-x/u/95b05ffc-7091-4e55-a995-d5f3271e3be1/w180,h180,rtfit,bgdde1e5,el1,ex1,fpng/image.png?v=1738054632774",apple_touch,https://www.urban-miners.co.uk/,7d0d4be666cc2ef48409c37e046a2119a5dbecfda2d11ab658012a91111c84f6,documented,permission_required,blocked_pending_permission,True,https://www.urban-miners.co.uk/,Urban Miners communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U61,GB,U24,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5244,Webb Yates Engineers,existing_logo,https://webbyates.com/wp-content/uploads/2025/03/cropped-favicon.png,apple_touch,https://webbyates.com/,a8c847fed5f588f4f351940f581de09a8b0682826341ee1d3b2598bd45c6f5de,documented,permission_required,blocked_pending_permission,True,https://webbyates.com/,Webb Yates Engineers communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U62,GB,U25,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5153,Whitby Wood,existing_logo,https://www.whitbywood.com/wp-content/uploads/2017/07/whitbywood_LOGO_03_340x156.jpg,header_logo,https://www.whitbywood.com/,e552aadc37b2dc0352b9f15194dec7d5d665c04151e1053b0aa035407e6c75bc,documented,permission_required,blocked_pending_permission,True,https://www.whitbywood.com/,Whitby Wood communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:U63,GB,U26,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5241,Willmott Dixon,existing_logo,https://www.willmottdixon.co.uk/apple-touch-icon.png,apple_touch,https://www.willmottdixon.co.uk/,58f54cd7113e91b898b1919071ed9d56f7683601414b0bf70fec245628e9af0a,documented,permission_required,blocked_pending_permission,True,https://www.willmottdixon.co.uk/,Willmott Dixon communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
GB:X01,GB,X01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:39528,Globechain,existing_logo,https://globechain.com/assets/android-chrome-512x512.png,declared_icon,https://globechain.com/,39803f212843ef1e636b01d603c89d4f951941921d92a51f320d5dded004beb8,documented,permission_required,blocked_pending_permission,True,https://globechain.com/,Globechain communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
DE:F01,DE,F01,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6435,Arbeitsgebiet Bauliches Recycling / BTU Cottbus-Senftenberg,existing_logo,https://upload.wikimedia.org/wikipedia/commons/6/6c/Brandenburgische_Technische_Universit%C3%A4t_Cottbus-Senftenberg_2013_logo.svg,wikimedia,https://www.b-tu.de/,2408e1cee16a83fb782af30acecabbc104b3c261bee405d6e8321ea61d444ebb,documented,permission_required,blocked_pending_permission,True,https://www.b-tu.de/en/university/the-btu/communication-marketing/marketing,BTU Communications and Marketing: marketing@b-tu.de,"Commons labels the file PD-textlogo, but BTU requires prior approval of a completed layout containing its trademarked logo.",Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
BE:F05,DE,F02,NEW:H:technischeuniversitatmunchen,CirculaTUM – TUM Mission Network Circular Economy,existing_logo,https://www.mission-networks.tum.de/_frontend/favicon/apple-touch-icon.png,apple_touch,https://www.mission-networks.tum.de/,8eb52be220cc6820d9946f7490d2cb8ae4d99f2e04e38c545160d0b0441fcd26,documented,permission_required,blocked_pending_permission,True,https://www.mission-networks.tum.de/,CirculaTUM – TUM Mission Network Circular Economy communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
DE:F04,DE,F04,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6183,Forschungsteam Stuttgart 210 / HFT Stuttgart,existing_logo,https://www.hft-stuttgart.com/assets/hft_sitepackage/img/logo-EN-HFT-Stuttgart-2025-v2.svg,header_logo,https://www.hft-stuttgart.com/,5d9b1f21920b0c02180923d4ee71fbc5616f805ebc2438b6817e06f85612e72c,documented,permission_required,blocked_pending_permission,True,https://www.hft-stuttgart.com/,Forschungsteam Stuttgart 210 / HFT Stuttgart communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
DE:F05,DE,F05,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6190,Forschungsteam Stuttgart 210 / HTWG Konstanz,existing_logo,https://www.htwg-konstanz.de/fileadmin/pub/allgemein/Grafiken/logo/logo_pos.svg,header_logo,https://www.htwg-konstanz.de/,0ba67cca09bd2b5ff3e8446568f4f848855a431de1b95f57e19077634a8b6731,documented,permission_required,blocked_pending_permission,True,https://www.htwg-konstanz.de/,Forschungsteam Stuttgart 210 / HTWG Konstanz communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
