"source","source_entity","source_id","relation","target","target_entity","target_id","field","raw_label","confidence","resolution_rule","legacy_path","original_source","original_relation","original_target","edge_cleaning"
"akteur_beteiligung/AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte","akteur_beteiligung","AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte","has_akteurrolle","akteurrolle/Betreiber_Nutzer","akteurrolle","Betreiber_Nutzer","beziehung","Bauherr/Nutzer, Entwurf/Innenausbau, Materialplattform/Ökobilanz","rule_medium","role_operator_user","Gebäude\AWM_Muenster_Circular_Office.md","akteur_beteiligung/AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte","has_akteurrolle","akteurrolle/Betreiber_Nutzer","unchanged"
"akteur_beteiligung/AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte","akteur_beteiligung","AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte","involves_akteur","akteur/Concular","akteur","Concular","akteur_candidate","Abfallwirtschaftsbetriebe Münster, urselmann interior, Concular, Petra Jablonická, Sven Urselmann","manual_split","akteur_manual_alias","Gebäude\AWM_Muenster_Circular_Office.md","akteur_beteiligung/AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte","involves_akteur","akteur/Concular","unchanged"
"akteur_beteiligung/AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte","akteur_beteiligung","AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte","relates_to_bauobjekt","bauobjekt/AWM_Muenster_Circular_Office","bauobjekt","AWM_Muenster_Circular_Office","bauobjekt","AWM_Muenster_Circular_Office","structural","frontmatter","Gebäude\AWM_Muenster_Circular_Office.md","akteur_beteiligung/AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte","relates_to_bauobjekt","bauobjekt/AWM_Muenster_Circular_Office","unchanged"
"akteur_beteiligung/BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","akteur_beteiligung","BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","belongs_to_fallstudie","fallstudie/BedZED_London_Hackbridge","fallstudie","BedZED_London_Hackbridge","fallstudie","fallstudie/BedZED_London_Hackbridge","structural","frontmatter","Gebäude\BedZED_London_Hackbridge.md","akteur_beteiligung/BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","belongs_to_fallstudie","fallstudie/BedZED_London_Hackbridge","unchanged"
"akteur_beteiligung/BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","akteur_beteiligung","BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","belongs_to_projekt","projekt/BedZED_London_Hackbridge","projekt","BedZED_London_Hackbridge","projekt","BedZED_London_Hackbridge","structural","frontmatter","Gebäude\BedZED_London_Hackbridge.md","akteur_beteiligung/BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","belongs_to_projekt","projekt/BedZED_London_Hackbridge","unchanged"
"akteur_beteiligung/BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","akteur_beteiligung","BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","has_akteurrolle","akteurrolle/Projektmanagement_Koordination","akteurrolle","Projektmanagement_Koordination","beziehung","Planung, Entwicklung, Beratung","rule_medium","role_project_coordination","Gebäude\BedZED_London_Hackbridge.md","akteur_beteiligung/BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","has_akteurrolle","akteurrolle/Projektmanagement_Koordination","unchanged"
"akteur_beteiligung/BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","akteur_beteiligung","BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","involves_akteur","akteur/Arup","akteur","Arup","akteur_candidate","Bill Dunster / ZEDfactory; BioRegional; Peabody Trust; Arup; Ellis & Moore; Gardiner & Theobald","manual_split","akteur_manual_alias","Gebäude\BedZED_London_Hackbridge.md","akteur_beteiligung/BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","involves_akteur","akteur/Arup","unchanged"
"akteur_beteiligung/BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","akteur_beteiligung","BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","relates_to_bauobjekt","bauobjekt/BedZED_London_Hackbridge","bauobjekt","BedZED_London_Hackbridge","bauobjekt","BedZED_London_Hackbridge","structural","frontmatter","Gebäude\BedZED_London_Hackbridge.md","akteur_beteiligung/BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","relates_to_bauobjekt","bauobjekt/BedZED_London_Hackbridge","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","akteur_beteiligung","Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","belongs_to_fallstudie","fallstudie/Berlin_Schildow_Pilot_House","fallstudie","Berlin_Schildow_Pilot_House","fallstudie","fallstudie/Berlin_Schildow_Pilot_House","structural","frontmatter","Gebäude\Berlin_Schildow_Pilot_House.md","akteur_beteiligung/Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","belongs_to_fallstudie","fallstudie/Berlin_Schildow_Pilot_House","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","akteur_beteiligung","Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","belongs_to_projekt","projekt/Berlin_Schildow_Pilot_House","projekt","Berlin_Schildow_Pilot_House","projekt","Berlin_Schildow_Pilot_House","structural","frontmatter","Gebäude\Berlin_Schildow_Pilot_House.md","akteur_beteiligung/Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","belongs_to_projekt","projekt/Berlin_Schildow_Pilot_House","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","akteur_beteiligung","Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","has_akteurrolle","akteurrolle/Forschung_Dokumentation","akteurrolle","Forschung_Dokumentation","beziehung","Forschung/Planung laut Presse","rule_high","role_research_documentation","Gebäude\Berlin_Schildow_Pilot_House.md","akteur_beteiligung/Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","has_akteurrolle","akteurrolle/Forschung_Dokumentation","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","akteur_beteiligung","Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","relates_to_bauobjekt","bauobjekt/Berlin_Schildow_Pilot_House","bauobjekt","Berlin_Schildow_Pilot_House","bauobjekt","Berlin_Schildow_Pilot_House","structural","frontmatter","Gebäude\Berlin_Schildow_Pilot_House.md","akteur_beteiligung/Berlin_Schildow_Pilot_House__001__Claus_Asam_IEMB_TU_Berlin_Architekturb_ro_Conclu","relates_to_bauobjekt","bauobjekt/Berlin_Schildow_Pilot_House","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","akteur_beteiligung","Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","belongs_to_fallstudie","fallstudie/Berlin_Schildow_Pilot_House_2","fallstudie","Berlin_Schildow_Pilot_House_2","fallstudie","fallstudie/Berlin_Schildow_Pilot_House_2","structural","frontmatter","Gebäude\Berlin_Schildow_Pilot_House_2.md","akteur_beteiligung/Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","belongs_to_fallstudie","fallstudie/Berlin_Schildow_Pilot_House_2","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","akteur_beteiligung","Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","belongs_to_projekt","projekt/Berlin_Schildow_Pilot_House_2","projekt","Berlin_Schildow_Pilot_House_2","projekt","Berlin_Schildow_Pilot_House_2","structural","frontmatter","Gebäude\Berlin_Schildow_Pilot_House_2.md","akteur_beteiligung/Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","belongs_to_projekt","projekt/Berlin_Schildow_Pilot_House_2","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","akteur_beteiligung","Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","has_akteurrolle","akteurrolle/Forschung_Dokumentation","akteurrolle","Forschung_Dokumentation","beziehung","Planung/Forschung im Pressekontext","rule_high","role_research_documentation","Gebäude\Berlin_Schildow_Pilot_House_2.md","akteur_beteiligung/Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","has_akteurrolle","akteurrolle/Forschung_Dokumentation","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","akteur_beteiligung","Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","relates_to_bauobjekt","bauobjekt/Berlin_Schildow_Pilot_House_2","bauobjekt","Berlin_Schildow_Pilot_House_2","bauobjekt","Berlin_Schildow_Pilot_House_2","structural","frontmatter","Gebäude\Berlin_Schildow_Pilot_House_2.md","akteur_beteiligung/Berlin_Schildow_Pilot_House_2__001__Herv_Biele_Architekturb_ro_Conclus_Claus_Asam_IE","relates_to_bauobjekt","bauobjekt/Berlin_Schildow_Pilot_House_2","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","akteur_beteiligung","Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","belongs_to_fallstudie","fallstudie/Berlin_Schildow_Pilot_House_2","fallstudie","Berlin_Schildow_Pilot_House_2","fallstudie","fallstudie/Berlin_Schildow_Pilot_House_2","structural","frontmatter","Gebäude\Berlin_Schildow_Pilot_House_2.md","akteur_beteiligung/Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","belongs_to_fallstudie","fallstudie/Berlin_Schildow_Pilot_House_2","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","akteur_beteiligung","Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","belongs_to_projekt","projekt/Berlin_Schildow_Pilot_House_2","projekt","Berlin_Schildow_Pilot_House_2","projekt","Berlin_Schildow_Pilot_House_2","structural","frontmatter","Gebäude\Berlin_Schildow_Pilot_House_2.md","akteur_beteiligung/Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","belongs_to_projekt","projekt/Berlin_Schildow_Pilot_House_2","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","akteur_beteiligung","Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","has_akteurrolle","akteurrolle/Bauherr_Auftraggeber","akteurrolle","Bauherr_Auftraggeber","beziehung","Bauherr laut Deutschlandfunk-Kontext","rule_high","role_client_owner","Gebäude\Berlin_Schildow_Pilot_House_2.md","akteur_beteiligung/Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","has_akteurrolle","akteurrolle/Bauherr_Auftraggeber","unchanged"
"akteur_beteiligung/Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","akteur_beteiligung","Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","relates_to_bauobjekt","bauobjekt/Berlin_Schildow_Pilot_House_2","bauobjekt","Berlin_Schildow_Pilot_House_2","bauobjekt","Berlin_Schildow_Pilot_House_2","structural","frontmatter","Gebäude\Berlin_Schildow_Pilot_House_2.md","akteur_beteiligung/Berlin_Schildow_Pilot_House_2__002__Detlev_Lange_Familie_Lange","relates_to_bauobjekt","bauobjekt/Berlin_Schildow_Pilot_House_2","unchanged"
"akteur_beteiligung/Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","akteur_beteiligung","Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","belongs_to_fallstudie","fallstudie/Big_Dig_Building_Boston","fallstudie","Big_Dig_Building_Boston","fallstudie","fallstudie/Big_Dig_Building_Boston","structural","frontmatter","Gebäude\Big_Dig_Building_Boston.md","akteur_beteiligung/Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","belongs_to_fallstudie","fallstudie/Big_Dig_Building_Boston","unchanged"
"akteur_beteiligung/Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","akteur_beteiligung","Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","belongs_to_projekt","projekt/Big_Dig_Building_Boston","projekt","Big_Dig_Building_Boston","projekt","Big_Dig_Building_Boston","structural","frontmatter","Gebäude\Big_Dig_Building_Boston.md","akteur_beteiligung/Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","belongs_to_projekt","projekt/Big_Dig_Building_Boston","unchanged"
"akteur_beteiligung/Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","akteur_beteiligung","Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","has_akteurrolle","akteurrolle/Architektur","akteurrolle","Architektur","beziehung","Architektur","rule_high","role_architecture","Gebäude\Big_Dig_Building_Boston.md","akteur_beteiligung/Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","has_akteurrolle","akteurrolle/Architektur","unchanged"
"akteur_beteiligung/Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","akteur_beteiligung","Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","relates_to_bauobjekt","bauobjekt/Big_Dig_Building_Boston","bauobjekt","Big_Dig_Building_Boston","bauobjekt","Big_Dig_Building_Boston","structural","frontmatter","Gebäude\Big_Dig_Building_Boston.md","akteur_beteiligung/Big_Dig_Building_Boston__001__Single_Speed_Design_SsD","relates_to_bauobjekt","bauobjekt/Big_Dig_Building_Boston","unchanged"
"akteur_beteiligung/Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","akteur_beteiligung","Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","belongs_to_fallstudie","fallstudie/Big_Dig_Building_Boston","fallstudie","Big_Dig_Building_Boston","fallstudie","fallstudie/Big_Dig_Building_Boston","structural","frontmatter","Gebäude\Big_Dig_Building_Boston.md","akteur_beteiligung/Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","belongs_to_fallstudie","fallstudie/Big_Dig_Building_Boston","unchanged"
"akteur_beteiligung/Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","akteur_beteiligung","Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","belongs_to_projekt","projekt/Big_Dig_Building_Boston","projekt","Big_Dig_Building_Boston","projekt","Big_Dig_Building_Boston","structural","frontmatter","Gebäude\Big_Dig_Building_Boston.md","akteur_beteiligung/Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","belongs_to_projekt","projekt/Big_Dig_Building_Boston","unchanged"
"akteur_beteiligung/Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","akteur_beteiligung","Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","has_akteurrolle","akteurrolle/Forschung_Dokumentation","akteurrolle","Forschung_Dokumentation","beziehung","Projektteam / Autoren","rule_high","role_research_documentation","Gebäude\Big_Dig_Building_Boston.md","akteur_beteiligung/Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","has_akteurrolle","akteurrolle/Forschung_Dokumentation","unchanged"
"akteur_beteiligung/Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","akteur_beteiligung","Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","has_akteurrolle","akteurrolle/Projektbeteiligte_Unbestimmt","akteurrolle","Projektbeteiligte_Unbestimmt","beziehung","Projektteam / Autoren","rule_medium","role_unspecified_project_participant","Gebäude\Big_Dig_Building_Boston.md","akteur_beteiligung/Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","has_akteurrolle","akteurrolle/Projektbeteiligte_Unbestimmt","unchanged"
"akteur_beteiligung/Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","akteur_beteiligung","Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","relates_to_bauobjekt","bauobjekt/Big_Dig_Building_Boston","bauobjekt","Big_Dig_Building_Boston","bauobjekt","Big_Dig_Building_Boston","structural","frontmatter","Gebäude\Big_Dig_Building_Boston.md","akteur_beteiligung/Big_Dig_Building_Boston__002__John_Hong_Jinhee_Park_Paul_Pedini","relates_to_bauobjekt","bauobjekt/Big_Dig_Building_Boston","unchanged"
"akteur_beteiligung/Big_Dig_House_Lexington_Massachusetts__001__Paul_Pedini","akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__001__Paul_Pedini","belongs_to_fallstudie","fallstudie/Big_Dig_House_Lexington_Massachusetts","fallstudie","Big_Dig_House_Lexington_Massachusetts","fallstudie","fallstudie/Big_Dig_House_Lexington_Massachusetts","structural","frontmatter","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","akteur_beteiligung/Big_Dig_House_Lexington_Massachusetts__001__Paul_Pedini","belongs_to_fallstudie","fallstudie/Big_Dig_House_Lexington_Massachusetts","unchanged"
"akteur_beteiligung/Big_Dig_House_Lexington_Massachusetts__001__Paul_Pedini","akteur_beteiligung","Big_Dig_House_Lexington_Massachusetts__001__Paul_Pedini","belongs_to_projekt","projekt/Big_Dig_House_Lexington_Massachusetts","projekt","Big_Dig_House_Lexington_Massachusetts","projekt","Big_Dig_House_Lexington_Massachusetts","structural","frontmatter","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","akteur_beteiligung/Big_Dig_House_Lexington_Massachusetts__001__Paul_Pedini","belongs_to_projekt","projekt/Big_Dig_House_Lexington_Massachusetts","unchanged"
