claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP08-n-0078,node,bg_beton_boden_lycee_paving_slabs,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_boden_lycee_paving_slabs participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=21,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:398
EP08-n-0079,node,bg_beton_fassade_ccn_parapets,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_fassade_ccn_parapets participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=23,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:254
EP08-n-0080,node,bg_beton_fundament_peoples_pavilion_elements,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_fundament_peoples_pavilion_elements participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=16,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:430
EP08-n-0081,node,bg_beton_innenwand_bluecity_original_concrete_blocks,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_innenwand_bluecity_original_concrete_blocks participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=3,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:826
EP08-n-0082,node,bg_beton_liander_demolished_concrete,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_liander_demolished_concrete participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=1,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:846
EP08-n-0083,node,bg_beton_mehrere_bestandverplanzung_betonfertigteil_paneele,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_mehrere_bestandverplanzung_betonfertigteil_paneele participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=24,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:217
EP08-n-0084,node,bg_beton_mehrere_brighton_betonbloecke,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_mehrere_brighton_betonbloecke participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=14,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:242
EP08-n-0085,node,bg_beton_mehrere_christ_pavilion_fair_faced_parts,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_mehrere_christ_pavilion_fair_faced_parts participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=20,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:277
EP08-n-0086,node,bg_beton_mehrere_juch_kerenzerberg_betonplatten,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_mehrere_juch_kerenzerberg_betonplatten participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=25,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:374
EP08-n-0087,node,bg_beton_mehrere_lycee_precast_channels,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_mehrere_lycee_precast_channels participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=18,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:399
EP08-n-0088,node,bg_beton_mehrere_plattenvereinigung_betonfertigteile,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_mehrere_plattenvereinigung_betonfertigteile participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=32,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:436
EP08-n-0089,node,bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=24,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:439
EP08-n-0090,node,bg_beton_mehrere_recrete_betonbloecke_bogensegmente,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_mehrere_recrete_betonbloecke_bogensegmente participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=26,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:445
EP08-n-0091,node,bg_beton_tragwerk_upcycle_studios_recycled_concrete,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_tragwerk_upcycle_studios_recycled_concrete participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=2,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:821
EP08-n-0092,node,bg_beton_wand_bluecity_betonbloecke_trennwaende,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_wand_bluecity_betonbloecke_trennwaende participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=12,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:228
EP08-n-0093,node,bg_beton_wand_chiro_surplus_blocks,,,Bauteilgruppe,Bauteilgruppe instance bg_beton_wand_chiro_surplus_blocks participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=3 out_deg=17,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:269
EP08-n-0094,node,bg_boden_meduni_double_floors_candidate,,,Bauteilgruppe,Bauteilgruppe instance bg_boden_meduni_double_floors_candidate participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=4,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:885
EP08-n-0095,node,bg_daemmstoff_daemmung_chiro_surplus_floor_wall,,,Bauteilgruppe,Bauteilgruppe instance bg_daemmstoff_daemmung_chiro_surplus_floor_wall participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=2 out_deg=16,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:270
EP08-n-0096,node,bg_daemmstoff_daemmung_circl_jeans_insulation,,,Bauteilgruppe,Bauteilgruppe instance bg_daemmstoff_daemmung_circl_jeans_insulation participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=11,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:631
EP08-n-0097,node,bg_daemmstoff_daemmung_circular_pavilion_mineral_wool,,,Bauteilgruppe,Bauteilgruppe instance bg_daemmstoff_daemmung_circular_pavilion_mineral_wool participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=18,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:281
EP08-n-0098,node,bg_daemmstoff_daemmung_grande_halle_mineral_wool,,,Bauteilgruppe,Bauteilgruppe instance bg_daemmstoff_daemmung_grande_halle_mineral_wool participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=24,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:319
EP08-n-0099,node,bg_daemmstoff_daemmung_grubenstrasse_plates,,,Bauteilgruppe,Bauteilgruppe instance bg_daemmstoff_daemmung_grubenstrasse_plates participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=22,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:336
EP08-n-0100,node,bg_daemmstoff_daemmung_umar_mycelium,,,Bauteilgruppe,Bauteilgruppe instance bg_daemmstoff_daemmung_umar_mycelium participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=11,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:618
EP08-n-0101,node,bg_daemmstoff_daemmung_umar_repurposed_insulation,,,Bauteilgruppe,Bauteilgruppe instance bg_daemmstoff_daemmung_umar_repurposed_insulation participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=2,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:867
EP08-n-0102,node,bg_daemmstoff_daemmung_zinneke_feder_steinwolle,,,Bauteilgruppe,Bauteilgruppe instance bg_daemmstoff_daemmung_zinneke_feder_steinwolle participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=19,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:507
EP08-n-0103,node,bg_daemmstoff_mehrere_elys_stone_wool_restock_insulation,,,Bauteilgruppe,Bauteilgruppe instance bg_daemmstoff_mehrere_elys_stone_wool_restock_insulation participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=22,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:302
EP08-n-0104,node,bg_daemmstoff_mehrere_lycee_gypsum_acoustic_panels,,,Bauteilgruppe,Bauteilgruppe instance bg_daemmstoff_mehrere_lycee_gypsum_acoustic_panels participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=18,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:396
EP08-n-0105,node,bg_daemmstoff_mehrere_trae_high_rise_aarhus_troldtekt_akustikplatten,,,Bauteilgruppe,Bauteilgruppe instance bg_daemmstoff_mehrere_trae_high_rise_aarhus_troldtekt_akustikplatten participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=14,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:482
EP08-n-0106,node,bg_decke_liander_existing_ceiling_plates,,,Bauteilgruppe,Bauteilgruppe instance bg_decke_liander_existing_ceiling_plates participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=1,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:850
EP08-n-0107,node,bg_faserzement_fassade_recyclinghaus_faserzement,,,Bauteilgruppe,Bauteilgruppe instance bg_faserzement_fassade_recyclinghaus_faserzement participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=22,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:448
EP08-n-0108,node,bg_fliesen_boden_wand_meduni_tiles_candidate,,,Bauteilgruppe,Bauteilgruppe instance bg_fliesen_boden_wand_meduni_tiles_candidate participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=4,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:887
EP08-n-0109,node,bg_glas_dach_peoples_pavilion,,,Bauteilgruppe,Bauteilgruppe instance bg_glas_dach_peoples_pavilion participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=16,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:431
EP08-n-0110,node,bg_glas_fenster_k118_zurich_windows_candidate,,,Bauteilgruppe,Bauteilgruppe instance bg_glas_fenster_k118_zurich_windows_candidate participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=4,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:870
EP08-n-0111,node,bg_glas_fenster_trae_high_rise_aarhus_upcycled_elements,,,Bauteilgruppe,Bauteilgruppe instance bg_glas_fenster_trae_high_rise_aarhus_upcycled_elements participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=14,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:483
EP08-n-0112,node,bg_glas_fenster_upcycle_studios_copenhagen_doppelverglaste,,,Bauteilgruppe,Bauteilgruppe instance bg_glas_fenster_upcycle_studios_copenhagen_doppelverglaste participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=17,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:486
EP08-n-0113,node,bg_glas_fenster_upcycle_studios_repurposed_double_glazing,,,Bauteilgruppe,Bauteilgruppe instance bg_glas_fenster_upcycle_studios_repurposed_double_glazing participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=2,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:822
EP08-n-0114,node,bg_glas_innenwand_bluecity_reused_window_frames,,,Bauteilgruppe,Bauteilgruppe instance bg_glas_innenwand_bluecity_reused_window_frames participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=2,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:824
EP08-n-0115,node,bg_glas_mehrere_awm_partitions_doors,,,Bauteilgruppe,Bauteilgruppe instance bg_glas_mehrere_awm_partitions_doors participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=2 out_deg=17,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:209
EP08-n-0116,node,bg_glas_mehrere_elys_restposten_windows,,,Bauteilgruppe,Bauteilgruppe instance bg_glas_mehrere_elys_restposten_windows participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=22,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:299
EP08-n-0117,node,bg_glas_mehrere_green_house_rauchglas_fassade,,,Bauteilgruppe,Bauteilgruppe instance bg_glas_mehrere_green_house_rauchglas_fassade participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=25,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:331
EP08-n-0118,node,bg_glas_mehrere_recyclinghaus_aluminiumfenster,,,Bauteilgruppe,Bauteilgruppe instance bg_glas_mehrere_recyclinghaus_aluminiumfenster participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=24,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:447
EP08-n-0119,node,bg_glas_mehrere_recyclinghaus_profilbauglas,,,Bauteilgruppe,Bauteilgruppe instance bg_glas_mehrere_recyclinghaus_profilbauglas participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=19,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:450
EP08-n-0120,node,bg_gusseisen_technik_gussradiatoren_resilience,,,Bauteilgruppe,Bauteilgruppe instance bg_gusseisen_technik_gussradiatoren_resilience participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=13,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:343
EP08-n-0121,node,bg_holz_ausbau_awm_fixed_builtins,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_ausbau_awm_fixed_builtins participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=2 out_deg=13,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:211
EP08-n-0122,node,bg_holz_ausbau_canaux_archive_furniture_acoustic_desks,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_ausbau_canaux_archive_furniture_acoustic_desks participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=1,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:835
EP08-n-0123,node,bg_holz_ausbau_ferme_fixed_cupboards,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_ausbau_ferme_fixed_cupboards participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=19,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:306
EP08-n-0124,node,bg_holz_ausbau_ingersheim_clt_secondary,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_ausbau_ingersheim_clt_secondary participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=10,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:679
EP08-n-0125,node,bg_holz_ausbau_lysp8_kitchens,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_ausbau_lysp8_kitchens participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=21,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:637
EP08-n-0126,node,bg_holz_ausbau_upcycle_studios_discarded_flooring_boards,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_ausbau_upcycle_studios_discarded_flooring_boards participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=2,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:823
EP08-n-0127,node,bg_holz_aussenraum_canaux_landing_doors_decking_lattice,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_aussenraum_canaux_landing_doors_decking_lattice participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=6,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:834
EP08-n-0128,node,bg_holz_boden_canaux_refurbished_wooden_floor,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_boden_canaux_refurbished_wooden_floor participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=2,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:832
EP08-n-0129,node,bg_holz_boden_circl_window_frame_floor,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_boden_circl_window_frame_floor participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=2 out_deg=11,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:629
EP08-n-0130,node,bg_holz_boden_circular_pavilion_terrace_decking,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_boden_circular_pavilion_terrace_decking participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=19,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:283
EP08-n-0131,node,bg_holz_boden_k118_parquet_candidate,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_boden_k118_parquet_candidate participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=4,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:875
EP08-n-0132,node,bg_holz_boden_meduni_parquet_candidate,,,Bauteilgruppe,Bauteilgruppe instance bg_holz_boden_meduni_parquet_candidate participates in reuse classification subgraph,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,in_deg=1 out_deg=4,KEEP,08,donor component grouping (not closed vocab),element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:886
