claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,_shard
IER-A1-AKT-node-174,node,fabrix,,,Akteur,Fabrix - Unternehmen,web,https://fabrix.co.uk/,true,200,PROVEN,belegt,"Display, interior and fashion fabrics +44 (0)1543 728 499 sales@fabrix.co.uk",KEEP,IER-A1,entity gate pass; full_match:fabrix; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-189,node,galldris_group,,,Akteur,Galldris Group - Unternehmen,web,https://www.galldris.co.uk/,true,200,PROVEN,belegt,"galldris.co.uk Diversity Modern Slavery Act 2015 Code of Conduct The Galldris Group,",KEEP,IER-A1,entity gate pass; full_match:galldris group; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-191,node,gemeente_kerkrade,,,Akteur,Gemeente Kerkrade - Oeffentliche_Institution,web,https://www.kerkrade.nl/,true,200,PROVEN,belegt,Home | Gemeente Kerkrade,KEEP,IER-A1,entity gate pass; full_match:gemeente kerkrade; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-192,node,gemeinde_ingersheim,,,Akteur,Gemeinde Ingersheim - Oeffentliche_Institution (Deutschland),web,https://www.ingersheim.de/,true,200,PROVEN,belegt,sheim schafft Gemeinschaft > Jetzt auch #gemeinschaftsschaffer werden! © Shutterstock (eamesBot) Ingersheim aus der Luft > Willkommen in unserer schönen Gemeinde Ingersheim,KEEP,IER-A1,entity gate pass; full_match:gemeinde ingersheim; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-195,node,gmp_architekten,,,Akteur,"gmp Architekten von Gerkan, Marg und Partner - Unternehmen",web,https://www.gmp.de/,true,200,PROVEN,belegt,gmp Architekten,KEEP,IER-A1,entity gate pass; full_match:gmp architekten; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-196,node,graber_pulver,,,Akteur,Graber Pulver - Unternehmen (Schweiz),web,https://www.graberpulver.ch/,true,200,PROVEN,belegt,Graber Pulver,KEEP,IER-A1,entity gate pass; full_match:graber pulver; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-198,node,gramazio_kohler_research,,,Akteur,Gramazio Kohler Research - Forschung_Lehre (Schweiz),web,https://gramaziokohler.arch.ethz.ch/,true,200,PROVEN,belegt,Gramazio Kohler Research,KEEP,IER-A1,entity gate pass; full_match:gramazio kohler research; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-200,node,grand_huit,,,Akteur,Grand Huit - Unternehmen (Frankreich),web,https://grandhuit.eu/,true,200,PROVEN,belegt,Grand Huit,KEEP,IER-A1,entity gate pass; full_match:grand huit; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-203,node,grosvenor,,,Akteur,Grosvenor - Unternehmen,web,https://www.grosvenor.com/,true,200,PROVEN,belegt,Grosvenor,KEEP,IER-A1,entity gate pass; full_match:grosvenor; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-213,node,hawkins_brown,,,Akteur,Hawkins\Brown - Unternehmen,web,https://www.hawkinsbrown.com/,true,200,PROVEN,belegt,Hawkins\Brown,KEEP,IER-A1,entity gate pass; full_match:hawkins\brown; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-216,node,heinrich_boell_stiftung,,,Akteur,Heinrich-Böll-Stiftung - Unbekannt,web,https://www.boell.de/,true,200,PROVEN,belegt,Heinrich-Böll-Stiftung,KEEP,IER-A1,entity gate pass; full_match:heinrich-boll-stiftung; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-220,node,hft_stuttgart,,,Akteur,HFT Stuttgart - Forschung_Lehre (Deutschland),web,https://www.hft-stuttgart.com/,true,200,PROVEN,belegt,Home | HFT Stuttgart,KEEP,IER-A1,entity gate pass; full_match:hft stuttgart; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-223,node,hochbauamt_basel_stadt,,,Akteur,Hochbauamt Basel-Stadt - Oeffentliche_Institution,web,https://www.bs.ch/,true,200,PROVEN,belegt,Startseite | Kanton Basel-Stadt,KEEP,IER-A1,"entity gate pass; token_hits:basel,stadt; tier-A homepage/URL fetch",IER-A1
IER-A1-AKT-node-224,node,hoffmann_as,,,Akteur,Hoffmann A/S - Unternehmen,web,https://www.hoffmann.dk/,true,200,PROVEN,belegt,"sammen med de andre parter omkring bordet, arbejder vi med en helt transparent økonomi. Det er med til at sikre gode og problemfrie projekter.” · Torben Bjørk Nielsen, Adm. direktør, Hoffmann A/S",KEEP,IER-A1,entity gate pass; full_match:hoffmann a/s; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-225,node,howells,,,Akteur,Howells - Unternehmen,web,https://howells.uk/,true,200,PROVEN,belegt,Howells:,KEEP,IER-A1,entity gate pass; full_match:howells; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-226,node,htwg_konstanz,,,Akteur,HTWG Konstanz - Forschung_Lehre (Deutschland),web,https://www.htwg-konstanz.de/,true,200,PROVEN,belegt,Studienkolleg der HTWG Konstanz,KEEP,IER-A1,entity gate pass; full_match:htwg konstanz; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-227,node,husner_ag_holzbau,,,Akteur,HUSNER AG Holzbau - Unternehmen,web,https://www.husner.ch/,true,200,PROVEN,belegt,HUSNER AG Holzbau,KEEP,IER-A1,entity gate pass; full_match:husner ag holzbau; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-231,node,iemb_tu_berlin,,,Akteur,IEMB / TU Berlin - Forschung_Lehre,web,https://www.tu.berlin/,true,200,PROVEN,belegt,Technische Universität Berlin,KEEP,IER-A1,entity gate pass; token_hit:berlin; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-232,node,if_do,,,Akteur,IF_DO - Unternehmen,web,https://ifdo.co/,true,200,PARTIAL,teilweise_belegt,,RESOURCE,IER-A1,page fetched (200) but entity not named; no_entity_match,IER-A1
IER-A1-AKT-node-235,node,immobilien_basel_stadt,,,Akteur,Immobilien Basel-Stadt - Oeffentliche_Institution,web,https://www.immobilien.bs.ch/,false,,DEAD_LINK,kandidat,,RESOURCE,IER-A1,fetch failed: <urlopen error [WinError 10060] A connection attempt failed because the connected party did not properly respond after a,IER-A1
IER-A1-AKT-node-238,node,interreg_nwe,,,Akteur,Interreg NWE - Unbekannt,web,https://www.nweurope.eu/,true,200,PROVEN,belegt,Home | Interreg NWE,KEEP,IER-A1,entity gate pass; full_match:interreg nwe; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-240,node,iwg_spaces,,,Akteur,IWG Group / Spaces - Unternehmen,web,https://www.iwgplc.com/,true,200,PARTIAL,teilweise_belegt,,RESOURCE,IER-A1,page fetched (200) but entity not named; no_entity_match,IER-A1
IER-A1-AKT-node-241,node,jan_de_nul,,,Akteur,Jan De Nul - Unternehmen,web,https://www.jandenul.com/,true,200,PROVEN,belegt,World Builders | Jan De Nul,KEEP,IER-A1,entity gate pass; full_match:jan de nul; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-254,node,kanton_basel_stadt,,,Akteur,Kanton Basel-Stadt - Oeffentliche_Institution (Schweiz),web,https://www.bs.ch/,true,200,PROVEN,belegt,Startseite | Kanton Basel-Stadt,KEEP,IER-A1,entity gate pass; full_match:kanton basel-stadt; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-257,node,kibag,,,Akteur,KIBAG - Unternehmen (Schweiz),web,https://www.kibag.ch/,true,200,PROVEN,belegt,Patrick --> KIBAG,KEEP,IER-A1,entity gate pass; full_match:kibag; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-259,node,kit,,,Akteur,KIT - Forschung_Lehre (Deutschland),web,https://www.kit.edu/,true,200,PROVEN,belegt,KIT,KEEP,IER-A1,entity gate pass; full_match:kit; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-263,node,klingelhoefer_kroetsch,,,Akteur,Klingelhöfer Krötsch - Unternehmen (Deutschland),web,https://klingelhoefer-kroetsch.de/,true,200,PROVEN,belegt,Home - Klingelhöfer Krötsch,KEEP,IER-A1,entity gate pass; full_match:klingelhofer krotsch; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-266,node,kraaijvanger_architects,,,Akteur,Kraaijvanger Architects - Unternehmen,web,https://www.kraaijvanger.nl/,true,200,PROVEN,belegt,Kraaijvanger Projects Office News NL EN Kraaijvanger Architects,KEEP,IER-A1,entity gate pass; full_match:kraaijvanger architects; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-271,node,landsec,,,Akteur,Landsec - Unternehmen,web,https://landsec.com/,true,200,PROVEN,belegt,Home | Landsec,KEEP,IER-A1,entity gate pass; full_match:landsec; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-282,node,lindner_se,,,Akteur,Lindner SE - Unternehmen (Deutschland),web,https://www.lindner-group.com/,true,200,PROVEN,belegt,Lindner,KEEP,IER-A1,entity gate pass; token_hit:lindner; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-285,node,london_borough_of_barnet,,,Akteur,London Borough of Barnet - Oeffentliche_Institution,web,https://www.barnet.gov.uk/,false,,DEAD_LINK,kandidat,,RESOURCE,IER-A1,fetch failed: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.,IER-A1
IER-A1-AKT-node-286,node,lxsy_architektur,,,Akteur,LXSY Architektur - Unternehmen (Deutschland),web,https://lxsy.de/,true,200,PROVEN,belegt,LXSY ARCHITEKTUR,KEEP,IER-A1,entity gate pass; full_match:lxsy architektur; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-287,node,mace,,,Akteur,Mace - Unternehmen,web,https://www.macegroup.com/,true,403,UNVERIFIABLE,kandidat,,RESOURCE,IER-A1,http 403,IER-A1
IER-A1-AKT-node-288,node,mad_arkitekter,,,Akteur,MAD arkitekter / Mad as - Unternehmen,web,https://www.mad.no/,true,200,PROVEN,belegt,Mad arkitekter,KEEP,IER-A1,entity gate pass; full_match:mad arkitekter; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-290,node,magna_glaskeramik,,,Akteur,Magna Glaskeramik - Unternehmen (Deutschland),web,https://www.magna-glaskeramik.de/,true,200,PROVEN,belegt,MAGNA Glaskeramik:,KEEP,IER-A1,entity gate pass; full_match:magna glaskeramik; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-299,node,mclaren_construction,,,Akteur,McLaren Construction - Unternehmen,web,https://www.mclarengroup.com/,true,200,PROVEN,belegt,Development 01 McLaren Property Group Copyright 2025 McLaren Construction,KEEP,IER-A1,entity gate pass; full_match:mclaren construction; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-301,node,meduni_wien,,,Akteur,MedUni Wien - Forschung_Lehre (Österreich),web,https://www.meduniwien.ac.at/,true,200,PROVEN,belegt,Home | MedUni Wien,KEEP,IER-A1,entity gate pass; full_match:meduni wien; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-302,node,mehr_als_wohnen,,,Akteur,Baugenossenschaft mehr als wohnen - Unbekannt,web,https://www.mehralswohnen.ch/,true,200,PROVEN,belegt,Home - MEHR ALS WOHNEN Die Baugenossenschaft mehr als wohnen,KEEP,IER-A1,entity gate pass; full_match:baugenossenschaft mehr als wohnen; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-310,node,mlr_bw,,,Akteur,MLR BW - Oeffentliche_Institution (Deutschland),web,https://mlr.baden-wuerttemberg.de/,true,200,PROVEN,belegt,Aktuelle Pressemitteilungen Copyright MLR BW,KEEP,IER-A1,entity gate pass; full_match:mlr bw; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-313,node,moe,,,Akteur,MOE - Unternehmen,web,https://www.moe.dk/,true,200,PARTIAL,teilweise_belegt,"Artelia / Rådgivende Ingeniører 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 

 
 
 
								 
		
					 
						 
		
					 
						 
		
					 
						 
				 
 
					 
				
		 
		 
		 
		 
				 
				 
						 
		 
		 
		 
				 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
   
 
",RESOURCE,IER-A1,page fetched (200) but entity not named; no_entity_match,IER-A1
IER-A1-AKT-node-320,node,niras,,,Akteur,NIRAS - Unternehmen,web,https://www.niras.com/,true,200,PROVEN,belegt,NIRAS,KEEP,IER-A1,entity gate pass; full_match:niras; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-321,node,noaarchitecten,,,Akteur,noAarchitecten - Unternehmen,web,https://www.noaa.be/,false,,DEAD_LINK,kandidat,,RESOURCE,IER-A1,fetch failed: <urlopen error [Errno 11001] getaddrinfo failed>,IER-A1
IER-A1-AKT-node-322,node,normandie_amenagement,,,Akteur,Normandie Aménagement - Oeffentliche_Institution,web,https://www.normandie-amenagement.fr/,false,,DEAD_LINK,kandidat,,RESOURCE,IER-A1,"fetch failed: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid f",IER-A1
IER-A1-AKT-node-324,node,nrep,,,Akteur,NREP - Unternehmen,web,https://www.nrep.com/,true,302,UNVERIFIABLE,kandidat,,RESOURCE,IER-A1,http 302,IER-A1
IER-A1-AKT-node-329,node,overtreders_w,,,Akteur,Overtreders W - Unternehmen (Niederlande),web,https://www.overtreders-w.nl/,true,200,PROVEN,belegt,work | Overtreders W,KEEP,IER-A1,entity gate pass; full_match:overtreders w; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-330,node,oxara_ag,,,Akteur,Oxara AG - Unternehmen (Schweiz),web,https://oxara.com/,false,,DEAD_LINK,kandidat,,RESOURCE,IER-A1,fetch failed: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1010)>,IER-A1
IER-A1-AKT-node-337,node,philippe_samyn_and_partners,,,Akteur,Philippe Samyn and Partners - Unternehmen,web,https://www.samynandpartners.com/,false,,DEAD_LINK,kandidat,,RESOURCE,IER-A1,"fetch failed: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid f",IER-A1
IER-A1-AKT-node-342,node,plp_architecture,,,Akteur,PLP Architecture - Unternehmen (Vereinigtes Königreich),web,https://plparchitecture.com/,true,200,PROVEN,belegt,PLP Architecture,KEEP,IER-A1,entity gate pass; full_match:plp architecture; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-349,node,provincie_gelderland,,,Akteur,Provincie Gelderland - Oeffentliche_Institution,web,https://www.gelderland.nl/,true,200,PROVEN,belegt,Snel naar de thema's Politiek & Bestuur Subsidies Vergunningen Kaarten & Cijfers Op 14 & 15 mei is het Huis der Provincie,KEEP,IER-A1,entity gate pass; full_match:provincie gelderland; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-353,node,ramboll,,,Akteur,Ramboll - Unternehmen,web,https://www.ramboll.com/,true,200,PROVEN,belegt,"Architecture, engineering and consultancy - Ramboll",KEEP,IER-A1,entity gate pass; full_match:ramboll; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-355,node,rapp_ag,,,Akteur,Rapp AG - Unternehmen,web,https://www.rapp.ch/,true,200,PROVEN,belegt,"Generalplanung, Baumanagement und mehr | Rapp AG",KEEP,IER-A1,entity gate pass; full_match:rapp ag; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-358,node,re_use_austria,,,Akteur,Re-Use Austria - NGO_Verband_Netzwerk (Österreich),web,https://www.reuse-austria.at/,false,,DEAD_LINK,kandidat,,RESOURCE,IER-A1,fetch failed: <urlopen error [Errno 11001] getaddrinfo failed>,IER-A1
IER-A1-AKT-node-362,node,recreate_project,,,Akteur,"ReCreate project consortium - Forschung_Lehre (Deutschland, Niederlande, Finnland)",web,https://recreate-project.eu/,true,200,PROVEN,belegt,Other project documents Contact us Reusing precast concrete for a circular economy International ReCreate project,KEEP,IER-A1,entity gate pass; full_match:recreate project; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-366,node,rijksvastgoedbedrijf,,,Akteur,Rijksvastgoedbedrijf / Central Government Real Estate Agency - Oeffentliche_Institution,web,https://www.rijksvastgoed.nl/,true,403,UNVERIFIABLE,kandidat,,RESOURCE,IER-A1,http 403,IER-A1
IER-A1-AKT-node-367,node,rijkswaterstaat,,,Akteur,Rijkswaterstaat - Oeffentliche_Institution,web,https://www.rijkswaterstaat.nl/,true,200,PROVEN,belegt,Home Rijkswaterstaat,KEEP,IER-A1,entity gate pass; full_match:rijkswaterstaat; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-375,node,scenario_interioerarkitekter,,,Akteur,Scenario Interiørarkitekter - Unternehmen,web,https://www.scenario.no/,true,200,PROVEN,belegt,Velkommen til Scenario Interiørarkitekter,KEEP,IER-A1,entity gate pass; full_match:scenario interiørarkitekter; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-382,node,sheppard_robson,,,Akteur,Sheppard Robson - Unternehmen,web,https://www.sheppardrobson.com/,true,200,PROVEN,belegt,Sheppard Robson,KEEP,IER-A1,entity gate pass; full_match:sheppard robson; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-384,node,single_speed_design,,,Akteur,Single Speed Design - Unternehmen,web,https://www.ssdarchitecture.com/,true,200,PROVEN,belegt,Recent News SsD Unveils Nature-Infused Museum Hodu in Cheonan “Bearable Lightness of Being”: A Lecture by Jinhee Park at the Design,KEEP,IER-A1,"entity gate pass; token_hits:speed,design; tier-A homepage/URL fetch",IER-A1
IER-A1-AKT-node-387,node,socotec,,,Akteur,SOCOTEC - Unternehmen,web,https://www.socotec.com/,true,200,PROVEN,belegt,"Leader in Testing, Inspection and Certification | SOCOTEC",KEEP,IER-A1,entity gate pass; full_match:socotec; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-389,node,southwark_council,,,Akteur,Southwark Council - Oeffentliche_Institution,web,https://www.southwark.gov.uk/,true,200,PROVEN,belegt,"Hello, welcome to Southwark | Southwark Council",KEEP,IER-A1,entity gate pass; full_match:southwark council; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-391,node,stadt_zuerich_amt_hochbauten,,,Akteur,Stadt Zürich / Amt für Hochbauten / Immobilien Stadt Zürich - Oeffentliche_Institution,web,https://www.stadt-zuerich.ch/,true,200,PROVEN,belegt,Startseite | Stadt,KEEP,IER-A1,"entity gate pass; token_hits:stadt,zurich,fur,stadt; tier-A homepage/URL fetch",IER-A1
IER-A1-AKT-node-396,node,stiff_trevillion,,,Akteur,Stiff + Trevillion - Unternehmen,web,https://www.stiff-trevillion.com/,false,,DEAD_LINK,kandidat,,RESOURCE,IER-A1,fetch failed: <urlopen error [Errno 11001] getaddrinfo failed>,IER-A1
IER-A1-AKT-node-397,node,stiftung_abendrot,,,Akteur,Stiftung Abendrot / Vorsorgestiftung Abendrot - Organisation,web,https://www.abendrot.ch/,true,200,PROVEN,belegt,"Abendrot: Stiftung Abendrot,",KEEP,IER-A1,entity gate pass; full_match:stiftung abendrot; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-398,node,stiftung_habitat,,,Akteur,Stiftung Habitat - Unbekannt,web,https://www.stiftung-habitat.ch/,true,200,PROVEN,belegt,Stiftung Habitat,KEEP,IER-A1,entity gate pass; full_match:stiftung habitat; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-399,node,stiftung_pwg,,,Akteur,Stiftung PWG - Organisation (Schweiz),web,https://www.pwg.ch/,true,200,PROVEN,belegt,Stiftung PWG,KEEP,IER-A1,entity gate pass; full_match:stiftung pwg; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-402,node,stora_enso,,,Akteur,Stora Enso - Unternehmen,web,https://www.storaenso.com/,true,403,UNVERIFIABLE,kandidat,,RESOURCE,IER-A1,http 403,IER-A1
IER-A1-AKT-node-403,node,structural_xploration_lab_epfl,,,Akteur,Structural Xploration Lab / EPFL - Forschung_Lehre (Schweiz),web,https://www.epfl.ch/labs/sxl/,true,200,PROVEN,belegt,Structural Xploration,KEEP,IER-A1,entity gate pass; full_match:structural xploration; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-404,node,strukton_worksphere,,,Akteur,Strukton Worksphere - Unternehmen,web,https://www.strukton.com/,true,200,PROVEN,belegt,Building the Future of Infrastructure - Strukton,KEEP,IER-A1,entity gate pass; token_hit:strukton; tier-A homepage/URL fetch,IER-A1
IER-A1-AKT-node-406,node,studio_pdp,,,Akteur,Studio PDP - Unternehmen,web,https://www.studiopdp.com/,true,200,PROVEN,belegt,Studio PDP,KEEP,IER-A1,entity gate pass; full_match:studio pdp; tier-A homepage/URL fetch,IER-A1
