claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP07-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153096326955663367,p_55_great_suffolk_street_london,ae_exposed_reuse_structure,HAT_ARCHITEKTURERGEBNIS,p_55_great_suffolk_street_london is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_exposed_reuse_structure,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153096326955663367
EP07-rel-0036,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039127,p_institut_de_botanique_ulg_liege,ae_patchwork_envelope,HAT_ARCHITEKTURERGEBNIS,p_institut_de_botanique_ulg_liege is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_patchwork_envelope,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039127
EP07-rel-0037,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039134,p_jeugdkliniek_ithaka_emergis_kloetinge,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_jeugdkliniek_ithaka_emergis_kloetinge is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039134
EP07-rel-0038,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155348126769353909,p_juch_areal_recyclingzentrum_zuerich,ae_didactic_circularity,HAT_ARCHITEKTURERGEBNIS,p_juch_areal_recyclingzentrum_zuerich is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_didactic_circularity,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155348126769353909
EP07-rel-0039,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583034436,p_jugendtreff_ingersheim,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_jugendtreff_ingersheim is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583034436
EP07-rel-0040,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039175,p_k118_kopfbau_halle_118_winterthur,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_k118_kopfbau_halle_118_winterthur is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039175
EP07-rel-0041,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039194,p_ka13_kristian_augusts_gate_13_oslo,ae_exposed_reuse_structure,HAT_ARCHITEKTURERGEBNIS,p_ka13_kristian_augusts_gate_13_oslo is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_exposed_reuse_structure,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039194
EP07-rel-0042,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039217,p_kamikatsu_zero_waste_center_hotel_why,ae_didactic_circularity,HAT_ARCHITEKTURERGEBNIS,p_kamikatsu_zero_waste_center_hotel_why is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_didactic_circularity,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039217
EP07-rel-0043,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039235,p_kindergarten_moeoeslistrasse_manegg_zuerich,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_kindergarten_moeoeslistrasse_manegg_zuerich is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039235
EP07-rel-0044,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039256,p_liander_alliander_hq_duiven,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_liander_alliander_hq_duiven is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039256
EP07-rel-0045,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039280,p_lo_reninge_town_hall_facade,ae_patchwork_envelope,HAT_ARCHITEKTURERGEBNIS,p_lo_reninge_town_hall_facade is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_patchwork_envelope,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039280
EP07-rel-0046,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039270,p_lokomotion_technology_centre_mini_pilot_tampere,ae_modular_grid_form,HAT_ARCHITEKTURERGEBNIS,p_lokomotion_technology_centre_mini_pilot_tampere is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_modular_grid_form,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039270
EP07-rel-0047,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039292,p_lycee_michel_lucius_conversion_luxembourg,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_lycee_michel_lucius_conversion_luxembourg is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039292
EP07-rel-0048,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583035640,p_lysp8,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_lysp8 is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583035640
EP07-rel-0049,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583040038,p_lysp8_basel,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_lysp8_basel is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583040038
EP07-rel-0050,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155348126769354080,p_maison_vignette_auderghem,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_maison_vignette_auderghem is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155348126769354080
EP07-rel-0051,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583040424,p_meduni_campus_mariannengasse,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_meduni_campus_mariannengasse is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583040424
EP07-rel-0052,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039345,p_mehrow_pilot_house,ae_modular_grid_form,HAT_ARCHITEKTURERGEBNIS,p_mehrow_pilot_house is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_modular_grid_form,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039345
EP07-rel-0053,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039355,p_melkinlaituri_primary_school_daycare_centre_helsinki,ae_modular_grid_form,HAT_ARCHITEKTURERGEBNIS,p_melkinlaituri_primary_school_daycare_centre_helsinki is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_modular_grid_form,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039355
EP07-rel-0054,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039364,p_montessori_maassluis,ae_exposed_reuse_structure,HAT_ARCHITEKTURERGEBNIS,p_montessori_maassluis is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_exposed_reuse_structure,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039364
EP07-rel-0055,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039376,p_multi_brussels_reuse_in_multi,ae_didactic_circularity,HAT_ARCHITEKTURERGEBNIS,p_multi_brussels_reuse_in_multi is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_didactic_circularity,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039376
EP07-rel-0056,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039389,p_musee_de_folklore_mouscron,ae_patchwork_envelope,HAT_ARCHITEKTURERGEBNIS,p_musee_de_folklore_mouscron is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_patchwork_envelope,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039389
EP07-rel-0057,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039403,p_peoples_pavilion_eindhoven,ae_reversible_tectonics,HAT_ARCHITEKTURERGEBNIS,p_peoples_pavilion_eindhoven is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_reversible_tectonics,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039403
EP07-rel-0058,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039420,p_plattenpalast_berlin,ae_cultural_continuity_spolia,HAT_ARCHITEKTURERGEBNIS,p_plattenpalast_berlin is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_cultural_continuity_spolia,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039420
EP07-rel-0059,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039431,p_plattenvereinigung_berlin,ae_modular_grid_form,HAT_ARCHITEKTURERGEBNIS,p_plattenvereinigung_berlin is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_modular_grid_form,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039431
EP07-rel-0060,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039446,p_plp_london_hq_circular_studio_fitout,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_plp_london_hq_circular_studio_fitout is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039446
EP07-rel-0061,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039462,p_recrete_footbridge_reused_concrete_blocks,ae_infrastructural_spolia,HAT_ARCHITEKTURERGEBNIS,p_recrete_footbridge_reused_concrete_blocks is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_infrastructural_spolia,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039462
EP07-rel-0062,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039470,p_recyclinghaus_hannover,ae_interior_reuse_atmosphere,HAT_ARCHITEKTURERGEBNIS,p_recyclinghaus_hannover is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_interior_reuse_atmosphere,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039470
EP07-rel-0063,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039490,p_recypark_demets_anderlecht,ae_patchwork_envelope,HAT_ARCHITEKTURERGEBNIS,p_recypark_demets_anderlecht is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_patchwork_envelope,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039490
EP07-rel-0064,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039503,p_resilience_la_ferme_des_possibles_stains,ae_didactic_circularity,HAT_ARCHITEKTURERGEBNIS,p_resilience_la_ferme_des_possibles_stains is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_didactic_circularity,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039503
EP07-rel-0065,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039535,p_resource_rows_copenhagen,ae_patchwork_envelope,HAT_ARCHITEKTURERGEBNIS,p_resource_rows_copenhagen is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_patchwork_envelope,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039535
EP07-rel-0066,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039544,p_roots_in_the_sky_blackfriars_crown_court,ae_exposed_reuse_structure,HAT_ARCHITEKTURERGEBNIS,p_roots_in_the_sky_blackfriars_crown_court is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_exposed_reuse_structure,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039544
EP07-rel-0067,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039564,p_saxum_vineyard_equipment_barn_paso_robles,ae_cultural_continuity_spolia,HAT_ARCHITEKTURERGEBNIS,p_saxum_vineyard_equipment_barn_paso_robles is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_cultural_continuity_spolia,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039564
EP07-rel-0068,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039583,p_superlocal_expogebouw_bleijerheide,ae_patchwork_envelope,HAT_ARCHITEKTURERGEBNIS,p_superlocal_expogebouw_bleijerheide is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_patchwork_envelope,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157599926583039583
