claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status,issue_type,is_synthetic,is_external,fix_status,prior_proof_quote,prior_basis_type,prior_basis_ref,graph_evidence_source
P6-new-rel-673164709898,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155243673164709898,bw_cleveland_steel_and_tubes_stock,bor_donorobjekt,HAT_BAUOBJEKTROLLE,bw_cleveland_steel_and_tubes_stock -HAT_BAUOBJEKTROLLE-> bor_donorobjekt,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155243673164709898,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-032141447601,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141447601,bt_decke,nf_materialpruefung,ERFORDERT_NACHWEIS,bt_decke -ERFORDERT_NACHWEIS-> nf_materialpruefung,web,https://standards.iteh.ai/catalog/standards/cen/e42ae69b-eeba-4f82-b1a2-a0ef748a1752/en-1168-2005a3-2011,false,,PROVEN,belegt,"EN 1168 (Betonfertigteile - Hohlplatten) regelt Anforderungen und Leistungskriterien fuer vorgespannte/bewehrte Hohlplatten nach EN 1992-1-1; Toleranzen, Pruefverfahren (Full-scale-Tests) und werkseigene Produktionskontrolle; Anwendung als Decken-/Dachsysteme.",KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141447601,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-131653075377,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653075377,bt_decke,rf_tragwerkssicherheit_frage,TRIGGERS_REGULIERUNGSFRAGE,bt_decke -TRIGGERS_REGULIERUNGSFRAGE-> rf_tragwerkssicherheit_frage,web,https://standards.iteh.ai/catalog/standards/cen/e42ae69b-eeba-4f82-b1a2-a0ef748a1752/en-1168-2005a3-2011,false,,PROVEN,belegt,"EN 1168 (Betonfertigteile - Hohlplatten) regelt Anforderungen und Leistungskriterien fuer vorgespannte/bewehrte Hohlplatten nach EN 1992-1-1; Toleranzen, Pruefverfahren (Full-scale-Tests) und werkseigene Produktionskontrolle; Anwendung als Decken-/Dachsysteme.",KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155337131653075377,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-231164698737,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164698737,pr_dokumentenpruefung_bestand,nf_schadstoffkataster_erkundung,ERFUELLT_NACHWEIS,pr_dokumentenpruefung_bestand -ERFUELLT_NACHWEIS-> nf_schadstoffkataster_erkundung,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164698737,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-231164700106,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700106,pn_approval_process,nf_genehmigungs_oder_zustimmungsbedarf,ERFUELLT_NACHWEIS,pn_approval_process -ERFUELLT_NACHWEIS-> nf_genehmigungs_oder_zustimmungsbedarf,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700106,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-231164700147,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700147,pn_ankerpruefung,nf_befestigungsnachweis,ERFUELLT_NACHWEIS,pn_ankerpruefung -ERFUELLT_NACHWEIS-> nf_befestigungsnachweis,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700147,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-231164700150,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700150,pn_petrografie,nf_rc_gesteinskoernung_eignung,ERFUELLT_NACHWEIS,pn_petrografie -ERFUELLT_NACHWEIS-> nf_rc_gesteinskoernung_eignung,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164700150,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-231164703318,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164703318,pr_eignungspruefung_baulehm,nf_rc_gesteinskoernung_eignung,ERFUELLT_NACHWEIS,pr_eignungspruefung_baulehm -ERFUELLT_NACHWEIS-> nf_rc_gesteinskoernung_eignung,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164703318,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-231164703326,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164703326,pr_zustandsbewertung,nf_dauerhaftigkeit_restlebensdauer,ERFUELLT_NACHWEIS,pr_zustandsbewertung -ERFUELLT_NACHWEIS-> nf_dauerhaftigkeit_restlebensdauer,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164703326,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-529699582285,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155341529699582285,bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels,bw_school_type_dresden_donor,AUS_SPENDER,bg_stahlbeton_mehrere_groeditz_wbs70_precast_panels -AUS_SPENDER-> bw_school_type_dresden_donor,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155341529699582285,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-529699582431,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155341529699582431,bg_stahl_traeger_timber_square,bw_cleveland_steel_and_tubes_stock,AUS_SPENDER,bg_stahl_traeger_timber_square -AUS_SPENDER-> bw_cleveland_steel_and_tubes_stock,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155341529699582431,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-831955132849,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955132849,bt_decke,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,bt_decke -ERFORDERT_NACHWEIS-> nf_produktstatus_und_leistungserklaerung,web,https://standards.iteh.ai/catalog/standards/cen/e42ae69b-eeba-4f82-b1a2-a0ef748a1752/en-1168-2005a3-2011,false,,PROVEN,belegt,"EN 1168 (Betonfertigteile - Hohlplatten) regelt Anforderungen und Leistungskriterien fuer vorgespannte/bewehrte Hohlplatten nach EN 1992-1-1; Toleranzen, Pruefverfahren (Full-scale-Tests) und werkseigene Produktionskontrolle; Anwendung als Decken-/Dachsysteme.",KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955132849,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-831955132850,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955132850,bt_fassade,nf_materialpruefung,ERFORDERT_NACHWEIS,bt_fassade -ERFORDERT_NACHWEIS-> nf_materialpruefung,web,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,false,,PROVEN,belegt,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955132850,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-831955132851,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955132851,bt_fenster,nf_materialpruefung,ERFORDERT_NACHWEIS,bt_fenster -ERFORDERT_NACHWEIS-> nf_materialpruefung,web,https://www.glassonweb.com/article/reuse-and-remanufacturing-insulated-glass-units,false,,PROVEN,belegt,"Reuse of insulated glass units preserves embodied carbon; barriers are short lifespan, warranty, lack of size standardisation and labour-intensive dismantling of composite facade units; an IGU is energy-adequate at U ~1.0-1.4 W/m2K (double) / 0.5-0.9 (triple); surface damage relates to mechanical st",KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955132851,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-931466760627,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466760627,bt_fenster,rf_tragwerkssicherheit_frage,TRIGGERS_REGULIERUNGSFRAGE,bt_fenster -TRIGGERS_REGULIERUNGSFRAGE-> rf_tragwerkssicherheit_frage,web,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,false,,PROVEN,belegt,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466760627,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-931466760727,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466760727,mat_glas,rf_tragwerkssicherheit_frage,TRIGGERS_REGULIERUNGSFRAGE,mat_glas -TRIGGERS_REGULIERUNGSFRAGE-> rf_tragwerkssicherheit_frage,web,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,false,,PROVEN,belegt,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157588931466760727,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-030978388566,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157590030978388566,pr_eignungspruefung_baulehm,nf_mineralische_ersatzbaustoff_guete,ERFUELLT_NACHWEIS,pr_eignungspruefung_baulehm -ERFUELLT_NACHWEIS-> nf_mineralische_ersatzbaustoff_guete,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157590030978388566,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-631768818099,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768818099,bt_fenster,nf_sicherheitsglas_info,ERFORDERT_NACHWEIS,bt_fenster -ERFORDERT_NACHWEIS-> nf_sicherheitsglas_info,web,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,false,,PROVEN,belegt,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768818099,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-631768818199,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768818199,mat_glas,nf_absturzsicherung,ERFORDERT_NACHWEIS,mat_glas -ERFORDERT_NACHWEIS-> nf_absturzsicherung,web,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,false,,PROVEN,belegt,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768818199,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-731280445874,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159840731280445874,bt_fassade,rf_tragwerkssicherheit_frage,TRIGGERS_REGULIERUNGSFRAGE,bt_fassade -TRIGGERS_REGULIERUNGSFRAGE-> rf_tragwerkssicherheit_frage,web,https://reclaimedbrickcompany.co.uk/blogs/yard-display/reclaimed-brick-company-becomes-first-uk-supplier-to-achieve-bs-en-771-1-testing-for-reclaimed-bricks,false,,PROVEN,belegt,"Reclaimed bricks may have incomplete documentation (compressive strength, water absorption, durability, soluble-salt class); should be considered F1,S1 or F1,S2 to BS EN 771; third-party testing to EN 771-1 provides trusted data on suitability for reuse.",KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159840731280445874,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
P6-new-rel-930303702695,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159842930303702695,p_timber_square_london,bw_cleveland_steel_and_tubes_stock,HAT_BAUWERK,p_timber_square_london -HAT_BAUWERK-> bw_cleveland_steel_and_tubes_stock,logic,live graph export post Q01–Q05,false,,PROVEN,belegt,,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 UNFIXED,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159842930303702695,rel,empty_proof_quote+logic_basis,true,true,UNFIXED,,logic,live graph export post Q01–Q05,
P6-new-rel-431582503347,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582503347,bt_fenster,nf_absturzsicherung,ERFORDERT_NACHWEIS,bt_fenster -ERFORDERT_NACHWEIS-> nf_absturzsicherung,web,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,false,,PROVEN,belegt,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,KEEP,F08,Synthesized by P6-06 for Q03 graph additions; F08 FIXED_REL_QUOTE; graph=evidence_quote/source_quote,P6-06+F08,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582503347,rel,empty_proof_quote+logic_basis,true,true,FIXED_REL_QUOTE,,logic,live graph export post Q01–Q05,evidence_quote/source_quote
