label,property,nodes_with_property,label_node_count,coverage_pct,missing_count,types,unique_values_seen_cap_1001,empty_string_count,empty_list_count,flags,sample_values
Bauteilgruppe,source_resolution_status,369,369,100.0,0,str:369,1,0,0,provenance_key,needs_source_url_review
Bauteilgruppe,source_scope,369,369,100.0,0,str:369,2,0,0,core; provenance_key,archive_scan || case_markdown
Bauteilgruppe,source_trace_migrated_at,308,369,83.47,61,str:308,1,0,0,provenance_key,2026-05-23T10:47:30.445168+00:00
Bauteilgruppe,source_trace_migration,308,369,83.47,61,str:308,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
Bauteilgruppe,source_urls_updated_at,369,369,100.0,0,str:369,1,0,0,provenance_key,2026-05-22
Bauteilgruppe,strict_candidate_url_array_cleanup,160,369,43.36,209,str:160,1,0,0,provenance_key,mig_strict_candidate_url_array_cleanup_2026_05_23
Bauteilgruppe,strict_candidate_url_array_cleanup_at,160,369,43.36,209,str:160,1,0,0,provenance_key,2026-05-23T11:08:50.487332+00:00
Bauteilgruppe,strict_source_url_cleanup,369,369,100.0,0,str:369,1,0,0,provenance_key,mig_strict_source_url_binding_cleanup_2026_05_23
Bauteilgruppe,strict_source_url_cleanup_at,369,369,100.0,0,str:369,1,0,0,provenance_key,2026-05-23T11:01:59.122927+00:00
Bauteilgruppe,technisch,35,369,9.49,334,bool:35,2,0,0,,true || false
Bauteilgruppe,tragend,126,369,34.15,243,bool:123; str:3,5,0,0,type_drift,true || false || teilweise || wahrscheinlich / teils || unbekannt / überwiegend Oberfläche
Bauteiltyp,brand_layer,15,23,65.22,8,str:15,4,0,0,,space_plan || skin || structure || services
Bauteiltyp,candidate_source_count,8,23,34.78,15,int:8,1,0,0,provenance_key,8
Bauteiltyp,candidate_source_status,8,23,34.78,15,str:8,1,0,0,provenance_key,needs_fact_url_review
Bauteiltyp,candidate_source_urls,8,23,34.78,15,list[str]:8,1,0,0,provenance_key,"[""https://opalis.eu/sites/default/files/2022-02/FCRBE-General_introduction.pdf"",""https://opalis.eu/sites/default/files/2022-01/2.40_en_-_reclaimed_solid_terracotta_brick_v01_0.pdf"",""https://recreate-project.eu/project-p…"
Bauteiltyp,created_by,7,23,30.43,16,str:7,1,0,0,,agent10_phase4b_2
Bauteiltyp,id,23,23,100.0,0,str:23,23,0,0,core,bt_hohlkoerperdecke || bt_fassadenelement_beton || bt_glasscheibe || bt_verglasung || bt_fassadenelement
Bauteiltyp,last_seen_by,8,23,34.78,15,str:8,1,0,0,,agent10_phase4b_2
Bauteiltyp,migration_origin,23,23,100.0,0,str:23,2,0,0,,mig_qext_b_source_urls | mig_qext_c_primary_source_url || mig_qext_b_source_urls
Bauteiltyp,name,23,23,100.0,0,str:23,23,0,0,core,bt_hohlkoerperdecke || bt_fassadenelement_beton || bt_glasscheibe || bt_verglasung || bt_fassadenelement
Bauteiltyp,name_full,1,23,4.35,22,str:1,1,0,0,core,Mehrere Bauteiltypen — Multi-type BGs with no single dominant Bauteiltyp
Bauteiltyp,review_status,23,23,100.0,0,str:23,1,0,0,,needs_source_url_review
Bauteiltyp,scope_note,1,23,4.35,22,str:1,1,0,0,core,"Placeholder for Bauteilgruppen that span multiple component types (e.g., wall+ceiling+facade). Used when no single bt_* fits."
Bauteiltyp,source_resolution_status,23,23,100.0,0,str:23,1,0,0,provenance_key,needs_source_url_review
Bauteiltyp,source_scope,23,23,100.0,0,str:23,2,0,0,core; provenance_key,research_file || controlled_vocab_seed
Bauteiltyp,source_trace_migrated_at,23,23,100.0,0,str:23,2,0,0,provenance_key,2026-05-23T10:47:30.445168+00:00 || 2026-05-23T10:57:26.711857+00:00
Bauteiltyp,source_trace_migration,23,23,100.0,0,str:23,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
Bauteiltyp,source_urls_updated_at,23,23,100.0,0,str:23,1,0,0,provenance_key,2026-05-22
Bauteiltyp,strict_source_url_cleanup,8,23,34.78,15,str:8,1,0,0,provenance_key,mig_strict_source_url_binding_cleanup_2026_05_23
Bauteiltyp,strict_source_url_cleanup_at,8,23,34.78,15,str:8,1,0,0,provenance_key,2026-05-23T11:01:59.122927+00:00
Bauweise,id,6,6,100.0,0,str:6,6,0,0,core,bauw_fertigteilbauweise || bauw_holzbauweise || bauw_hybridbauweise || bauw_massivbauweise || bauw_ortbetonbauweise
Bauweise,migration_origin,6,6,100.0,0,str:6,1,0,0,,mig_qext_b_source_urls
Bauweise,name,6,6,100.0,0,str:6,6,0,0,core,Fertigteilbauweise || Holzbauweise || Hybridbauweise || Massivbauweise || Ortbetonbauweise
Bauweise,source_scope,6,6,100.0,0,str:6,1,0,0,core; provenance_key,controlled_vocab_seed
Bauweise,source_urls_updated_at,6,6,100.0,0,str:6,1,0,0,provenance_key,2026-05-22
Bauwerk,_archive,85,186,45.7,101,str:85,85,0,0,,"{""raw_description"":""Donor source for 279 precast concrete components""} || {""raw_description"":""Donor building/source for reused precast concrete elements""} || {""adresse"":""Rösnerstraße, Münster"",""raw_description"":""Existing municipal administration building, converted third floor""} || {""raw_description"":""Donor building/source for glass partitions and WC partitions via Concular""} || {""raw_description"":""Aggregated donor sources for chairs, wood, cable trays and other interior reuse materials""}"
Bauwerk,baujahr,8,186,4.3,178,int:8,8,0,0,,2000 || 1950 || 1978 || 1973 || 1997
Bauwerk,candidate_source_count,173,186,93.01,13,int:173,16,0,0,provenance_key,7 || 6 || 12 || 9 || 2
Bauwerk,candidate_source_status,173,186,93.01,13,str:173,1,0,0,provenance_key,needs_fact_url_review
Bauwerk,candidate_source_urls,173,186,93.01,13,list[str]:173,77,0,0,provenance_key,"[""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://www.researchgate.net/publication/365763750_Reuse_of_concrete_components_in_new_construction… || [""https://www.jablonicka.com/work/95%2C6%25-circular-reconstruction-of-offices-for-awm-m%C3%BCnster-"",""https://www.urselmann-interior.de/awm-office"",""https://concular.de/bueroetage-muenster"",""https://awm.stadt-muenster.… || [""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://infoscience.epfl.ch/server/api/core/bitstreams/00948e56-68fd-4f05-9280-5e835b8d2570/content"",""https://olympiapark.muenchen.de/en/olympiapar… || [""https://www.ssdarchitecture.com/works/residential/big-dig-building"",""https://www.archdaily.com/30050/big-dig-building-single-speed-design"",""https://www.holcimfoundation.org/projects/big-dig-building-boston-massachuset… || [""https://www.britannica.com/topic/Big-Dig-House"",""https://projectarchitecture.com/big-dig-house"",""https://www.newyorker.com/magazine/2007/03/19/salvage-artists"",""https://www.boston.com/real-estate/luxury-homes/2017/05/…"
Bauwerk,era_unknown,178,186,95.7,8,bool:178,1,0,0,,true
Bauwerk,flaeche_m2,8,186,4.3,178,int:8,7,0,0,,1000 || 15 || 2004 || 70 || 81777
Bauwerk,id,186,186,100.0,0,str:186,186,0,0,core,bw_association_house_groeditz || bw_school_type_dresden_donor || bw_association_house_plauen || bw_iw73_6_mass_housing_donor || bw_awm_muenster_admin_building
Bauwerk,invalid_candidate_source_urls,90,186,48.39,96,list[str]:90,24,0,0,provenance_key,"[""""] || ["""",""https://t""] || [""https://olympiap""] || [""https://projecta"",""https://pr""] || [""https://ww""]"
Bauwerk,land,2,186,1.08,184,str:2,1,0,0,,Niederlande
Bauwerk,migration_origin,186,186,100.0,0,str:186,1,0,0,,| mig_s5_visibility | mig_qext_b_source_urls | mig_qext_c_primary_source_url
Bauwerk,name,186,186,100.0,0,str:186,186,0,0,core,Sport-/Vereinshaus… || School type Dresden… || Sport-/Vereinshaus Plauen || IW73/6 mass-housing… || AWM Münster administrati…
Bauwerk,name_full,161,186,86.56,25,str:161,161,0,0,core,Sport-/Vereinshaus Gröditz || School type Dresden donor building || IW73/6 mass-housing donor building || AWM Münster administrative building || Behrensbau Düsseldorf donor source
Bauwerk,nutzung_text,81,186,43.55,105,str:81,81,0,0,,"Doppelhaus / Wohnhaus || kleiner modularer Pilotbau / Ausstellungsdemonstrator || Wartehalle, 12 Schalter, Verwaltungsbueros || Sanitärpavillon / WC-Anlage || Kirche / Bestandteil des Klosters Volkenroda"
Bauwerk,review_status,186,186,100.0,0,str:186,1,0,0,,needs_source_url_review
Bauwerk,source_freshness_summary,186,186,100.0,0,str:186,58,0,0,provenance_key,"{""n_reachable"": 4, ""n_reachable_via_3xx"": 0, ""n_dead"": 1, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": ""2026-05-22""} || {""n_reachable"": 4, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": ""2026-05-22""} || {""n_reachable"": 6, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": ""2026-05-22""} || {""n_reachable"": 8, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": ""2026-05-22""} || {""n_reachable"": 5, ""n_reachable_via_3xx"": 0, ""n_dead"": 0, ""n_unchecked"": 0, ""n_wayback_fallback"": 0, ""latest_check_date"": ""2026-05-22""}"
Bauwerk,source_quality_summary,186,186,100.0,0,str:186,82,0,0,provenance_key,"{""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 0, ""n_dead"": 0, ""n_unchecked"": 14} || {""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 0, ""n_dead"": 0, ""n_unchecked"": 12} || {""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 9, ""n_dead"": 8, ""n_unchecked"": 13} || {""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 3, ""n_dead"": 5, ""n_unchecked"": 7} || {""n_verbatim"": 0, ""n_paraphrase"": 0, ""n_no_match"": 5, ""n_dead"": 7, ""n_unchecked"": 7}"
Bauwerk,source_resolution_status,186,186,100.0,0,str:186,1,0,0,provenance_key,needs_source_url_review
Bauwerk,source_scope,186,186,100.0,0,str:186,2,0,0,core; provenance_key,archive_scan || case_markdown
Bauwerk,source_trace_migrated_at,173,186,93.01,13,str:173,1,0,0,provenance_key,2026-05-23T10:47:30.445168+00:00
Bauwerk,source_trace_migration,173,186,93.01,13,str:173,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
Bauwerk,source_trust_score,186,186,100.0,0,float:186,29,0,0,provenance_key,0.0 || 0.0093 || 0.0125 || 0.0185 || 0.0156
Bauwerk,source_urls_updated_at,186,186,100.0,0,str:186,1,0,0,provenance_key,2026-05-22
Bauwerk,strict_candidate_url_array_cleanup,90,186,48.39,96,str:90,1,0,0,provenance_key,mig_strict_candidate_url_array_cleanup_2026_05_23
Bauwerk,strict_candidate_url_array_cleanup_at,90,186,48.39,96,str:90,1,0,0,provenance_key,2026-05-23T11:08:50.487332+00:00
Bauwerk,strict_source_url_cleanup,186,186,100.0,0,str:186,1,0,0,provenance_key,mig_strict_source_url_binding_cleanup_2026_05_23
Bauwerk,strict_source_url_cleanup_at,186,186,100.0,0,str:186,1,0,0,provenance_key,2026-05-23T11:01:59.122927+00:00
BauwerkEra,id,6,6,100.0,0,str:6,6,0,0,core,era_vor_1900 || era_1900_1945 || era_nachkrieg_1945_1970 || era_1970_1990 || era_1990_2000
BauwerkEra,migration_origin,6,6,100.0,0,str:6,1,0,0,,mig_qext_b_source_urls
BauwerkEra,name,6,6,100.0,0,str:6,6,0,0,core,vor 1900 || 1900–1945 || Nachkrieg 1945–1970 || 1970–1990 || 1990–2000
BauwerkEra,notes,6,6,100.0,0,str:6,6,0,0,,"Pre-industrial / Wilhelmine. PAK from coal tar high; lime mortars; structural variance very high. || Industrialisation; reinforced concrete commercialised; PAK still high; some early asbestos products. || Wiederaufbau / Wirtschaftswunder. Highest asbestos use; PCB sealants begin; mineral wool widely installed. || Still high asbestos / PCB / KMF; energy crisis drives insulation upgrades; first heavy-metal restrictions. || Country-specific asbestos bans (DE 1993, NL 1994, FR 1997, BE 1998, UK 2000); KMF biopersistence rules tighten."
BauwerkEra,source_scope,6,6,100.0,0,str:6,1,0,0,core; provenance_key,controlled_vocab_seed
BauwerkEra,source_urls_updated_at,6,6,100.0,0,str:6,1,0,0,provenance_key,2026-05-22
BauwerkEra,year_from,5,6,83.33,1,int:5,5,0,0,,1900 || 1945 || 1970 || 1990 || 2000
BauwerkEra,year_to,5,6,83.33,1,int:5,5,0,0,,1899 || 1945 || 1970 || 1990 || 2000
Beschaffungsweg,beschreibung,1,10,10.0,9,str:1,1,0,0,,"Bauteile werden geliehen, rückgabefähig montiert und nach Nutzung zurückgegeben."
Beschaffungsweg,datenqualitaet,1,10,10.0,9,str:1,1,0,0,,Belegt
Beschaffungsweg,id,10,10,100.0,0,str:10,10,0,0,core,bweg_ausschreibung || bweg_bauteilboerse || bweg_digitale_plattform || bweg_direktvermittlung || bweg_eigenbestand
Beschaffungsweg,migration_origin,10,10,100.0,0,str:10,1,0,0,,mig_qext_b_source_urls
Beschaffungsweg,name,10,10,100.0,0,str:10,10,0,0,core,Ausschreibung || Bauteilboerse || Digitale_Plattform || Direktvermittlung || Eigenbestand
Beschaffungsweg,review_status,1,10,10.0,9,str:1,1,0,0,,proposed
Beschaffungsweg,source_scope,10,10,100.0,0,str:10,1,0,0,core; provenance_key,controlled_vocab_seed
Beschaffungsweg,source_urls_updated_at,10,10,100.0,0,str:10,1,0,0,provenance_key,2026-05-22
DataIssue,candidate_source_count,3693,29061,12.71,25368,int:3693,19,0,0,provenance_key,8 || 7 || 6 || 23 || 5
DataIssue,created_at,23154,29061,79.67,5907,str:23154,4,0,0,,2026-05-23T10:47:30.445168+00:00 || 2026-05-23T10:57:26.711857+00:00 || 2026-05-23T11:01:59.122927+00:00 || 2026-05-23T11:07:10.738119+00:00
DataIssue,description,23154,29061,79.67,5907,str:23154,6,0,0,,Legacy :ZITIERT_QUELLE did not terminate in a URL and was retired during URL trace migration. || Information-bearing relationship lacks a concrete URL after automatic source trace. || Node has no concrete source_url/source_urls and no incident URL-bearing relationship after source trace migration. || Candidate URL set came from the source document as a whole; no exact fact-to-URL binding is asserted until review. || Node has no trusted concrete source_url/source_urls after strict source binding cleanup.
DataIssue,detected_at,921,29061,3.17,28140,str:921,1,0,0,,2026-05-22
DataIssue,end_id,21046,29061,72.42,8015,str:21046,1001,0,0,,q_schaerenmoosstrasse_zuerich_projekt_menage_a_trois_md || q_umar_unit_nest_empa_duebendorf_md || q_elementa_walkeweg_basel_md || bw_55_great_suffolk_street_warehouse || status_unklar
DataIssue,evidence_excerpt_preview,2843,29061,9.78,26218,str:2843,1001,0,0,provenance_key,"Entität: People | Wert: Lendager | Beziehung zur Fallstudie: Architekt / zirkuläres Design | Quelle/Beleg: [S1], [S2], [S4] || Entität: Bauherr | Wert: Kilden & Hindby / PFA Ejendomme | Beziehung zur Fallstudie: Bauherr / Investor | Quelle/Beleg: [S1], [S4], [S6] || Prozessphase: Wiedereinbau | Handlung: Montage Fassade, Innenausbau, Reuse-Floor | Akteure: Bauunternehmen Kaj Ove Madsen, Lieferanten | Methode: Montage | Abbruchmethode: entfällt | Aufbereitungsmeth || Kennwert: Höhe | Wert: 78 | Einheit: m | Methode/Datenmodell/Software: Projektangabe | Bilanzgrenze: Gebäude | Quelle: [S1], [S2], [S4] || Kennwert: Geschosse | Wert: 20 | Einheit: Anzahl | Methode/Datenmodell/Software: Projektangabe | Bilanzgrenze: höchster Turm | Quelle: [S2], [S4], [S6]"
DataIssue,evidence_origin,20971,29061,72.16,8090,str:20971,4,0,0,provenance_key,topology_synthesized || source_curated || inferred || registry_derived
DataIssue,evidence_source_id,20903,29061,71.93,8158,str:20903,368,0,0,provenance_key,mig_4_1 || batch2_v2_phase27_2026-05-20 || r2_b_journal_edge_restore || archive:55_Great_Suffolk_Street_London.md || q_schadstoff_reuse_knowledge_graph_research_md
DataIssue,found_at,4986,29061,17.16,24075,str:4986,2,0,0,,2026-05-22 || 2026-05-21
DataIssue,found_by,4986,29061,17.16,24075,str:4986,6,0,0,,s3_content_verify || s5_visibility || s6_audit || r7_d_drift_validator || r8_audit_seed
DataIssue,id,29061,29061,100.0,0,str:29061,1001,0,0,core,di_no_match__6976182475424798415 || di_no_match__6978434275238483663 || di_no_match__6980686075052168911 || di_no_match__6982937874865854159 || di_no_match__6985189674679539407
DataIssue,invalid_source_url,72,29061,0.25,28989,str:72,33,8,0,provenance_key,https://alb || https://arc || https://b || https://bimtec || https://boschgaard
DataIssue,kind,29061,29061,100.0,0,str:29061,23,0,0,,citation_no_text_match || excessive_sources_on_node || node_with_no_source || node_no_source_url || zitiert_quelle_non_url_artifact
DataIssue,legacy_rel_element_id,3,29061,0.01,29058,str:3,3,0,0,,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153029256746370294 || 5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155281056560055542 || 5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157532856373740790
DataIssue,message,921,29061,3.17,28140,str:921,921,0,0,,No source URLs found via citation graph for Marktmodell node: mm_kauf_neu || No source URLs found via citation graph for Marktmodell node: mm_kauf_gebraucht || No source URLs found via citation graph for Marktmodell node: mm_spende || No source URLs found via citation graph for Marktmodell node: mm_leasing || No source URLs found via citation graph for Marktmodell node: mm_rueckkauf
DataIssue,migration_origin,24754,29061,85.18,4307,str:24754,6,0,0,,mig_qext_b_source_urls || mig_trace_zitiert_quelle_to_urls_2026_05_23 || mig_r7_d_drift_validator || mig_strict_source_url_binding_cleanup_2026_05_23 || mig_strict_invalid_url_cleanup_2026_05_23
DataIssue,ref_id,6969,29061,23.98,22092,str:6969,1001,0,0,,6976182475424798415 || 6978434275238483663 || 6980686075052168911 || 6982937874865854159 || 6985189674679539407
DataIssue,ref_label,4986,29061,17.16,24075,str:4986,34,0,0,,edge || Akteur || Projekt || LebenszyklusModul || ZertifizierungBewertungssystem
DataIssue,ref_labels,2108,29061,7.25,26953,list[str]:2108,23,0,0,,"[""Norm""] || [""Quelle"",""ResearchDocument""] || [""Akteur""] || [""Bauteiltyp""] || [""Material""]"
DataIssue,rel_element_id,21043,29061,72.41,8018,str:21043,1001,0,0,,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152984176769630215 || 5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152996271397535751 || 5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152997370909163527 || 5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155249170722848775 || 5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152998470420791303
DataIssue,rel_type,22297,29061,76.72,6764,str:22297,74,0,0,,NUTZT_BAUWERK || HAT_STATUS || HAT_NUTZUNG || HAT_WIEDERVERWENDUNGSART || HAT_INTERVENTION
DataIssue,resolution_note,4986,29061,17.16,24075,str:4986,118,0,0,,"Excerpt not found in source page body || Node has 59 source URLs. Review whether all are warranted. || Node has 60 source URLs. Review whether all are warranted. || Projekt has zero source URLs — likely an ingestion gap. || Dossier references retired type ""LebenszyklusModul"". Translate to new name before next ingestion."
DataIssue,review_status,23154,29061,79.67,5907,str:23154,2,0,0,,retired_topology_artifact || needs_source_url_review
DataIssue,severity,29061,29061,100.0,0,str:29061,3,0,0,,low || medium || high
DataIssue,source_scope,23154,29061,79.67,5907,str:23154,1,0,0,core; provenance_key,source_trace_review
DataIssue,source_trace_migration,23154,29061,79.67,5907,str:23154,1,0,0,provenance_key,mig_trace_zitiert_quelle_to_urls_2026_05_23
DataIssue,start_id,21046,29061,72.42,8015,str:21046,1001,0,0,,q_batch_1_md || p_55_great_suffolk_street_london || bw_55_great_suffolk_street_warehouse || bw_1_broadgate_london || bw_cleveland_steel_and_tubes_stock
