bauteilgruppe_id,bauteilgruppe_name,projekt_id,projekt_name,address,latitude,longitude,confidence,evidence_status,linked_program,donor_staedte,receiver_staedte,source_url,donor_bauwerk_id,donor_bauwerk_name,donor_address,donor_latitude,donor_longitude,donor_confidence,donor_evidence_status,donor_source_url,donor_notes
bg_beton_innenwand_bluecity_original_concrete_blocks,bg_reuse_beton_innenwand_bluecity_original_concrete_blocks,p_bluecity_offices_rotterdam,BlueCity Offices…,"Maasboulevard 100, 3063 NS Rotterdam, Netherlands",51.9436,4.5112,high,,,,,https://www.bluecity.nl/,,,,,,,,,
bg_beton_liander_demolished_concrete,bg_reuse_beton_liander_demolished_concrete,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high,,,,,https://www.alliander.com/,,,,,,,,,
bg_beton_tragwerk_upcycle_studios_recycled_concrete,bg_reuse_beton_tragwerk_upcycle_studios_recycled_concrete,p_upcycle_studios_copenhagen,Upcycle Studios Copenhag…,"Robert Jacobsens Vej, 2300 København S, Denmark",55.6402,12.5846,medium,,,,,https://www.lendager.com/projects/upcycle-studios,,,,,,,,,
bg_boden_meduni_double_floors_candidate,bg_reuse_boden_meduni_double_floors_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_daemmstoff_daemmung_umar_repurposed_insulation,bg_reuse_daemmstoff_daemmung_umar_repurposed_insulation,p_umar_unit,UMAR Unit,"Überlandstrasse 129, 8600 Dübendorf, Switzerland",47.4023749,8.6114852,high,,,,,,,,,,,,,,
bg_decke_liander_existing_ceiling_plates,bg_reuse_decke_liander_existing_ceiling_plates,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high,,,,,https://www.alliander.com/,,,,,,,,,
bg_fliesen_boden_wand_meduni_tiles_candidate,bg_reuse_fliesen_boden_wand_meduni_tiles_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_glas_fenster_k118_zurich_windows_candidate,bg_reuse_glas_fenster_k118_zurich_windows_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_glas_fenster_upcycle_studios_repurposed_double_glazing,bg_reuse_glas_fenster_upcycle_studios_repurposed_double_glazing,p_upcycle_studios_copenhagen,Upcycle Studios Copenhag…,"Robert Jacobsens Vej, 2300 København S, Denmark",55.6402,12.5846,medium,,,,,https://www.lendager.com/projects/upcycle-studios,,,,,,,,,
bg_glas_innenwand_bluecity_reused_window_frames,bg_reuse_glas_innenwand_bluecity_reused_window_frames,p_bluecity_offices_rotterdam,BlueCity Offices…,"Maasboulevard 100, 3063 NS Rotterdam, Netherlands",51.9436,4.5112,high,,,,,https://www.bluecity.nl/,,,,,,,,,
bg_holz_ausbau_canaux_archive_furniture_acoustic_desks,bg_reuse_holz_ausbau_canaux_archive_furniture_acoustic_desks,p_maison_des_canaux_paris,"Maison des Canaux, Paris","6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high,,,,,https://www.lescanaux.com/,,,,,,,,,
bg_holz_ausbau_upcycle_studios_discarded_flooring_boards,bg_reuse_holz_ausbau_upcycle_studios_discarded_flooring_boards,p_upcycle_studios_copenhagen,Upcycle Studios Copenhag…,"Robert Jacobsens Vej, 2300 København S, Denmark",55.6402,12.5846,medium,,,,,https://www.lendager.com/projects/upcycle-studios,,,,,,,,,
bg_holz_aussenraum_canaux_landing_doors_decking_lattice,bg_reuse_holz_aussenraum_canaux_landing_doors_decking_lattice,p_maison_des_canaux_paris,"Maison des Canaux, Paris","6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high,,,,,https://www.lescanaux.com/,,,,,,,,,
bg_holz_boden_canaux_refurbished_wooden_floor,bg_reuse_holz_boden_canaux_refurbished_wooden_floor,p_maison_des_canaux_paris,"Maison des Canaux, Paris","6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high,,,,,https://www.lescanaux.com/,,,,,,,,,
bg_holz_boden_k118_parquet_candidate,bg_reuse_holz_boden_k118_parquet_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_holz_boden_meduni_parquet_candidate,bg_reuse_holz_boden_meduni_parquet_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_holz_dach_k118_aarau_roof_elements_candidate,bg_reuse_holz_dach_k118_aarau_roof_elements_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_holz_fassade_hastings_pier_rescued_tropical_hardwood,bg_reuse_holz_fassade_hastings_pier_rescued_tropical_hardwood,p_hastings_pier_visitor_centre,Hastings Pier Visitor…,"1-10 White Rock, Hastings TN34 1JY, UK",50.8567,0.5792,high,,,,,https://www.drmm.co.uk/project/hastings-pier/,,,,,,,,,
bg_holz_fassade_liander_waste_wood_facades,bg_reuse_holz_fassade_liander_waste_wood_facades,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high,,,,,https://www.alliander.com/,,,,,,,,,
bg_holz_mehrere_grubenstrasse_old_roof_purlins,bg_reuse_holz_mehrere_grubenstrasse_old_roof_purlins,p_grubenstrasse_29_werkhof_29_zuerich,Grubenstrasse 29,"Grubenstrasse 29, 8045 Zürich, Binz",47.3612682,8.5142622,high,,,,,,,,,,,,,,
bg_holz_mehrere_resource_rows_metro_wastewood_candidate,bg_reuse_holz_mehrere_resource_rows_metro_wastewood_candidate,p_resource_rows_copenhagen,Resource Rows,"Ejler Billes Allé 29, 2300 København S, Denmark",55.641,12.5852,high,,,,,https://dac.dk/en/magazine/resource-rows,,,,,,,,,
bg_holz_moebel_hastings_pier_deck_furniture,bg_reuse_holz_moebel_hastings_pier_deck_furniture,p_hastings_pier_visitor_centre,Hastings Pier Visitor…,"1-10 White Rock, Hastings TN34 1JY, UK",50.8567,0.5792,high,,,,,https://www.drmm.co.uk/project/hastings-pier/,,,,,,,,,
bg_holz_papier_ferme_du_rail_recycled_fibre_wall_panels,bg_reuse_holz_papier_ferme_du_rail_recycled_fibre_wall_panels,p_ferme_du_rail_paris,Ferme du Rail Paris,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,,,,,,,,,,,,,,
bg_holz_tragwerk_cascadeup_glulamst_frame,bg_reuse_holz_tragwerk_cascadeup_glulamst_frame,p_cascadeup_london_secondary_timber_glulam_demonstrator,CascadeUp,"London; UCL Festival of Engineering 2024, London Design Festival 2024, Futurebuild 2025",51.5074456,-0.1277653,high,,,,,,,,,,,,,,
bg_holz_treppe_meduni_oak_handrails_candidate,bg_reuse_holz_treppe_meduni_oak_handrails_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_holz_tueren_k118_uster_doors_candidate,bg_reuse_holz_tueren_k118_uster_doors_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_holz_tueren_meduni_doors_candidate,bg_reuse_holz_tueren_meduni_doors_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_holz_wand_decke_cascadeup_clst_panels,bg_reuse_holz_wand_decke_cascadeup_clst_panels,p_cascadeup_london_secondary_timber_glulam_demonstrator,CascadeUp,"London; UCL Festival of Engineering 2024, London Design Festival 2024, Futurebuild 2025",51.5074456,-0.1277653,high,,,,,,,,,,,,,,
bg_keramik_fliese_canaux_terracotta_wall_covering,bg_reuse_keramik_fliese_canaux_terracotta_wall_covering,p_maison_des_canaux_paris,"Maison des Canaux, Paris","6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high,,,,,https://www.lescanaux.com/,,,,,,,,,
bg_keramik_fliese_ferme_du_rail_reused_tiles,bg_reuse_keramik_fliese_ferme_du_rail_reused_tiles,p_ferme_du_rail_paris,Ferme du Rail Paris,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,,,,,,,,,,,,,,
bg_leuchten_canaux_lighting_fixtures_parchment,bg_reuse_leuchten_canaux_lighting_fixtures_parchment,p_maison_des_canaux_paris,"Maison des Canaux, Paris","6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high,,,,,https://www.lescanaux.com/,,,,,,,,,
bg_mehrere_ausbau_biopartner5_furniture_doors_candidate,bg_reuse_mehrere_ausbau_biopartner5_furniture_doors_candidate,p_biopartner_5_leiden_oegstgeest,BioPartner 5,"Limes 7 / Leiden Bio Science Park, Oegstgeest/Leiden",52.1710283,4.4502649,high,,,,,,,,,,,,,,
bg_mehrere_maison_vignette_reclaimed_recycled_package,bg_reuse_mehrere_maison_vignette_reclaimed_recycled_package,p_maison_vignette_auderghem,Maison Vignette,"106 Rue de la Vignette, 1160 Auderghem, Belgium",50.815,4.4214,high,,,,,https://guidebatimentdurable.brussels/construction-dune-maison-unifamiliale-paille-projet-vignette,,,,,,,,,
bg_mehrere_mehrere_meduni_component_catalogue,bg_reuse_mehrere_mehrere_meduni_component_catalogue,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_mehrere_mehrere_svanen_clock_dome_washbasins,bg_reuse_mehrere_mehrere_svanen_clock_dome_washbasins,p_svanen_kindergarten_gladsaxe,Svanen,"Tobaksvejen 6, 2860 Søborg, Denmark",55.7346,12.4033,high,,,,,https://www.gladsaxe.dk/,,,,,,,,,
bg_mehrere_technik_k118_pv_candidate,bg_reuse_mehrere_technik_k118_pv_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_metall_fassade_k118_red_sheets_candidate,bg_reuse_metall_fassade_k118_red_sheets_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_metall_fassade_schaerenmoos_fassade_absturz,bg_reuse_metall_fassade_schaerenmoos_fassade_absturz,p_schaerenmoosstrasse_zuerich,Schärenmoosstr. ZH,"Schärenmoosstrasse 115/117, 8050 Zürich, Switzerland",47.4187214,8.5578892,high,,,,,,,,,,,,,,
bg_metall_ferme_du_rail_reused_metallic_elements,bg_reuse_metall_ferme_du_rail_reused_metallic_elements,p_ferme_du_rail_paris,Ferme du Rail Paris,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,,,,,,,,,,,,,,
bg_metall_gelaender_bluecity_oil_platform_balustrades,bg_reuse_metall_gelaender_bluecity_oil_platform_balustrades,p_bluecity_offices_rotterdam,BlueCity Offices…,"Maasboulevard 100, 3063 NS Rotterdam, Netherlands",51.9436,4.5112,high,,,,,https://www.bluecity.nl/,,,,,,,,,
bg_metall_technik_meduni_copper_cables_candidate,bg_reuse_metall_technik_meduni_copper_cables_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_metall_treppe_meduni_jugendstil_handrails_candidate,bg_reuse_metall_treppe_meduni_jugendstil_handrails_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_moebel_canaux_reclaimed_furniture,bg_reuse_moebel_canaux_reclaimed_furniture,p_maison_des_canaux_paris,"Maison des Canaux, Paris","6 Quai de la Seine, 75019 Paris, France",48.8906,2.3742,high,,,,,https://www.lescanaux.com/,,,,,,,,,
bg_moebel_lager_meduni_heavy_shelves_candidate,bg_reuse_moebel_lager_meduni_heavy_shelves_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_moebel_sitze_meduni_cinema_seats_candidate,bg_reuse_moebel_sitze_meduni_cinema_seats_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_moebel_stuehle_meduni_folding_chairs_candidate,bg_reuse_moebel_stuehle_meduni_folding_chairs_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_naturstein_boden_k118_granite_candidate,bg_reuse_naturstein_boden_k118_granite_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_naturstein_fassade_k118_granit_orion_candidate,bg_reuse_naturstein_fassade_k118_granit_orion_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_papier_daemmung_lo_reninge_recycled_paper_insulation,bg_reuse_papier_daemmung_lo_reninge_recycled_paper_insulation,p_lo_reninge_town_hall_facade,Lo-Reninge Town Hall…,"Markt 1, 8647 Lo-Reninge, Belgien",50.9805957,2.7493019,high,,,,,,,,,,,,,,
bg_sanitaer_liander_existing_toilets,bg_reuse_sanitaer_liander_existing_toilets,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high,,,,,https://www.alliander.com/,,,,,,,,,
bg_stahl_erschliessung_k118_aussentreppe_orion_candidate,bg_reuse_stahl_erschliessung_k118_aussentreppe_orion_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_stahl_mehrere_k118_kopfbau_halle_118_winterthur_stahltraeger_candidate,bg_reuse_stahl_mehrere_k118_kopfbau_halle_118_winterthur_stahltraeger_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_stahl_mehrere_schaerenmoos_dachpergolen,bg_reuse_stahl_mehrere_schaerenmoos_dachpergolen,p_schaerenmoosstrasse_zuerich,Schärenmoosstr. ZH,"Schärenmoosstrasse 115/117, 8050 Zürich, Switzerland",47.4187214,8.5578892,high,,,,,,,,,,,,,,
bg_stahl_mehrere_schaerenmoos_laubengang_balkone,bg_reuse_stahl_mehrere_schaerenmoos_laubengang_balkone,p_schaerenmoosstrasse_zuerich,Schärenmoosstr. ZH,"Schärenmoosstrasse 115/117, 8050 Zürich, Switzerland",47.4187214,8.5578892,high,,,,,,,,,,,,,,
bg_stahl_tragwerk_bluecity_reused_steel,bg_reuse_stahl_tragwerk_bluecity_reused_steel,p_bluecity_offices_rotterdam,BlueCity Offices…,"Maasboulevard 100, 3063 NS Rotterdam, Netherlands",51.9436,4.5112,high,,,,,https://www.bluecity.nl/,,,,,,,,,
bg_stahl_tragwerk_brent_cross_oil_pipeline_tubulars,bg_reuse_stahl_tragwerk_brent_cross_oil_pipeline_tubulars,p_brent_cross_town_primary_substation_london,Brent Cross Town…,"124 Pennine Drive, London NW2 1NL, UK",51.5639,-0.2267,high,,,,,https://www.arup.com/projects/brent-cross-town,,,,,,,,,
bg_stahl_tragwerk_k118_basel_steel_beams_candidate,bg_reuse_stahl_tragwerk_k118_basel_steel_beams_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_stahl_tragwerk_liander_extension_steel,bg_reuse_stahl_tragwerk_liander_extension_steel,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high,,,,,https://www.alliander.com/,,,,,,,,,
bg_stahl_treppe_k118_orion_stair_candidate,bg_reuse_stahl_treppe_k118_orion_stair_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_stein_boden_multi_bruges_bluestone_flagstones,bg_reuse_stein_boden_multi_bruges_bluestone_flagstones,p_multi_brussels_reuse_in_multi,Multi Brussels,"Boulevard Anspach 1, 1000 Brussels, Belgium",50.8476,4.3487,high,,,,,https://www.multibrussels.eu/,,,,,,,,,
bg_stein_boden_multi_generale_granite_flooring,bg_reuse_stein_boden_multi_generale_granite_flooring,p_multi_brussels_reuse_in_multi,Multi Brussels,"Boulevard Anspach 1, 1000 Brussels, Belgium",50.8476,4.3487,high,,,,,https://www.multibrussels.eu/,,,,,,,,,
bg_stein_boden_multi_paris_granite_terrace,bg_reuse_stein_boden_multi_paris_granite_terrace,p_multi_brussels_reuse_in_multi,Multi Brussels,"Boulevard Anspach 1, 1000 Brussels, Belgium",50.8476,4.3487,high,,,,,https://www.multibrussels.eu/,,,,,,,,,
bg_stein_ferme_du_rail_reused_stones,bg_reuse_stein_ferme_du_rail_reused_stones,p_ferme_du_rail_paris,Ferme du Rail Paris,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,,,,,,,,,,,,,,
bg_stein_multi_bluestone_blocks_plinth,bg_reuse_stein_multi_bluestone_blocks_plinth,p_multi_brussels_reuse_in_multi,Multi Brussels,"Boulevard Anspach 1, 1000 Brussels, Belgium",50.8476,4.3487,high,,,,,https://www.multibrussels.eu/,,,,,,,,,
bg_technik_aufzug_meduni_paternoster_candidate,bg_reuse_technik_aufzug_meduni_paternoster_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_technik_ausbau_k118_fixtures_candidate,bg_reuse_technik_ausbau_k118_fixtures_candidate,p_k118_kopfbau_halle_118_winterthur,K.118 Winterthur,"Lagerplatz 24, 8400 Winterthur, Switzerland",47.4997,8.7267,high,,,,,https://www.lagerplatz.ch/,,,,,,,,,
bg_technik_ausbau_meduni_projector_screen_candidate,bg_reuse_technik_ausbau_meduni_projector_screen_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_technik_ausbau_meduni_vintage_clocks_candidate,bg_reuse_technik_ausbau_meduni_vintage_clocks_candidate,p_meduni_campus_mariannengasse,MedUni Campus Wien,"Mariannengasse 10, 1090 Vienna, Austria",48.2161081,16.3492133,high,,,,,,,,,,,,,,
bg_technik_multi_elevator_engines,bg_reuse_technik_multi_elevator_engines,p_multi_brussels_reuse_in_multi,Multi Brussels,"Boulevard Anspach 1, 1000 Brussels, Belgium",50.8476,4.3487,high,,,,,https://www.multibrussels.eu/,,,,,,,,,
bg_textil_daemmung_ferme_du_rail_recycled_clothing_insulation,bg_reuse_textil_daemmung_ferme_du_rail_recycled_clothing_insulation,p_ferme_du_rail_paris,Ferme du Rail Paris,"2 bis rue de l’Ourcq, 75019 Paris",48.8877647,2.3851363,high,,,,,,,,,,,,,,
bg_tuer_moebel_liander_doors_to_furniture,bg_reuse_tuer_moebel_liander_doors_to_furniture,p_liander_alliander_hq_duiven,Liander,"Dijkgraaf 4, 6921 RL Duiven, Netherlands",51.9442,6.0783,high,,,,,https://www.alliander.com/,,,,,,,,,
bg_ziegel_fassade_lo_reninge_reclaimed_yellow_brick,bg_reuse_ziegel_fassade_lo_reninge_reclaimed_yellow_brick,p_lo_reninge_town_hall_facade,Lo-Reninge Town Hall…,"Markt 1, 8647 Lo-Reninge, Belgien",50.9805957,2.7493019,high,,,,,,,,,,,,,,
bg_ziegel_fassade_maison_vignette_reused_facing_bricks,bg_reuse_ziegel_fassade_maison_vignette_reused_facing_bricks,p_maison_vignette_auderghem,Maison Vignette,"106 Rue de la Vignette, 1160 Auderghem, Belgium",50.815,4.4214,high,,,,,https://guidebatimentdurable.brussels/construction-dune-maison-unifamiliale-paille-projet-vignette,,,,,,,,,
