rel_type,property,rel_count,coverage,coverage_pct,distinct_values,suggested_verdict,samples
IST_UNTERVERFAHREN_VON,evidence_source_id,28,28,100.0,10,DROP,Bohrkernprüfung is a destructive testing method | Bolzenverbindung is reversible (K.118 case) | Demountable heavy-duty anchor explicitly designed for disassembly (Plattenpalas… | Schema parent-child classification per P-19 plan
IST_UNTERVERFAHREN_VON,evidence_origin,28,28,100.0,1,DROP,topology_synthesized
IST_UNTERVERFAHREN_VON,evidence_confidence,28,28,100.0,1,KEEP,unklar
IST_UNTERVERFAHREN_VON,evidence_basis,28,28,100.0,1,DROP,legacy_migration
IST_UNTERVERFAHREN_VON,evidence_excerpt,28,28,100.0,2,DROP,BELEGT | INFER
IST_UNTERVERFAHREN_VON,derivation_note,28,28,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
IST_UNTERVERFAHREN_VON,source_resolution_status,28,28,100.0,1,DROP,needs_source_url_review
IST_UNTERVERFAHREN_VON,source_status,28,28,100.0,1,DROP,missing
IST_UNTERVERFAHREN_VON,source_status_reason,28,28,100.0,1,DROP,no_exact_url_binding_needs_review
IST_UNTERVERFAHREN_VON,source_status_migration,28,28,100.0,1,DROP,mig_source_status_normalization_2026_05_28
LIEGT_IN_LAND,id,633,538,85.0,538,KEEP,r_p_55_great_suffolk_street_london__LIEGT_IN_LAND__land_vereinigtes_koenigreich | r_stadt_groeditz__LIEGT_IN_LAND__land_deutschland | r_p_association_house_groeditz__LIEGT_IN_LAND__land_deutschland | r_stadt_plauen__LIEGT_IN_LAND__land_deutschland
LIEGT_IN_LAND,review_status,633,538,85.0,2,DROP,needs_source_url_review | reviewed_legacy_profile_needs_url_fact_check
LIEGT_IN_LAND,evidence_source_id,633,538,85.0,39,DROP,batch2_v2_phase27_2026-05-20 | mig_4_1 | batch2_v2_phase26_2026-05-20 | batch2_v2_import_2026-05-20
LIEGT_IN_LAND,evidence_basis,633,538,85.0,3,DROP,legacy_migration | controlled_vocab | land_region_section
LIEGT_IN_LAND,source_resolution_status,633,537,84.8,3,DROP,needs_source_url_review | evidence_source_id_not_resolved_to_visible_source_url | needs_exact_claim_source_review
LIEGT_IN_LAND,evidence_origin,633,504,79.6,2,DROP,topology_synthesized | registry_derived
LIEGT_IN_LAND,evidence_confidence,633,504,79.6,2,KEEP,unklar | teilweise_belegt
LIEGT_IN_LAND,derivation_note,633,504,79.6,3,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: curated→registry_derived (Repair D A1–A5 excerpts are auto-generated fro…
LIEGT_IN_LAND,source_status,633,504,79.6,2,DROP,missing | candidate
LIEGT_IN_LAND,source_status_reason,633,504,79.6,2,DROP,no_exact_url_binding_needs_review | candidate_urls_need_fact_review
LIEGT_IN_LAND,source_status_migration,633,504,79.6,1,DROP,mig_source_status_normalization_2026_05_28
LIEGT_IN_LAND,source_scope,633,230,36.3,2,DROP,actor_registry | bauteilboerse_legacy_review
LIEGT_IN_LAND,evidence_excerpt,633,229,36.2,198,DROP,INFER | BELEGT | Akteursregister (q_akteursliste_master_md): Akteur Bellastock [bellastock] ist … | Akteursregister (q_akteursliste_master_md): Akteur Werner Sobek [werner_sobek_p…
LIEGT_IN_LAND,evidence_quality,633,229,36.2,2,DROP,internal_or_missing_source_url | unverified_source_claim
LIEGT_IN_LAND,evidence_note,633,229,36.2,2,DROP,Global audit: evidence_source_id does not resolve to a Quelle node with visible… | Relationship came from reviewed archive profile/direct URL list but exact sourc…
LIEGT_IN_LAND,strict_source_url_cleanup,633,196,31.0,1,DROP,mig_strict_source_url_binding_cleanup_2026_05_23
LIEGT_IN_LAND,review_run,633,34,5.4,1,DROP,2026-05-28_bauteilboersen_integration
LIEGT_IN_STADT,id,252,252,100.0,252,KEEP,r_p_55_great_suffolk_street_london__LIEGT_IN_STADT__stadt_london | r_bw_55_great_suffolk_street_warehouse__LIEGT_IN_STADT__stadt_london | r_bw_1_broadgate_london__LIEGT_IN_STADT__stadt_london | r_p_association_house_groeditz__LIEGT_IN_STADT__stadt_groeditz
LIEGT_IN_STADT,review_status,252,252,100.0,1,DROP,needs_source_url_review
LIEGT_IN_STADT,evidence_source_id,252,252,100.0,3,DROP,batch2_v2_phase27_2026-05-20 | mig_4_1 | batch2_v2_import_2026-05-20
LIEGT_IN_STADT,evidence_origin,252,252,100.0,1,DROP,topology_synthesized
LIEGT_IN_STADT,evidence_confidence,252,252,100.0,1,KEEP,unklar
LIEGT_IN_STADT,evidence_basis,252,252,100.0,2,DROP,legacy_migration | controlled_vocab
LIEGT_IN_STADT,derivation_note,252,252,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
LIEGT_IN_STADT,source_resolution_status,252,252,100.0,1,DROP,needs_source_url_review
LIEGT_IN_STADT,source_status,252,252,100.0,1,DROP,missing
LIEGT_IN_STADT,source_status_reason,252,252,100.0,1,DROP,no_exact_url_binding_needs_review
LIEGT_IN_STADT,source_status_migration,252,252,100.0,1,DROP,mig_source_status_normalization_2026_05_28
LIEGT_IN_STADT,evidence_excerpt,252,15,6.0,1,DROP,BELEGT
METHODENGRUNDLAGE_NORM,review_status,8,8,100.0,1,DROP,needs_source_url_review
METHODENGRUNDLAGE_NORM,evidence_source_id,8,8,100.0,1,DROP,r2_b_journal_edge_restore
METHODENGRUNDLAGE_NORM,evidence_origin,8,8,100.0,1,DROP,source_curated
METHODENGRUNDLAGE_NORM,evidence_confidence,8,8,100.0,1,KEEP,unklar
METHODENGRUNDLAGE_NORM,evidence_basis,8,8,100.0,1,DROP,controlled_vocab
METHODENGRUNDLAGE_NORM,source_resolution_status,8,8,100.0,1,DROP,needs_source_url_review
METHODENGRUNDLAGE_NORM,source_status,8,8,100.0,1,DROP,missing
METHODENGRUNDLAGE_NORM,source_status_reason,8,8,100.0,1,DROP,no_exact_url_binding_needs_review
METHODENGRUNDLAGE_NORM,source_status_migration,8,8,100.0,1,DROP,mig_source_status_normalization_2026_05_28
METHODENGRUNDLAGE_NORM,evidence_quality,8,8,100.0,1,DROP,source_binding_not_exact
METHODENGRUNDLAGE_NORM,evidence_note,8,8,100.0,1,DROP,Former evidence_confidence=belegt was downgraded because source_status is not e…
METHODENGRUNDLAGE_NORM,evidence_cleanup_run,8,8,100.0,1,DROP,2026-05-28_belegt_confidence_conflict_cleanup
METHODENGRUNDLAGE_NORM,previous_evidence_confidence,8,8,100.0,1,DROP,belegt
METHODENGRUNDLAGE_NORM,evidence_confidence_status,8,8,100.0,1,DROP,downgraded_pending_exact_source_url_review
NUTZT_BAUWERK,id,166,166,100.0,166,KEEP,r_p_55_great_suffolk_street_london__NUTZT_BAUWERK__bw_55_great_suffolk_street_w… | r_p_association_house_groeditz__NUTZT_BAUWERK__bw_association_house_groeditz | r_p_association_house_plauen__NUTZT_BAUWERK__bw_association_house_plauen | r_p_bedzed_london_hackbridge__NUTZT_BAUWERK__bw_bedzed_quarter_hackbridge
NUTZT_BAUWERK,review_status,166,166,100.0,1,DROP,needs_source_url_review
NUTZT_BAUWERK,evidence_source_id,166,166,100.0,2,DROP,mig_4_1 | batch2_v2_import_2026-05-20
NUTZT_BAUWERK,evidence_origin,166,166,100.0,1,DROP,topology_synthesized
NUTZT_BAUWERK,evidence_confidence,166,166,100.0,1,KEEP,unklar
NUTZT_BAUWERK,evidence_basis,166,166,100.0,2,DROP,controlled_vocab | legacy_migration
NUTZT_BAUWERK,derivation_note,166,166,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
NUTZT_BAUWERK,source_resolution_status,166,166,100.0,1,DROP,needs_source_url_review
NUTZT_BAUWERK,source_status,166,166,100.0,1,DROP,missing
NUTZT_BAUWERK,source_status_reason,166,166,100.0,1,DROP,no_exact_url_binding_needs_review
NUTZT_BAUWERK,source_status_migration,166,166,100.0,1,DROP,mig_source_status_normalization_2026_05_28
NUTZT_BAUWERK,evidence_excerpt,166,1,0.6,1,DROP,BELEGT
NUTZT_MATERIAL,evidence_confidence,560,530,94.6,2,KEEP,belegt | unklar
NUTZT_MATERIAL,evidence_basis,560,508,90.7,3,DROP,legacy_migration | controlled_vocab | pass8_strict_import_2026_05_31
NUTZT_MATERIAL,id,560,468,83.6,468,KEEP,r_bg_reuse_stahl_gelaender_verbiest_charleroi__NUTZT_MATERIAL__mat_stahl | r_bg_reuse_keramik_boden_verbiest_charleroi__NUTZT_MATERIAL__mat_keramik | r_bg_reuse_naturstein_wand_verbiest_charleroi__NUTZT_MATERIAL__mat_naturstein | r_bg_reuse_stahl_mehrere_55gss_external_core__NUTZT_MATERIAL__mat_stahl
NUTZT_MATERIAL,review_status,560,468,83.6,1,DROP,needs_source_url_review
NUTZT_MATERIAL,evidence_source_id,560,468,83.6,4,DROP,archive:Verbiest_Karreveld_Brussels.md (split-specific material) | mig_4_1 | archive:Peoples_Pavilion_Eindhoven.md ENTITÄTEN-MAPPING | batch2_v2_followup_2026-05-20
NUTZT_MATERIAL,evidence_origin,560,468,83.6,1,DROP,topology_synthesized
NUTZT_MATERIAL,derivation_note,560,468,83.6,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
NUTZT_MATERIAL,source_resolution_status,560,468,83.6,1,DROP,needs_source_url_review
NUTZT_MATERIAL,source_status,560,468,83.6,1,DROP,missing
NUTZT_MATERIAL,source_status_reason,560,468,83.6,1,DROP,no_exact_url_binding_needs_review
NUTZT_MATERIAL,source_status_migration,560,468,83.6,1,DROP,mig_source_status_normalization_2026_05_28
NUTZT_MATERIAL,review_run,560,62,11.1,2,DROP,schema_compatible_bauteilboersen_update_2026_06_01 | bauteilboersen_finalest_30_2026_05_31
NUTZT_MATERIAL,evidence_excerpt,560,28,5.0,1,DROP,BELEGT
NUTZT_MATERIAL,evidence_url,560,22,3.9,9,KEEP,https://www.la-ressourcerie.ch/les-mat%C3%A9riaux | https://materiuum.ch/ressourcerie-lausanne-magasin-shop/ | https://www.baumatpool.ch/de/ | https://bauteilboerse-basel.ch/
NUTZT_MATERIAL,evidence_quote,560,22,3.9,9,KEEP,"Le magasin de la Ressourcerie dispose en permanence de matériaux de constructio… | La Ressourcerie Lausanne permet de stocker et de prolonger la durée de vie de m… | Die Schweizer Materialbörse – Baumaterialien und Restposten einfach finden, kau… | Die Bauteilbörse rettet Bauteile, bevor sie Abfall werden ... Das und mehr find…"
NUTZT_SOFTWARE,id,50,50,100.0,50,KEEP,r_bg_reuse_stahl_mehrere_hof_1930s_beams_to_tbc__NUTZT_SOFTWARE__software_qflow | r_bg_reuse_stahl_mehrere_hof_1930s_beams_to_tbc__NUTZT_SOFTWARE__tool_qflow | r_bg_reuse_stahl_mehrere_hof_self_columns__NUTZT_SOFTWARE__software_qflow | r_bg_reuse_stahl_mehrere_hof_self_columns__NUTZT_SOFTWARE__tool_qflow
NUTZT_SOFTWARE,review_status,50,50,100.0,1,DROP,needs_source_url_review
NUTZT_SOFTWARE,evidence_source_id,50,50,100.0,2,DROP,mig_4_1 | batch2_v2_import_2026-05-20
NUTZT_SOFTWARE,evidence_origin,50,50,100.0,1,DROP,topology_synthesized
NUTZT_SOFTWARE,evidence_confidence,50,50,100.0,1,KEEP,unklar
NUTZT_SOFTWARE,evidence_basis,50,50,100.0,2,DROP,controlled_vocab | legacy_migration
NUTZT_SOFTWARE,derivation_note,50,50,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) |  | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
NUTZT_SOFTWARE,source_resolution_status,50,50,100.0,1,DROP,needs_source_url_review
NUTZT_SOFTWARE,source_status,50,50,100.0,1,DROP,missing
NUTZT_SOFTWARE,source_status_reason,50,50,100.0,1,DROP,no_exact_url_binding_needs_review
NUTZT_SOFTWARE,source_status_migration,50,50,100.0,1,DROP,mig_source_status_normalization_2026_05_28
NUTZT_SOFTWARE,evidence_excerpt,50,7,14.0,1,DROP,BELEGT
REFERENZIERT_NORM,id,145,145,100.0,145,KEEP,r_p_55_great_suffolk_street_london__REFERENZIERT_NORM__norm_din_en_15804 | r_p_55_great_suffolk_street_london__REFERENZIERT_NORM__norm_din_en_15978 | r_p_55_great_suffolk_street_london__REFERENZIERT_NORM__norm_iso_14040 | r_p_55_great_suffolk_street_london__REFERENZIERT_NORM__norm_iso_14044
REFERENZIERT_NORM,review_status,145,145,100.0,1,DROP,needs_source_url_review
REFERENZIERT_NORM,evidence_source_id,145,145,100.0,5,DROP,mig_2_5 | mig_4_1 | q_circular_construction_reuse_graph_gaps_md | batch2_v2_import_2026-05-20
REFERENZIERT_NORM,evidence_origin,145,145,100.0,2,DROP,topology_synthesized | inferred
REFERENZIERT_NORM,evidence_confidence,145,145,100.0,2,KEEP,teilweise_belegt | unklar
REFERENZIERT_NORM,evidence_basis,145,145,100.0,2,DROP,standards_body | research_file_row
REFERENZIERT_NORM,derivation_note,145,145,100.0,4,DROP,former_basis=lca_module_demote | mittel->teilweise_belegt via mig_5_1_pretier (… |  | r1: derived=>topology_synthesized (catch-all: basis=standards_body) |  | r1: inferred+belegt was self-contradictory => downgraded to teilweise_belegt | former_basis=legacy_migration | r1: derived=>topology_synthesized (catch-all: b…
REFERENZIERT_NORM,source_resolution_status,145,145,100.0,1,DROP,needs_source_url_review
REFERENZIERT_NORM,source_status,145,145,100.0,2,DROP,missing | candidate
REFERENZIERT_NORM,source_status_reason,145,145,100.0,2,DROP,no_exact_url_binding_needs_review | candidate_urls_need_fact_review
REFERENZIERT_NORM,source_status_migration,145,145,100.0,1,DROP,mig_source_status_normalization_2026_05_28
REFERENZIERT_NORM,strict_source_url_cleanup,145,93,64.1,1,DROP,mig_strict_source_url_binding_cleanup_2026_05_23
REFERENZIERT_NORM,evidence_excerpt,145,8,5.5,1,DROP,BELEGT
RELEVANT_FOR,review_status,100,100,100.0,1,DROP,needs_source_url_review
RELEVANT_FOR,evidence_source_id,100,100,100.0,1,DROP,r3_b_topology
RELEVANT_FOR,evidence_origin,100,100,100.0,1,DROP,topology_synthesized
RELEVANT_FOR,evidence_confidence,100,100,100.0,1,KEEP,teilweise_belegt
RELEVANT_FOR,evidence_basis,100,100,100.0,1,DROP,country_material_match
RELEVANT_FOR,derivation_note,100,100,100.0,19,DROP,Country x Material match. Country: land_vereinigtes_koenigreich. Material: mat_… | Country x Material match. Country: land_belgien. Material: mat_stahl. Rule: rr_… | Country x Material match. Country: land_deutschland. Material: mat_stahl. Rule:… | Country x Material match. Country: land_niederlande. Material: mat_stahl. Rule:…
RELEVANT_FOR,source_resolution_status,100,100,100.0,1,DROP,needs_source_url_review
RELEVANT_FOR,source_status,100,100,100.0,1,DROP,missing
RELEVANT_FOR,source_status_reason,100,100,100.0,1,DROP,no_exact_url_binding_needs_review
RELEVANT_FOR,source_status_migration,100,100,100.0,1,DROP,mig_source_status_normalization_2026_05_28
REQUIRES_VERIFICATION_FOR,id,339,339,100.0,339,KEEP,r_p_55_great_suffolk_street_london__REQUIRES_VERIFICATION_FOR__s_schwermetalle | r_p_55_great_suffolk_street_london__REQUIRES_VERIFICATION_FOR__s_bleifarbe | r_p_association_house_groeditz__REQUIRES_VERIFICATION_FOR__s_pcb | r_p_association_house_plauen__REQUIRES_VERIFICATION_FOR__s_pcb
REQUIRES_VERIFICATION_FOR,review_status,339,339,100.0,1,DROP,needs_source_url_review
REQUIRES_VERIFICATION_FOR,evidence_source_id,339,339,100.0,1,DROP,q_schadstoff_reuse_knowledge_graph_research_md
REQUIRES_VERIFICATION_FOR,evidence_origin,339,339,100.0,1,DROP,inferred
REQUIRES_VERIFICATION_FOR,evidence_confidence,339,339,100.0,1,KEEP,inferiert
REQUIRES_VERIFICATION_FOR,evidence_basis,339,339,100.0,1,DROP,project_rollup
REQUIRES_VERIFICATION_FOR,pollutant_basis,339,339,100.0,3,KEEP,material_only | documented | era_and_material
REQUIRES_VERIFICATION_FOR,source_resolution_status,339,339,100.0,1,DROP,needs_source_url_review
REQUIRES_VERIFICATION_FOR,source_status,339,339,100.0,1,DROP,missing
REQUIRES_VERIFICATION_FOR,source_status_reason,339,339,100.0,1,DROP,no_exact_url_binding_needs_review
REQUIRES_VERIFICATION_FOR,source_status_migration,339,339,100.0,1,DROP,mig_source_status_normalization_2026_05_28
REQUIRES_VERIFICATION_FOR,evidence_excerpt,339,4,1.2,4,DROP,Projekt Europa Building Brussels [p_europa_building_brussels] erfordert Verifik… | Projekt MedUni Campus Wien [p_meduni_campus_mariannengasse] erfordert Verifikat… | Projekt ELEMENTA Walkeweg [p_elementa_walkeweg] erfordert Verifikation gegen Sc… | Projekt ELEMENTA Walkeweg [p_elementa_walkeweg] erfordert Verifikation gegen Sc…
REQUIRES_VERIFICATION_FOR,derivation_note,339,4,1.2,1,DROP,curated->inferred + belegt->inferiert via mig_repair_4_1 (project_rollup is inf…
STUB_PROJECT_LINK,id,169,169,100.0,169,KEEP,r_bellastock__ASSOZIIERT_MIT_PROJEKT__p_resilience_lferme_des_possibles_stains | r_werner_sobek_p__ASSOZIIERT_MIT_PROJEKT__p_umar_unit | r_bauburo_in_situ__ASSOZIIERT_MIT_PROJEKT__p_elys_kultur_gewerbehaus_basel | r_bauburo_in_situ__ASSOZIIERT_MIT_PROJEKT__p_juch_areal_recyclingzentrum_zuerich
STUB_PROJECT_LINK,review_status,169,169,100.0,1,DROP,needs_source_url_review
STUB_PROJECT_LINK,source_scope,169,169,100.0,2,DROP,actor_registry | actor_registry_context
STUB_PROJECT_LINK,needs_verification,169,169,100.0,1,DROP,True
STUB_PROJECT_LINK,evidence_source_id,169,169,100.0,2,DROP,q_akteursliste_master_md | mig_4_1
STUB_PROJECT_LINK,evidence_origin,169,169,100.0,2,DROP,topology_synthesized | registry_derived
STUB_PROJECT_LINK,evidence_confidence,169,169,100.0,2,KEEP,teilweise_belegt | unklar
STUB_PROJECT_LINK,evidence_basis,169,169,100.0,1,DROP,registry_stub
STUB_PROJECT_LINK,derivation_note,169,169,100.0,3,DROP,unpacked dedup-merged array (Phase 1.6 actor merge artifact) by mig_repair_4_1_… |  | r1: curated→registry_derived (Repair D A1–A5 excerpts are auto-generated fro… |  | r1: derived=>registry_derived (registry_stub basis)
STUB_PROJECT_LINK,source_resolution_status,169,169,100.0,1,DROP,needs_source_url_review
STUB_PROJECT_LINK,source_status,169,169,100.0,2,DROP,candidate | missing
STUB_PROJECT_LINK,source_status_reason,169,169,100.0,2,DROP,candidate_urls_need_fact_review | no_exact_url_binding_needs_review
STUB_PROJECT_LINK,source_status_migration,169,169,100.0,1,DROP,mig_source_status_normalization_2026_05_28
STUB_PROJECT_LINK,evidence_excerpt,169,133,78.7,131,DROP,Curated edge unpacked from dedup-merged array (Phase 1.6 actor merge) by mig_re… | Akteursregister-Stub (q_akteursliste_master_md): Akteur Werner Sobek [werner_so… | Akteursregister-Stub (q_akteursliste_master_md): Akteur HFT Stuttgart [hft_stut… | Akteursregister-Stub (q_akteursliste_master_md): Akteur Zirkular [zirkular] ist…
STUB_PROJECT_LINK,strict_source_url_cleanup,169,133,78.7,1,DROP,mig_strict_source_url_binding_cleanup_2026_05_23
STUB_PROJECT_LINK,not_confirmed_project_participation,169,129,76.3,1,KEEP,True
STUB_PROJECT_LINK,association_basis,169,53,31.4,4,KEEP,"actor-list source link; research/demonstrator/program association, not exact bu… | ReCreate programme/source link; not direct project-role proof | actor-list source link; project association needs project-file confirmation bef… | actor-list source link or context; upgrade only after project-file/external con…"
STUB_PROJECT_LINK,individual_project_lead_uncertain,169,2,1.2,1,KEEP,True
TEILT_LAYER,review_status,15,15,100.0,1,DROP,needs_source_url_review
TEILT_LAYER,evidence_source_id,15,15,100.0,1,DROP,r2_a_layer_restore
TEILT_LAYER,evidence_origin,15,15,100.0,1,DROP,topology_synthesized
TEILT_LAYER,evidence_confidence,15,15,100.0,1,KEEP,unklar
TEILT_LAYER,evidence_basis,15,15,100.0,1,DROP,controlled_vocab
TEILT_LAYER,source_resolution_status,15,15,100.0,1,DROP,needs_source_url_review
TEILT_LAYER,source_status,15,15,100.0,1,DROP,missing
TEILT_LAYER,source_status_reason,15,15,100.0,1,DROP,no_exact_url_binding_needs_review
TEILT_LAYER,source_status_migration,15,15,100.0,1,DROP,mig_source_status_normalization_2026_05_28
TEILT_LAYER,evidence_quality,15,15,100.0,1,DROP,source_binding_not_exact
TEILT_LAYER,evidence_note,15,15,100.0,1,DROP,Former evidence_confidence=belegt was downgraded because source_status is not e…
TEILT_LAYER,evidence_cleanup_run,15,15,100.0,1,DROP,2026-05-28_belegt_confidence_conflict_cleanup
TEILT_LAYER,previous_evidence_confidence,15,15,100.0,1,DROP,belegt
TEILT_LAYER,evidence_confidence_status,15,15,100.0,1,DROP,downgraded_pending_exact_source_url_review
TEIL_VON_KETTE,id,14,14,100.0,14,KEEP,r_bg_reuse_mehrere_mehrere_bestandsfundamente_und_erste_geschosse_blackfriars__… | r_bg_reuse_holz_mehrere_brettschichtholzbogen_recypark_demets__TEIL_VON_KETTE__… | r_bg_reuse_lehm_mehrere_btc_ziegel_mur_trombe_resilience__TEIL_VON_KETTE__k_reu… | r_bg_reuse_holz_fenster_doppeltverglaste_holzfenster_resilience__TEIL_VON_KETTE…
TEIL_VON_KETTE,review_status,14,14,100.0,1,DROP,needs_source_url_review
TEIL_VON_KETTE,evidence_source_id,14,14,100.0,1,DROP,mig_4_1
TEIL_VON_KETTE,evidence_origin,14,14,100.0,1,DROP,topology_synthesized
TEIL_VON_KETTE,evidence_confidence,14,14,100.0,1,KEEP,unklar
TEIL_VON_KETTE,evidence_basis,14,14,100.0,1,DROP,controlled_vocab
TEIL_VON_KETTE,derivation_note,14,14,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
TEIL_VON_KETTE,source_resolution_status,14,14,100.0,1,DROP,needs_source_url_review
TEIL_VON_KETTE,source_status,14,14,100.0,1,DROP,missing
TEIL_VON_KETTE,source_status_reason,14,14,100.0,1,DROP,no_exact_url_binding_needs_review
TEIL_VON_KETTE,source_status_migration,14,14,100.0,1,DROP,mig_source_status_normalization_2026_05_28
TEIL_VON_PROGRAMM,id,35,35,100.0,35,KEEP,r_prog_be_circular__TEIL_VON_PROGRAMM__prog_prec | r_p_jugendtreff_ingersheim__TEIL_VON_PROGRAMM__prog_stuttgart_210 | r_prog_fcrbe__TEIL_VON_PROGRAMM__prog_interreg_nwe | r_p_berlin_schildow_pilot_house__TEIL_VON_PROGRAMM__prog_pilotprojekt
TEIL_VON_PROGRAMM,review_status,35,35,100.0,1,DROP,needs_source_url_review
TEIL_VON_PROGRAMM,evidence_source_id,35,35,100.0,2,DROP,batch2_v2_import_2026-05-20 | mig_4_1
TEIL_VON_PROGRAMM,evidence_origin,35,35,100.0,1,DROP,topology_synthesized
TEIL_VON_PROGRAMM,evidence_confidence,35,35,100.0,1,KEEP,unklar
TEIL_VON_PROGRAMM,evidence_basis,35,35,100.0,2,DROP,legacy_migration | controlled_vocab
TEIL_VON_PROGRAMM,derivation_note,35,35,100.0,2,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) |  | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
TEIL_VON_PROGRAMM,source_resolution_status,35,35,100.0,1,DROP,needs_source_url_review
TEIL_VON_PROGRAMM,source_status,35,35,100.0,1,DROP,missing
TEIL_VON_PROGRAMM,source_status_reason,35,35,100.0,1,DROP,no_exact_url_binding_needs_review
TEIL_VON_PROGRAMM,source_status_migration,35,35,100.0,1,DROP,mig_source_status_normalization_2026_05_28
TEIL_VON_PROGRAMM,evidence_excerpt,35,1,2.9,1,DROP,BELEGT
TYPISCH_BEI_BAUTEILTYP,id,10,10,100.0,10,KEEP,r_s_asbest__TYPISCH_BEI_BAUTEILTYP__bt_dach | r_s_asbest__TYPISCH_BEI_BAUTEILTYP__bt_daemmung | r_s_bleifarbe__TYPISCH_BEI_BAUTEILTYP__bt_fenster | r_s_bleifarbe__TYPISCH_BEI_BAUTEILTYP__bt_traeger
TYPISCH_BEI_BAUTEILTYP,review_status,10,10,100.0,1,DROP,needs_source_url_review
TYPISCH_BEI_BAUTEILTYP,evidence_source_id,10,10,100.0,10,DROP,"Asbestos roofing tiles and gutters | Sprayed asbestos insulation, pipe lagging | Painted timber/metal window frames | Painted structural steel beams"
TYPISCH_BEI_BAUTEILTYP,evidence_origin,10,10,100.0,1,DROP,topology_synthesized
TYPISCH_BEI_BAUTEILTYP,evidence_confidence,10,10,100.0,1,KEEP,unklar
TYPISCH_BEI_BAUTEILTYP,evidence_basis,10,10,100.0,1,DROP,legacy_migration
TYPISCH_BEI_BAUTEILTYP,evidence_excerpt,10,10,100.0,1,DROP,INFER
TYPISCH_BEI_BAUTEILTYP,derivation_note,10,10,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
TYPISCH_BEI_BAUTEILTYP,source_resolution_status,10,10,100.0,1,DROP,needs_source_url_review
TYPISCH_BEI_BAUTEILTYP,source_status,10,10,100.0,1,DROP,missing
TYPISCH_BEI_BAUTEILTYP,source_status_reason,10,10,100.0,1,DROP,no_exact_url_binding_needs_review
TYPISCH_BEI_BAUTEILTYP,source_status_migration,10,10,100.0,1,DROP,mig_source_status_normalization_2026_05_28
TYPISCH_BEI_ERA,id,15,15,100.0,15,KEEP,r_s_kmf__TYPISCH_BEI_ERA__era_1970_1990 | r_s_kmf__TYPISCH_BEI_ERA__era_1990_2000 | r_s_formaldehyd__TYPISCH_BEI_ERA__era_nachkrieg_1945_1970 | r_s_asbest__TYPISCH_BEI_ERA__era_1900_1945
TYPISCH_BEI_ERA,review_status,15,15,100.0,1,DROP,needs_source_url_review
TYPISCH_BEI_ERA,evidence_source_id,15,15,100.0,15,DROP,Pre-1996 biopersistent mineral wool | Pre-ban old mineral wool persists | Early urea-formaldehyde MDF/chipboard | Early asbestos cement products
TYPISCH_BEI_ERA,evidence_origin,15,15,100.0,1,DROP,topology_synthesized
TYPISCH_BEI_ERA,evidence_confidence,15,15,100.0,1,KEEP,unklar
TYPISCH_BEI_ERA,evidence_basis,15,15,100.0,1,DROP,legacy_migration
TYPISCH_BEI_ERA,evidence_excerpt,15,15,100.0,1,DROP,INFER
TYPISCH_BEI_ERA,derivation_note,15,15,100.0,1,DROP, | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
TYPISCH_BEI_ERA,source_resolution_status,15,15,100.0,1,DROP,needs_source_url_review
TYPISCH_BEI_ERA,source_status,15,15,100.0,1,DROP,missing
TYPISCH_BEI_ERA,source_status_reason,15,15,100.0,1,DROP,no_exact_url_binding_needs_review
TYPISCH_BEI_ERA,source_status_migration,15,15,100.0,1,DROP,mig_source_status_normalization_2026_05_28
TYPISCH_BEI_MATERIAL,id,91,91,100.0,91,KEEP,r_s_kmf__TYPISCH_BEI_MATERIAL__mat_daemmstoff | r_s_formaldehyd__TYPISCH_BEI_MATERIAL__mat_holz | r_s_formaldehyd__TYPISCH_BEI_MATERIAL__mat_mdf | r_s_schwermetalle__TYPISCH_BEI_MATERIAL__mat_aluminium
TYPISCH_BEI_MATERIAL,review_status,91,91,100.0,1,DROP,needs_source_url_review
TYPISCH_BEI_MATERIAL,evidence_source_id,91,91,100.0,90,DROP,DE TRGS 521: pre-1996 mineral wool potentially biopersistent | UBA: urea-formaldehyde-bonded engineered timber | UBA: formaldehyde in MDF / chipboard / OSB before emission tightening | FCRBE: chromate conversion coatings on aluminium
