kind,type,subject,object,url,http_status,match_kind,match_score,evidence_status,is_homepage,quote,eid,checked_at
rel,NUTZT_MATERIAL,Ressourcerie Lausanne / Matériuum / R-UUL,Holz,https://materiuum.ch/ressourcerie-lausanne-magasin-shop/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Les articles de réemploi proposés à la vente sont également visibles sur la Boutique – Matériuum – Le continuum de la matière (materiuum.ch) Permanences : Mardi,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955676697,2026-06-07T18:25:18Z
rel,ERFORDERT_NACHWEIS,Schadstofffreiheit,Schadstoffpruefung,https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Seit dem 31. Oktober 1993 besteht in Deutschland ein Herstellungs-, Inverkehrbringens- und Verwendungsverbot für Asbest",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153084232327762438,2026-06-07T18:25:18Z
rel,ERFUELLT_NACHWEIS,Eignungspruefung_Baulehm,MineralischeErsatzbaustoffGuete,https://www.gesetze-im-internet.de/ersatzbaustoffv/__5.html,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Der Eignungsnachweis besteht aus der Erstprüfung und der Betriebsbeurteilung,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157590030978388566,2026-06-07T18:25:18Z
rel,ERFUELLT_NACHWEIS,Eignungspruefung_Baulehm,RcGesteinskoernungEignung,https://www.schwenk.de/recyclingbeton-baustoff-der-zukunft/,200,STRONG,0.78,CLICKABLE_VERIFIED,False,In der Neuerscheinung sind die Einstufung der RC-Gesteinskörnung in 4 Typen und die werkseigene Produktionskontrolle (WPK) geregelt,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164703318,2026-06-07T18:25:18Z
rel,ERFUELLT_NACHWEIS,Schadstoffscreening,Schadstoffpruefung,https://www.bgbau.de/themen/sicherheit-und-gesundheit/asbest,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Seit dem 31. Oktober 1993 besteht in Deutschland ein Herstellungs-, Inverkehrbringens- und Verwendungsverbot für Asbest",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153086431351018073,2026-06-07T18:25:18Z
rel,ERFUELLT_NACHWEIS,Zustandsbewertung,DauerhaftigkeitRestlebensdauer,https://concular.de/dinspec91525/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Mögliche Anschlussnutzungspfade werden identifiziert und hinsichtlich technischer Machbarkeit, wirtschaftlicher Zumutbarkeit und ökologischem Potenzial bewertet",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155338231164703326,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,IEMB / TU Berlin,Plattenpalast Berlin,https://wwstudio.de/projects/plattenpalst,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,claus asam vom iemb in zusammenarbeit mit dem berliner architekturburo wiewiorra hopp architekten als prototyp entwickelt. es ist das e,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490292391,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Chiro d’Itterbeek,Beton,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"The load-bearing structure, both the concrete blocks and the roof structure (and the associated thermal insulation), comes from site surplus or production surpl",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024105714,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Chiro d’Itterbeek,Daemmstoff,https://adokin.eu/fr/tag/briques,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Cette adaptation de l’habituel mur creux rempli d’isolant à la maçonnerie en briques est une nouvelle façon de lui rendre une place qu’elle avait perdue.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210420466,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Chiro d’Itterbeek,Glas,https://adokin.eu/fr/tag/briques,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Ces innovations se retrouvent d’ailleurs dans le projet Quincho Tia Coral (2016, voir à ce sujet un article Archdaily ) dont la pergola est faite de verre de ré",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837790962,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Chiro d’Itterbeek,Holz,https://opalis.eu/en/dealers/rotor-deconstruction,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Materials Flagstones Stone wall slabs Natural stone elements Window tablets Finishing wood Scrap wood Doors Panelled doors Fire doors Hardware Flush doors Panel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679474,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Chiro d’Itterbeek,Keramik,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Ceramic tiles once used in the former Everheide Primary School in Evere (1930s), have a second life.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583049970,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Chiro d’Itterbeek,Stahl,https://adokin.eu/fr/tag/briques,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Matériaux Projets Tags ACV Africa Andalusia architecture Asia Balearic Islands Basque Country briques béton carrelage circular economy climate change Community ,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396735218,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Chiro d’Itterbeek,Ziegel,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Thus, the old salvaged brick ensures the integration of the new building into the existing brick wall of the old farm, while retaining its individuality thanks ",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769364722,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Chiro d’Itterbeek,Boden,https://opalis.eu/en/dealers/rotor-deconstruction,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Materials Flagstones Stone wall slabs Natural stone elements Window tablets Finishing wood Scrap wood Doors Panelled doors Fire doors Hardware Flush doors Panel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257201906,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Chiro d’Itterbeek,Dach,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"The scope of this project is modest, but all the phases of a traditional new construction project have been carried out (foundations, sewers, structural work up",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884572402,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Chiro d’Itterbeek,Daemmung,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"The load-bearing structure, both the concrete blocks and the roof structure (and the associated thermal insulation), comes from site surplus or production surpl",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168751173511942898,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Chiro d’Itterbeek,Fassade,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"The facade, for example, is entirely made of reusable bricks provided by Jan Franck .",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629831410,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Chiro d’Itterbeek,Fenster,https://opalis.eu/en/dealers/rotor-deconstruction,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Materials Flagstones Stone wall slabs Natural stone elements Window tablets Finishing wood Scrap wood Doors Panelled doors Fire doors Hardware Flush doors Panel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171002973325628146,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Chiro d’Itterbeek,Technik,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"The scope of this project is modest, but all the phases of a traditional new construction project have been carried out (foundations, sewers, structural work up",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070887154,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Chiro d’Itterbeek,Traeger,https://adokin.eu/fr/tag/briques,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Notons que la réflexion du Lendager Group à propos du réemploi ne s’arrête pas à la seule utilisation de briques, puisque du bois ainsi qu’une poutre en béton s",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698257650,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Chiro d’Itterbeek,Tuer,https://opalis.eu/en/dealers/rotor-deconstruction,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Deze uitbreiding, ontworpen door Rotor, is nauwelijks als “nieuw...",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816146162,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Chiro d’Itterbeek,Wand,https://rotordb.org/en/projects/sanitary-block-itterbeek-chiro,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Thus, the old salvaged brick ensures the integration of the new building into the existing brick wall of the old farm, while retaining its individuality thanks ",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443516658,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Gebruiktebouwmaterialen,Aluminium,https://gebruiktebouwmaterialen.com/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,True,exiglas Golf / damwandplaten Gips Wandbekleding Ramen & Kozijnen Hout Kunststof Aluminium Dakramen Schuifpuien Deuren Buitendeuren Binnendeuren Schuif- en dubbe,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679496,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,baubüro in situ,Innosuisse legal framework for reuse (CH),https://zirkular.net/en/project/innosuisse-reuse-of-building-components-a-legal-framework/,200,STRONG,0.88,CLICKABLE_VERIFIED,False,pilot projects by Zirkular and baubüro in situ; funded by Innosuisse; 2024,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524522920,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,baubüro in situ,K.118 Winterthur,https://zirkular.net/en/project/building-k-118/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,architecture: baubüro in situ,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:25,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,baubüro in situ,Zirkular,https://zirkular.net/en/project/building-k-118/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"eously by bauburo in situ in 2021, the projects k.118 in winterthur and elys in basel, proved to be pioneering",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304512872,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,baubüro in situ,Cirkla,https://www.cirkla.ch/en/comite/benjamin-poignon,200,STRONG,0.83,CLICKABLE_VERIFIED,False,"Benjamin Poignon - Co-Chairman, Baubüro in situ",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:3,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Albert & Co,Ferme du Rail Paris,https://grandhuit.eu/projet/ferme-du-rail/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"rand huit avec albert et cie (amo), scoping (bet tce), gamba (bet acoustique) et toreana, pouget (be thermique), melanie drevet paysagi",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490292664,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Bauteilladen Winterthur,Holz,https://bauteilladen.ch/shop/,200,NONE,0.00,QUOTE_MISMATCH,False,"Produkte auf der Seite 10 25 50 100 All Hängeschrank fürs Bad mit Aussen Mattglas CHF 125.00 In den Warenkorb Ausguss- emailliert, mit praktischem Auflagerost C",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679689,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Bauteilladen Winterthur,Cirkla,https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/experts/bauteilladen-winterthur,200,WEAK,0.50,LIKELY_REVIEW,False,Swiss reuse directory of actors and projects,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118198217,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Bauteilladen Winterthur,useagain / Bauteilclick,https://library-of-reuse.ch/pioneers/useagain,200,STRONG,0.88,CLICKABLE_VERIFIED,False,exchange between Bauteilbörse Basel … Bauteilladen Winterthur,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931883465,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Bauteilladen Winterthur,Ausbau,https://bauteilladen.ch/shop/,200,NONE,0.25,QUOTE_MISMATCH,False,Shop has interior/fit-out component stock.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171002973325628361,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Bauteilladen Winterthur,Boden,https://bauteilladen.ch/shop/,200,NONE,0.17,QUOTE_MISMATCH,False,Shop category evidence includes floor components.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629831625,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Bauteilladen Winterthur,Dach,https://bauteilladen.ch/shop/,200,WEAK,0.33,LIKELY_REVIEW,False,Shop/category archive includes roof elements.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168751173511943113,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Bauteilladen Winterthur,Decke,https://bauteilladen.ch/shop/,200,NONE,0.29,QUOTE_MISMATCH,False,Shop/category archive includes ceiling elements.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166499373698257865,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Bauteilladen Winterthur,Technik,https://bauteilladen.ch/shop/,200,NONE,0.14,QUOTE_MISMATCH,False,Shop category evidence includes sanitary/technical components.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257202121,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Bauteilladen Winterthur,Treppe,https://bauteilladen.ch/shop/,200,NONE,0.17,QUOTE_MISMATCH,False,Shop category evidence includes stairs.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1161995774070887369,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Bauteilladen Winterthur,Tuer,https://bauteilladen.ch/shop/,200,NONE,0.17,QUOTE_MISMATCH,False,Shop category evidence includes doors.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164247573884572617,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Bauteilladen Winterthur,Wand,https://bauteilladen.ch/shop/,200,WEAK,0.33,LIKELY_REVIEW,False,Shop category evidence includes wall/panel components.,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443516873,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Bauteilladen Winterthur,Außentreppe (Gruben.),https://zirkular.net/de/projekt/grubenstrasse-29/,200,WEAK,0.57,LIKELY_REVIEW,False,Actor/page match (Bauteilladen Winterthur); project/component (grubenstrasse),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166533458558718921,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Bauteilladen Winterthur,Heizkörper und Sanitärap…,https://zirkular.net/de/projekt/grubenstrasse-29/,200,STRONG,0.62,CLICKABLE_VERIFIED,False,Actor/page match (Bauteilladen Winterthur+heizkorper); project/component (grubenstrasse+heizkorper),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162029858931348425,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Bauteilladen Winterthur,Dachbleche,https://zirkular.net/de/projekt/grubenstrasse-29/,200,WEAK,0.57,LIKELY_REVIEW,False,Actor/page match (Bauteilladen Winterthur); project/component (grubenstrasse),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157526259303977929,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Bauteilladen Winterthur,Fenster und Türen,https://zirkular.net/de/projekt/grubenstrasse-29/,200,STRONG,0.62,CLICKABLE_VERIFIED,False,Actor/page match (Bauteilladen Winterthur+fenster); project/component (grubenstrasse+fenster),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159778059117663177,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Bauteilladen Winterthur,Stahlbauteile für…,https://zirkular.net/de/projekt/grubenstrasse-29/,200,STRONG,0.62,CLICKABLE_VERIFIED,False,Actor/page match (Bauteilladen Winterthur+stahlbauteile); project/component (grubenstrasse+stahlbauteile),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164281658745033673,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Skanska Finland,Consolis Parma,https://recreate-project.eu/tag/precast-concrete,200,STRONG,0.92,CLICKABLE_VERIFIED,False,The building was built by Skanska ... The elements ... were quality controlled and factory refurbished in Consolis Parma's factory in Kangasala,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304512982,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Skanska Finland,Umacon,https://recreate-project.eu/tag/precast-concrete,200,STRONG,1.00,CLICKABLE_VERIFIED,False,"ReCreate's Finnish cluster is formed by Tampere University, Skanska, Consolis Parma, Ramboll Finland, Umacon, LIIKE architects, and the City of Tampere",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118198230,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Skanska Finland,Ramboll Finland,https://recreate-project.eu/tag/precast-concrete,200,STRONG,1.00,CLICKABLE_VERIFIED,False,"ReCreate's Finnish cluster is formed by Tampere University, Skanska, Consolis Parma, Ramboll Finland, Umacon, LIIKE architects, and the City of Tampere",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931883478,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Consolis Parma,Umacon,https://recreate-project.eu/tag/precast-concrete,200,STRONG,1.00,CLICKABLE_VERIFIED,False,"ReCreate's Finnish cluster is formed by Tampere University, Skanska, Consolis Parma, Ramboll Finland, Umacon, LIIKE architects, and the City of Tampere",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304512984,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Consolis Parma,Ramboll Finland,https://recreate-project.eu/tag/precast-concrete,200,STRONG,1.00,CLICKABLE_VERIFIED,False,"ReCreate's Finnish cluster is formed by Tampere University, Skanska, Consolis Parma, Ramboll Finland, Umacon, LIIKE architects, and the City of Tampere",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118198232,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Umacon,Ramboll Finland,https://recreate-project.eu/tag/precast-concrete,200,STRONG,1.00,CLICKABLE_VERIFIED,False,"ReCreate's Finnish cluster is formed by Tampere University, Skanska, Consolis Parma, Ramboll Finland, Umacon, LIIKE architects, and the City of Tampere",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118198233,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,"Holbein Gardens, London",Fassade,https://hts.uk.com/project/holbein-gardens,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Maximising building retention 93% of the existing building has been retained, including the façade.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629831770,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,"Holbein Gardens, London",Stuetze,https://www.grosvenor.com/news-insights/some-of-uk%E2%80%99s-first-salvaged-steelwork-reused-in-holbein-gardens-retrofit,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"About Grosvenor Property UK Grosvenor is an international organisation whose activities span urban property, food and agtech, rural estate management and suppor",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159743974257202266,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,"Holbein Gardens, London",Wand,https://www.newsteelconstruction.com/wp/holbein-gardens-london,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Having satisfied the tests, the steel was delivered to site and installed as new throughout the redevelopment to form the extension and an exterior green wall.",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157492174443517018,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,"Holbein Gardens, London",Beton,https://hts.uk.com/project/holbein-gardens,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"Location Royal Borough of Kensington and Chelsea Client Grosvenor Architect Barr Gazetas Status Complete (2023) GIA 3,536m² Feature Refurbishment Key features M",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396735578,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,"Holbein Gardens, London",Holz,https://hts.uk.com/project/holbein-gardens,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,Structural embodied carbon 62 kgCO ₂ e/m² 90% of the existing building retained = Structure retained = Structure demolished Embodied carbon saved 45 Tonnes of e,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679834,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,"Holbein Gardens, London",Stahl,https://hts.uk.com/project/holbein-gardens,200,STRONG,1.00,CLICKABLE_VERIFIED,False,Holbein Gardens | Heyne Tillett Steel Heyne Tillett Steel Home Low carbon toggle Low carbon mode Search toggle Menu Search Search Heyne Tillett Steel Home Proje,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210420826,2026-06-07T18:25:18Z
rel,HAT_BAUTEILTYP,Heyne Tillett Steel / HTS,Stuetze,https://hts.uk.com/practice/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,"We offer programs to support different routes into the industry including mentorship, apprenticeships and internships for individuals from underrepresented grou",5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629831782,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Heyne Tillett Steel / HTS,Stahl,https://hts.uk.com/practice/,200,STRONG,1.00,CLICKABLE_VERIFIED,False,Practice | Heyne Tillett Steel Heyne Tillett Steel Home Low carbon toggle Low carbon mode Search toggle Menu Search Search Heyne Tillett Steel Home Projects Ser,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679846,2026-06-07T18:25:18Z
rel,VERBUNDEN_MIT_AKTEUR,Heyne Tillett Steel / HTS,Cleveland Steel & Tubes,https://hts.uk.com/practice/,200,VERBATIM,1.00,CLICKABLE_VERIFIED,False,ractice | heyne tillett steel document.documentelement.classlist.remove('no-js'); document.documentelement.cla,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304513126,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Heyne Tillett Steel / HTS,Stahlträger un… (Holbein),https://globalabc.org/sustainable-materials-hub/resources/steel-reuse-incorporating-reclaimed-steel-holbein-gardens,200,WEAK,0.33,LIKELY_REVIEW,False,Actor/page match (heyne); project/component (holbein),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524522854,2026-06-07T18:25:18Z
rel,NUTZT_MATERIAL,Cleveland Steel & Tubes,Stahl,https://cleveland-steel.com/,200,STRONG,1.00,CLICKABLE_VERIFIED,True,Worldwide supply of steel tubing | Cleveland Steel & Tubes Skip to main content X Menu Main navigation Show — Main navigation Hide — Main navigation Home Pipe a,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679847,2026-06-07T18:25:18Z
rel,BETEILIGT_AN,Cleveland Steel & Tubes,Façade support members,https://asbp.org.uk/case-studies/brent-cross-town-primary-substation,200,STRONG,0.92,CLICKABLE_VERIFIED,False,Actor/page match (Cleveland Steel & Tubes+facade); project/component (Brent Cross Town Primary Substation+facade),5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837485,2026-06-07T18:25:18Z
