"entity","id","title","target","target_index"
"reuse_einsatz","AWM_Muenster_Circular_Office__009__Akustik_Baffeln","Akustik-Baffeln - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","reuse_einsatz/AWM_Muenster_Circular_Office__009__Akustik_Baffeln","_graph\reuse_einsatz\AWM_Muenster_Circular_Office__009__Akustik_Baffeln\index.md"
"reuse_einsatz","AWM_Muenster_Circular_Office__010__M_bel","Möbel - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","reuse_einsatz/AWM_Muenster_Circular_Office__010__M_bel","_graph\reuse_einsatz\AWM_Muenster_Circular_Office__010__M_bel\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__001__Fl_che","Fläche - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__001__Fl_che","_graph\datenpunkt\AWM_Muenster_Circular_Office__001__Fl_che\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__002__Fl_che","Fläche - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__002__Fl_che","_graph\datenpunkt\AWM_Muenster_Circular_Office__002__Fl_che\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__003__wiedergewonnene_Materialien","wiedergewonnene Materialien - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__003__wiedergewonnene_Materialien","_graph\datenpunkt\AWM_Muenster_Circular_Office__003__wiedergewonnene_Materialien\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__004__Abfallvermeidung","Abfallvermeidung - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__004__Abfallvermeidung","_graph\datenpunkt\AWM_Muenster_Circular_Office__004__Abfallvermeidung\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__005__CO_Einsparung","CO₂-Einsparung - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__005__CO_Einsparung","_graph\datenpunkt\AWM_Muenster_Circular_Office__005__CO_Einsparung\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__006__CO_Reduktion","CO₂-Reduktion - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__006__CO_Reduktion","_graph\datenpunkt\AWM_Muenster_Circular_Office__006__CO_Reduktion\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__007__Wassereinsparung","Wassereinsparung - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__007__Wassereinsparung","_graph\datenpunkt\AWM_Muenster_Circular_Office__007__Wassereinsparung\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__008__c2c_inspiriert_oder_ReUse","c2c-inspiriert oder ReUse - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__008__c2c_inspiriert_oder_ReUse","_graph\datenpunkt\AWM_Muenster_Circular_Office__008__c2c_inspiriert_oder_ReUse\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__009__CO_Einsparung_Glastrennw_nde","CO₂-Einsparung Glastrennwände - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__009__CO_Einsparung_Glastrennw_nde","_graph\datenpunkt\AWM_Muenster_Circular_Office__009__CO_Einsparung_Glastrennw_nde\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__010__CO_Einsparung_Hanfkalk","CO₂-Einsparung Hanfkalk - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__010__CO_Einsparung_Hanfkalk","_graph\datenpunkt\AWM_Muenster_Circular_Office__010__CO_Einsparung_Hanfkalk\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__011__alte_Holzst_hle_f_r_Wandverkleidung","alte Holzstühle für Wandverkleidung - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__011__alte_Holzst_hle_f_r_Wandverkleidung","_graph\datenpunkt\AWM_Muenster_Circular_Office__011__alte_Holzst_hle_f_r_Wandverkleidung\index.md"
"datenpunkt","AWM_Muenster_Circular_Office__012__Kostenwirkung","Kostenwirkung - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","datenpunkt/AWM_Muenster_Circular_Office__012__Kostenwirkung","_graph\datenpunkt\AWM_Muenster_Circular_Office__012__Kostenwirkung\index.md"
"akteur_beteiligung","AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte","Abfallwirtschaftsbetriebe Münster, urselmann interior, Concular, Petra Jablonická, Sven Urselmann - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","akteur_beteiligung/AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte","_graph\akteur_beteiligung\AWM_Muenster_Circular_Office__001__Abfallwirtschaftsbetriebe_M_nster_urselmann_inte\index.md"
"reuse_kette","AWM_Muenster_Circular_Office","Reuse-Kette - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","reuse_kette/AWM_Muenster_Circular_Office","_graph\reuse_kette\AWM_Muenster_Circular_Office\index.md"
"reuse_kettenstation","AWM_Muenster_Circular_Office__Donor","Donor - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","reuse_kettenstation/AWM_Muenster_Circular_Office__Donor","_graph\reuse_kettenstation\AWM_Muenster_Circular_Office__Donor\index.md"
"reuse_kettenstation","AWM_Muenster_Circular_Office__Receiver","Receiver - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","reuse_kettenstation/AWM_Muenster_Circular_Office__Receiver","_graph\reuse_kettenstation\AWM_Muenster_Circular_Office__Receiver\index.md"
"fallstudie","Be_Ware","B(e) Ware – Gebäudetragwerke aus Sekundärmaterialien Made in Berlin","fallstudie/Be_Ware","_graph\fallstudie\Be_Ware\index.md"
"fallstudie","BedZED_London_Hackbridge","BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","fallstudie/BedZED_London_Hackbridge","_graph\fallstudie\BedZED_London_Hackbridge\index.md"
"projekt","BedZED_London_Hackbridge","BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","projekt/BedZED_London_Hackbridge","_graph\projekt\BedZED_London_Hackbridge\index.md"
"bauobjekt","BedZED_London_Hackbridge","BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","bauobjekt/BedZED_London_Hackbridge","_graph\bauobjekt\BedZED_London_Hackbridge\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__001__Stahlrahmen_Stahlprofile","Stahlrahmen / Stahlprofile - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__001__Stahlrahmen_Stahlprofile","_graph\reuse_einsatz\BedZED_London_Hackbridge__001__Stahlrahmen_Stahlprofile\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__002__Curved_steel_sections","Curved steel sections - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__002__Curved_steel_sections","_graph\reuse_einsatz\BedZED_London_Hackbridge__002__Curved_steel_sections\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__003__Holzst_nder_Wandst_nder","Holzständer / Wandständer - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__003__Holzst_nder_Wandst_nder","_graph\reuse_einsatz\BedZED_London_Hackbridge__003__Holzst_nder_Wandst_nder\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__004__T_ren","Türen - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__004__T_ren","_graph\reuse_einsatz\BedZED_London_Hackbridge__004__T_ren\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__005__Ger_strohre_als_Rampen_Gel_nder_Balustraden","Gerüstrohre als Rampen/Geländer/Balustraden - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__005__Ger_strohre_als_Rampen_Gel_nder_Balustraden","_graph\reuse_einsatz\BedZED_London_Hackbridge__005__Ger_strohre_als_Rampen_Gel_nder_Balustraden\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__006__Bordsteine","Bordsteine - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__006__Bordsteine","_graph\reuse_einsatz\BedZED_London_Hackbridge__006__Bordsteine\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__007__Natursteinplatten_paving_slabs","Natursteinplatten / paving slabs - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__007__Natursteinplatten_paving_slabs","_graph\reuse_einsatz\BedZED_London_Hackbridge__007__Natursteinplatten_paving_slabs\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__008__Recycling_Glas_Sand_unter_Pflaster","Recycling-Glas-Sand unter Pflaster - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__008__Recycling_Glas_Sand_unter_Pflaster","_graph\reuse_einsatz\BedZED_London_Hackbridge__008__Recycling_Glas_Sand_unter_Pflaster\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__009__Feste_Einbauten_K_chenteile","Feste Einbauten/Küchenteile - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__009__Feste_Einbauten_K_chenteile","_graph\reuse_einsatz\BedZED_London_Hackbridge__009__Feste_Einbauten_K_chenteile\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__010__D_mmung","Dämmung - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__010__D_mmung","_graph\reuse_einsatz\BedZED_London_Hackbridge__010__D_mmung\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__011__Sanit_r","Sanitär - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__011__Sanit_r","_graph\reuse_einsatz\BedZED_London_Hackbridge__011__Sanit_r\index.md"
"reuse_einsatz","BedZED_London_Hackbridge__012__Beleuchtung","Beleuchtung - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/BedZED_London_Hackbridge__012__Beleuchtung","_graph\reuse_einsatz\BedZED_London_Hackbridge__012__Beleuchtung\index.md"
"datenpunkt","BedZED_London_Hackbridge__001__Wiederverwendeter_struktureller_Stahl","Wiederverwendeter struktureller Stahl - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__001__Wiederverwendeter_struktureller_Stahl","_graph\datenpunkt\BedZED_London_Hackbridge__001__Wiederverwendeter_struktureller_Stahl\index.md"
"datenpunkt","BedZED_London_Hackbridge__002__Anteil_reclaimed_steel_am_tragenden_Stahl","Anteil reclaimed steel am tragenden Stahl - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__002__Anteil_reclaimed_steel_am_tragenden_Stahl","_graph\datenpunkt\BedZED_London_Hackbridge__002__Anteil_reclaimed_steel_am_tragenden_Stahl\index.md"
"datenpunkt","BedZED_London_Hackbridge__003__Kosten_reclaimed_steel","Kosten reclaimed steel - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__003__Kosten_reclaimed_steel","_graph\datenpunkt\BedZED_London_Hackbridge__003__Kosten_reclaimed_steel\index.md"
"datenpunkt","BedZED_London_Hackbridge__004__Vergleichspreis_neuer_Stahl","Vergleichspreis neuer Stahl - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__004__Vergleichspreis_neuer_Stahl","_graph\datenpunkt\BedZED_London_Hackbridge__004__Vergleichspreis_neuer_Stahl\index.md"
"datenpunkt","BedZED_London_Hackbridge__005__Zusatzaufwand_Sourcing_Pr_fung_Stahl","Zusatzaufwand Sourcing/Prüfung Stahl - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__005__Zusatzaufwand_Sourcing_Pr_fung_Stahl","_graph\datenpunkt\BedZED_London_Hackbridge__005__Zusatzaufwand_Sourcing_Pr_fung_Stahl\index.md"
"datenpunkt","BedZED_London_Hackbridge__006__Gesamte_wiederverwendete_recycelte_Materialien","Gesamte wiederverwendete/recycelte Materialien - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__006__Gesamte_wiederverwendete_recycelte_Materialien","_graph\datenpunkt\BedZED_London_Hackbridge__006__Gesamte_wiederverwendete_recycelte_Materialien\index.md"
"datenpunkt","BedZED_London_Hackbridge__007__Anteil_reclaimed_recycled_materials","Anteil reclaimed/recycled materials - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__007__Anteil_reclaimed_recycled_materials","_graph\datenpunkt\BedZED_London_Hackbridge__007__Anteil_reclaimed_recycled_materials\index.md"
"datenpunkt","BedZED_London_Hackbridge__008__Baustoffe_aus_35_mile_Zielradius","Baustoffe aus 35-mile-Zielradius - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__008__Baustoffe_aus_35_mile_Zielradius","_graph\datenpunkt\BedZED_London_Hackbridge__008__Baustoffe_aus_35_mile_Zielradius\index.md"
"datenpunkt","BedZED_London_Hackbridge__009__Durchschnittliche_Bezugsdistanz","Durchschnittliche Bezugsdistanz - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__009__Durchschnittliche_Bezugsdistanz","_graph\datenpunkt\BedZED_London_Hackbridge__009__Durchschnittliche_Bezugsdistanz\index.md"
"datenpunkt","BedZED_London_Hackbridge__010__Transportbedingte_CO_Einsparung_durch_lokale_Bes","Transportbedingte CO₂-Einsparung durch lokale Beschaffung - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__010__Transportbedingte_CO_Einsparung_durch_lokale_Bes","_graph\datenpunkt\BedZED_London_Hackbridge__010__Transportbedingte_CO_Einsparung_durch_lokale_Bes\index.md"
"datenpunkt","BedZED_London_Hackbridge__011__Wohnungsanzahl","Wohnungsanzahl - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__011__Wohnungsanzahl","_graph\datenpunkt\BedZED_London_Hackbridge__011__Wohnungsanzahl\index.md"
"datenpunkt","BedZED_London_Hackbridge__012__Arbeits_Gewerbefl_che","Arbeits-/Gewerbefläche - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/BedZED_London_Hackbridge__012__Arbeits_Gewerbefl_che","_graph\datenpunkt\BedZED_London_Hackbridge__012__Arbeits_Gewerbefl_che\index.md"
"akteur_beteiligung","BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","Bill Dunster / ZEDfactory; BioRegional; Peabody Trust; Arup; Ellis & Moore; Gardiner & Theobald - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","akteur_beteiligung/BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus","_graph\akteur_beteiligung\BedZED_London_Hackbridge__001__Bill_Dunster_ZEDfactory_BioRegional_Peabody_Trus\index.md"
"reuse_kette","BedZED_London_Hackbridge","Reuse-Kette - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_kette/BedZED_London_Hackbridge","_graph\reuse_kette\BedZED_London_Hackbridge\index.md"
"reuse_kettenstation","BedZED_London_Hackbridge__Donor","Donor - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_kettenstation/BedZED_London_Hackbridge__Donor","_graph\reuse_kettenstation\BedZED_London_Hackbridge__Donor\index.md"
"reuse_kettenstation","BedZED_London_Hackbridge__Receiver","Receiver - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_kettenstation/BedZED_London_Hackbridge__Receiver","_graph\reuse_kettenstation\BedZED_London_Hackbridge__Receiver\index.md"
"fallstudie","Berlin_Schildow_Pilot_House","Berlin-Schildow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","fallstudie/Berlin_Schildow_Pilot_House","_graph\fallstudie\Berlin_Schildow_Pilot_House\index.md"
"projekt","Berlin_Schildow_Pilot_House","Berlin-Schildow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","projekt/Berlin_Schildow_Pilot_House","_graph\projekt\Berlin_Schildow_Pilot_House\index.md"
"bauobjekt","Berlin_Schildow_Pilot_House","Berlin-Schildow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","bauobjekt/Berlin_Schildow_Pilot_House","_graph\bauobjekt\Berlin_Schildow_Pilot_House\index.md"
"reuse_einsatz","Berlin_Schildow_Pilot_House__001__zugeschnittene_Betonfertigteile","zugeschnittene Betonfertigteile - Berlin-Schildow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","reuse_einsatz/Berlin_Schildow_Pilot_House__001__zugeschnittene_Betonfertigteile","_graph\reuse_einsatz\Berlin_Schildow_Pilot_House__001__zugeschnittene_Betonfertigteile\index.md"
"reuse_einsatz","Berlin_Schildow_Pilot_House__002__Deckenplatten","Deckenplatten - Berlin-Schildow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","reuse_einsatz/Berlin_Schildow_Pilot_House__002__Deckenplatten","_graph\reuse_einsatz\Berlin_Schildow_Pilot_House__002__Deckenplatten\index.md"
